"Plot Title: greenhouse_5"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 10316906, SEN S/N: 10316906)","Intensity, Lux (LGR S/N: 10316906, SEN S/N: 10316906)","Coupler Attached (LGR S/N: 10316906)","Host Connected (LGR S/N: 10316906)","Stopped (LGR S/N: 10316906)","End Of File (LGR S/N: 10316906)"
111,07/20/24 02:00:00  AM,24.448,0.0,,,,
112,07/20/24 03:00:00  AM,24.351,0.0,,,,
113,07/20/24 04:00:00  AM,24.448,0.0,,,,
114,07/20/24 05:00:00  AM,24.448,0.0,,,,
115,07/20/24 06:00:00  AM,24.448,32.3,,,,
116,07/20/24 07:00:00  AM,24.545,452.1,,,,
117,07/20/24 08:00:00  AM,25.319,2755.6,,,,
118,07/20/24 09:00:00  AM,26.683,4477.8,,,,
119,07/20/24 10:00:00  AM,28.953,12400.1,,,,
120,07/20/24 11:00:00  AM,30.558,9644.5,,,,
121,07/20/24 12:00:00  PM,32.291,16533.4,,,,
122,07/20/24 01:00:00  PM,33.222,12400.1,,,,
123,07/20/24 02:00:00  PM,34.268,11711.2,,,,
124,07/20/24 03:00:00  PM,35.222,18600.1,,,,
125,07/20/24 04:00:00  PM,35.222,14466.8,,,,
126,07/20/24 05:00:00  PM,34.903,8266.7,,,,
127,07/20/24 06:00:00  PM,34.374,3272.2,,,,
128,07/20/24 07:00:00  PM,32.911,688.9,,,,
129,07/20/24 08:00:00  PM,31.676,861.1,,,,
130,07/20/24 09:00:00  PM,30.356,32.3,,,,
131,07/20/24 10:00:00  PM,29.053,10.8,,,,
132,07/20/24 11:00:00  PM,27.961,0.0,,,,
133,07/21/24 12:00:00  AM,26.977,0.0,,,,
134,07/21/24 01:00:00  AM,26.195,0.0,,,,
135,07/21/24 02:00:00  AM,25.513,0.0,,,,
136,07/21/24 03:00:00  AM,25.028,0.0,,,,
137,07/21/24 04:00:00  AM,24.545,0.0,,,,
138,07/21/24 05:00:00  AM,24.158,0.0,,,,
139,07/21/24 06:00:00  AM,23.869,10.8,,,,
140,07/21/24 07:00:00  AM,23.966,516.7,,,,
141,07/21/24 08:00:00  AM,24.351,1280.9,,,,
142,07/21/24 09:00:00  AM,25.222,3100.0,,,,
143,07/21/24 10:00:00  AM,27.173,10333.4,,,,
144,07/21/24 11:00:00  AM,28.258,11022.3,,,,
145,07/21/24 12:00:00  PM,29.752,14466.8,,,,
146,07/21/24 01:00:00  PM,31.370,2755.6,,,,
147,07/21/24 02:00:00  PM,32.704,4477.8,,,,
148,07/21/24 03:00:00  PM,34.585,19977.9,,,,
149,07/21/24 04:00:00  PM,35.435,14466.8,,,,
150,07/21/24 05:00:00  PM,34.163,1636.1,,,,
151,07/21/24 06:00:00  PM,33.953,2755.6,,,,
152,07/21/24 07:00:00  PM,33.014,1054.9,,,,
153,07/21/24 08:00:00  PM,31.983,505.9,,,,
154,07/21/24 09:00:00  PM,30.862,32.3,,,,
155,07/21/24 10:00:00  PM,29.752,0.0,,,,
156,07/21/24 11:00:00  PM,28.655,0.0,,,,
157,07/22/24 12:00:00  AM,27.665,0.0,,,,
158,07/22/24 01:00:00  AM,26.683,0.0,,,,
159,07/22/24 02:00:00  AM,25.902,0.0,,,,
160,07/22/24 03:00:00  AM,25.222,0.0,,,,
161,07/22/24 04:00:00  AM,24.641,0.0,,,,
162,07/22/24 05:00:00  AM,24.835,0.0,,,,
163,07/22/24 06:00:00  AM,24.835,43.1,,,,
164,07/22/24 07:00:00  AM,24.931,581.3,,,,
165,07/22/24 08:00:00  AM,25.513,3100.0,,,,
166,07/22/24 09:00:00  AM,26.781,4305.6,,,,
167,07/22/24 10:00:00  AM,28.853,8611.2,,,,
168,07/22/24 11:00:00  AM,30.862,7577.8,,,,
169,07/22/24 12:00:00  PM,33.118,11022.3,,,,
170,07/22/24 01:00:00  PM,34.903,10333.4,,,,
171,07/22/24 02:00:00  PM,35.864,9644.5,,,,
172,07/22/24 03:00:00  PM,35.542,5511.1,,,,
173,07/22/24 04:00:00  PM,35.328,11022.3,,,,
174,07/22/24 05:00:00  PM,34.691,4994.5,,,,
175,07/22/24 06:00:00  PM,33.535,1808.3,,,,
176,07/22/24 07:00:00  PM,32.394,914.9,,,,
177,07/22/24 08:00:00  PM,31.268,462.9,,,,
178,07/22/24 09:00:00  PM,30.054,21.5,,,,
179,07/22/24 10:00:00  PM,28.953,10.8,,,,
180,07/22/24 11:00:00  PM,28.258,0.0,,,,
181,07/23/24 12:00:00  AM,27.567,0.0,,,,
182,07/23/24 01:00:00  AM,26.977,0.0,,,,
183,07/23/24 02:00:00  AM,26.292,0.0,,,,
184,07/23/24 03:00:00  AM,25.805,0.0,,,,
185,07/23/24 04:00:00  AM,25.513,0.0,,,,
186,07/23/24 05:00:00  AM,25.222,0.0,,,,
187,07/23/24 06:00:00  AM,24.835,10.8,,,,
188,07/23/24 07:00:00  AM,24.545,710.4,,,,
189,07/23/24 08:00:00  AM,24.738,2755.6,,,,
190,07/23/24 09:00:00  AM,26.195,3961.1,,,,
191,07/23/24 10:00:00  AM,28.159,4305.6,,,,
192,07/23/24 11:00:00  AM,29.953,7577.8,,,,
193,07/23/24 12:00:00  PM,32.188,10677.8,,,,
194,07/23/24 01:00:00  PM,33.953,10677.8,,,,
195,07/23/24 02:00:00  PM,35.222,9300.1,,,,
196,07/23/24 03:00:00  PM,35.649,15155.7,,,,
197,07/23/24 04:00:00  PM,35.435,3616.7,,,,
198,07/23/24 05:00:00  PM,34.163,1722.2,,,,
199,07/23/24 06:00:00  PM,33.848,3444.5,,,,
200,07/23/24 07:00:00  PM,33.014,1334.7,,,,
201,07/23/24 08:00:00  PM,31.880,355.2,,,,
202,07/23/24 09:00:00  PM,30.659,21.5,,,,
203,07/23/24 10:00:00  PM,29.652,10.8,,,,
204,07/23/24 11:00:00  PM,28.853,0.0,,,,
205,07/24/24 12:00:00  AM,28.060,0.0,,,,
206,07/24/24 01:00:00  AM,27.468,0.0,,,,
207,07/24/24 02:00:00  AM,26.879,0.0,,,,
208,07/24/24 03:00:00  AM,26.585,0.0,,,,
209,07/24/24 04:00:00  AM,26.292,0.0,,,,
210,07/24/24 05:00:00  AM,26.000,0.0,,,,
211,07/24/24 06:00:00  AM,25.708,10.8,,,,
212,07/24/24 07:00:00  AM,25.610,731.9,,,,
213,07/24/24 08:00:00  AM,25.805,1248.6,,,,
214,07/24/24 09:00:00  AM,26.292,1550.0,,,,
215,07/24/24 10:00:00  AM,26.781,2238.9,,,,
216,07/24/24 11:00:00  AM,27.468,5338.9,,,,
217,07/24/24 12:00:00  PM,28.853,5166.7,,,,
218,07/24/24 01:00:00  PM,30.255,11022.3,,,,
219,07/24/24 02:00:00  PM,30.862,4994.5,,,,
220,07/24/24 03:00:00  PM,30.558,1894.5,,,,
221,07/24/24 04:00:00  PM,31.064,16533.4,,,,
222,07/24/24 05:00:00  PM,31.268,9300.1,,,,
223,07/24/24 06:00:00  PM,30.963,11022.3,,,,
224,07/24/24 07:00:00  PM,30.255,1065.6,,,,
225,07/24/24 08:00:00  PM,29.152,538.2,,,,
226,07/24/24 09:00:00  PM,27.961,53.8,,,,
227,07/24/24 10:00:00  PM,26.879,10.8,,,,
228,07/24/24 11:00:00  PM,25.902,0.0,,,,
229,07/25/24 12:00:00  AM,25.125,0.0,,,,
230,07/25/24 01:00:00  AM,25.028,0.0,,,,
231,07/25/24 02:00:00  AM,25.028,0.0,,,,
232,07/25/24 03:00:00  AM,24.931,0.0,,,,
233,07/25/24 04:00:00  AM,24.931,0.0,,,,
234,07/25/24 05:00:00  AM,24.931,0.0,,,,
235,07/25/24 06:00:00  AM,24.931,21.5,,,,
236,07/25/24 07:00:00  AM,24.931,376.7,,,,
237,07/25/24 08:00:00  AM,25.513,2669.5,,,,
238,07/25/24 09:00:00  AM,26.781,4133.4,,,,
239,07/25/24 10:00:00  AM,29.452,18600.1,,,,
240,07/25/24 11:00:00  AM,31.370,8266.7,,,,
241,07/25/24 12:00:00  PM,22.429,118.4,,,,
242,07/25/24 12:09:08  PM,,,Logged,Logged,,
243,07/25/24 12:09:12  PM,,,,,Logged,Logged
