"Plot Title: 1"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 10316955, SEN S/N: 10316955)","Intensity, Lux (LGR S/N: 10316955, SEN S/N: 10316955)","Coupler Detached (LGR S/N: 10316955)","Coupler Attached (LGR S/N: 10316955)","Host Connected (LGR S/N: 10316955)","Stopped (LGR S/N: 10316955)","End Of File (LGR S/N: 10316955)"
1,05/18/22 11:57:34  AM,23.773,0.0,,,,,
2,05/18/22 11:57:40  AM,,,Logged,,,,
3,05/18/22 11:58:04  AM,23.773,193.8,,,,,
4,05/18/22 11:58:34  AM,23.773,193.8,,,,,
5,05/18/22 11:59:04  AM,23.677,193.8,,,,,
6,05/18/22 11:59:34  AM,23.677,193.8,,,,,
7,05/18/22 12:00:04  PM,23.581,193.8,,,,,
8,05/18/22 12:00:34  PM,23.581,193.8,,,,,
9,05/18/22 12:01:04  PM,23.484,193.8,,,,,
10,05/18/22 12:01:34  PM,23.484,193.8,,,,,
11,05/18/22 12:02:04  PM,23.388,193.8,,,,,
12,05/18/22 12:02:34  PM,23.388,193.8,,,,,
13,05/18/22 12:03:04  PM,23.292,193.8,,,,,
14,05/18/22 12:03:34  PM,23.292,193.8,,,,,
15,05/18/22 12:04:04  PM,23.196,172.2,,,,,
16,05/18/22 12:04:34  PM,23.196,193.8,,,,,
17,05/18/22 12:05:04  PM,23.100,193.8,,,,,
18,05/18/22 12:05:34  PM,23.100,193.8,,,,,
19,05/18/22 12:06:04  PM,23.100,172.2,,,,,
20,05/18/22 12:06:34  PM,23.196,1980.6,,,,,
21,05/18/22 12:07:04  PM,23.100,2755.6,,,,,
22,05/18/22 12:07:34  PM,23.004,2325.0,,,,,
23,05/18/22 12:08:04  PM,22.812,3100.0,,,,,
24,05/18/22 12:08:34  PM,22.717,3100.0,,,,,
25,05/18/22 12:09:04  PM,22.525,2066.7,,,,,
26,05/18/22 12:09:34  PM,22.429,2238.9,,,,,
27,05/18/22 12:10:04  PM,22.333,2497.2,,,,,
28,05/18/22 12:10:34  PM,22.142,1894.5,,,,,
29,05/18/22 12:11:04  PM,22.046,2238.9,,,,,
30,05/18/22 12:11:34  PM,21.951,2927.8,,,,,
31,05/18/22 12:12:04  PM,21.855,2325.0,,,,,
32,05/18/22 12:12:34  PM,21.760,2755.6,,,,,
33,05/18/22 12:13:04  PM,21.664,2755.6,,,,,
34,05/18/22 12:13:34  PM,21.569,2927.8,,,,,
35,05/18/22 12:14:04  PM,21.473,2152.8,,,,,
36,05/18/22 12:14:34  PM,21.378,2927.8,,,,,
37,05/18/22 12:15:04  PM,21.378,2411.1,,,,,
38,05/18/22 12:15:34  PM,21.282,2583.4,,,,,
39,05/18/22 12:16:04  PM,21.282,2927.8,,,,,
40,05/18/22 12:16:34  PM,21.187,2411.1,,,,,
41,05/18/22 12:17:04  PM,21.091,2755.6,,,,,
42,05/18/22 12:17:34  PM,21.091,1722.2,,,,,
43,05/18/22 12:18:04  PM,20.996,2411.1,,,,,
44,05/18/22 12:18:34  PM,20.996,2927.8,,,,,
45,05/18/22 12:19:04  PM,20.901,3100.0,,,,,
46,05/18/22 12:19:34  PM,20.901,2152.8,,,,,
47,05/18/22 12:20:04  PM,20.901,2927.8,,,,,
48,05/18/22 12:20:34  PM,20.805,1894.5,,,,,
49,05/18/22 12:21:04  PM,20.805,2411.1,,,,,
50,05/18/22 12:21:34  PM,20.805,3100.0,,,,,
51,05/18/22 12:22:04  PM,20.710,2325.0,,,,,
52,05/18/22 12:22:34  PM,20.710,2325.0,,,,,
53,05/18/22 12:23:04  PM,20.710,3100.0,,,,,
54,05/18/22 12:23:34  PM,20.710,2152.8,,,,,
55,05/18/22 12:24:04  PM,20.615,2411.1,,,,,
56,05/18/22 12:24:34  PM,20.615,2411.1,,,,,
57,05/18/22 12:25:04  PM,20.615,2927.8,,,,,
58,05/18/22 12:25:34  PM,20.615,3100.0,,,,,
59,05/18/22 12:26:04  PM,20.615,1808.3,,,,,
60,05/18/22 12:26:34  PM,20.615,2066.7,,,,,
61,05/18/22 12:27:04  PM,20.519,1722.2,,,,,
62,05/18/22 12:27:34  PM,20.519,3100.0,,,,,
63,05/18/22 12:28:04  PM,20.519,2238.9,,,,,
64,05/18/22 12:28:34  PM,20.519,2325.0,,,,,
65,05/18/22 12:29:04  PM,20.519,3100.0,,,,,
66,05/18/22 12:29:34  PM,20.519,3100.0,,,,,
67,05/18/22 12:30:04  PM,20.519,2583.4,,,,,
68,05/18/22 12:30:34  PM,20.519,2238.9,,,,,
69,05/18/22 12:31:04  PM,20.424,1808.3,,,,,
70,05/18/22 12:31:34  PM,20.519,2152.8,,,,,
71,05/18/22 12:32:04  PM,20.519,2583.4,,,,,
72,05/18/22 12:32:34  PM,20.424,2152.8,,,,,
73,05/18/22 12:33:04  PM,20.424,1980.6,,,,,
74,05/18/22 12:33:34  PM,20.424,2497.2,,,,,
75,05/18/22 12:34:04  PM,20.424,2927.8,,,,,
76,05/18/22 12:34:34  PM,20.424,2238.9,,,,,
77,05/18/22 12:35:04  PM,20.424,2927.8,,,,,
78,05/18/22 12:35:34  PM,20.424,1808.3,,,,,
79,05/18/22 12:36:04  PM,20.424,3100.0,,,,,
80,05/18/22 12:36:34  PM,20.424,1808.3,,,,,
81,05/18/22 12:37:04  PM,20.424,2927.8,,,,,
82,05/18/22 12:37:34  PM,20.424,1894.5,,,,,
83,05/18/22 12:38:04  PM,20.424,1722.2,,,,,
84,05/18/22 12:38:34  PM,20.424,3100.0,,,,,
85,05/18/22 12:39:04  PM,20.424,2583.4,,,,,
86,05/18/22 12:39:34  PM,20.424,2755.6,,,,,
87,05/18/22 12:40:04  PM,20.424,2927.8,,,,,
88,05/18/22 12:40:34  PM,20.424,2325.0,,,,,
89,05/18/22 12:41:04  PM,20.424,3100.0,,,,,
90,05/18/22 12:41:34  PM,20.424,2583.4,,,,,
91,05/18/22 12:42:04  PM,20.424,2325.0,,,,,
92,05/18/22 12:42:34  PM,20.424,1722.2,,,,,
93,05/18/22 12:43:04  PM,20.424,3100.0,,,,,
94,05/18/22 12:43:34  PM,20.424,2755.6,,,,,
95,05/18/22 12:44:04  PM,20.424,2927.8,,,,,
96,05/18/22 12:44:34  PM,20.424,1808.3,,,,,
97,05/18/22 12:45:04  PM,20.424,2755.6,,,,,
98,05/18/22 12:45:34  PM,20.424,2927.8,,,,,
99,05/18/22 12:46:04  PM,20.424,2755.6,,,,,
100,05/18/22 12:46:34  PM,20.424,3100.0,,,,,
101,05/18/22 12:47:04  PM,20.424,2927.8,,,,,
102,05/18/22 12:47:34  PM,20.424,2755.6,,,,,
103,05/18/22 12:48:04  PM,20.424,2927.8,,,,,
104,05/18/22 12:48:34  PM,20.424,1894.5,,,,,
105,05/18/22 12:49:04  PM,20.424,2325.0,,,,,
106,05/18/22 12:49:34  PM,20.424,1722.2,,,,,
107,05/18/22 12:50:04  PM,20.424,1808.3,,,,,
108,05/18/22 12:50:34  PM,20.424,3100.0,,,,,
109,05/18/22 12:51:04  PM,20.424,1722.2,,,,,
110,05/18/22 12:51:34  PM,20.424,2066.7,,,,,
111,05/18/22 12:52:04  PM,20.424,3100.0,,,,,
112,05/18/22 12:52:34  PM,20.424,1722.2,,,,,
113,05/18/22 12:53:04  PM,20.424,2152.8,,,,,
114,05/18/22 12:53:34  PM,20.424,2669.5,,,,,
115,05/18/22 12:54:04  PM,20.424,1894.5,,,,,
116,05/18/22 12:54:34  PM,20.424,3100.0,,,,,
117,05/18/22 12:55:04  PM,20.424,2927.8,,,,,
118,05/18/22 12:55:34  PM,20.424,2755.6,,,,,
119,05/18/22 12:56:04  PM,20.424,2669.5,,,,,
120,05/18/22 12:56:34  PM,20.519,3100.0,,,,,
121,05/18/22 12:57:04  PM,20.519,2411.1,,,,,
122,05/18/22 12:57:34  PM,20.519,2755.6,,,,,
123,05/18/22 12:58:04  PM,20.519,3100.0,,,,,
124,05/18/22 12:58:34  PM,20.519,1722.2,,,,,
125,05/18/22 12:59:04  PM,20.519,1894.5,,,,,
126,05/18/22 12:59:34  PM,20.519,3100.0,,,,,
127,05/18/22 01:00:04  PM,20.519,2238.9,,,,,
128,05/18/22 01:00:34  PM,20.519,3100.0,,,,,
129,05/18/22 01:01:04  PM,20.519,2066.7,,,,,
130,05/18/22 01:01:34  PM,20.519,3100.0,,,,,
131,05/18/22 01:02:04  PM,20.519,2497.2,,,,,
132,05/18/22 01:02:34  PM,20.519,3100.0,,,,,
133,05/18/22 01:03:04  PM,20.519,1808.3,,,,,
134,05/18/22 01:03:34  PM,20.519,2755.6,,,,,
135,05/18/22 01:04:04  PM,20.519,3100.0,,,,,
136,05/18/22 01:04:34  PM,20.519,2755.6,,,,,
137,05/18/22 01:05:04  PM,20.519,3100.0,,,,,
138,05/18/22 01:05:34  PM,20.519,3100.0,,,,,
139,05/18/22 01:06:04  PM,20.519,2927.8,,,,,
140,05/18/22 01:06:34  PM,20.519,2583.4,,,,,
141,05/18/22 01:07:04  PM,20.519,2238.9,,,,,
142,05/18/22 01:07:34  PM,20.519,1722.2,,,,,
143,05/18/22 01:08:04  PM,20.519,3100.0,,,,,
144,05/18/22 01:08:34  PM,20.519,3100.0,,,,,
145,05/18/22 01:09:04  PM,20.519,2152.8,,,,,
146,05/18/22 01:09:34  PM,20.519,2238.9,,,,,
147,05/18/22 01:10:04  PM,20.519,2669.5,,,,,
148,05/18/22 01:10:34  PM,20.519,2325.0,,,,,
149,05/18/22 01:11:04  PM,20.519,1722.2,,,,,
150,05/18/22 01:11:34  PM,20.519,2927.8,,,,,
151,05/18/22 01:12:04  PM,20.519,1722.2,,,,,
152,05/18/22 01:12:34  PM,20.519,3100.0,,,,,
153,05/18/22 01:13:04  PM,20.519,1808.3,,,,,
154,05/18/22 01:13:34  PM,20.519,3100.0,,,,,
155,05/18/22 01:14:04  PM,20.519,3100.0,,,,,
156,05/18/22 01:14:34  PM,20.519,2669.5,,,,,
