#,Date-Time (EDT),"Temperature , °C","Light , lux"
48,07/23/2025 16:35:47,26.85,185.44
49,07/23/2025 17:35:47,26.30,471.52
50,07/23/2025 18:35:47,25.27,0.00
51,07/23/2025 19:35:47,22.73,0.00
52,07/23/2025 20:35:47,21.70,0.00
53,07/23/2025 21:35:47,20.63,0.00
54,07/23/2025 22:35:47,19.60,0.00
55,07/23/2025 23:35:47,19.30,0.00
56,07/24/2025 00:35:47,19.13,0.00
57,07/24/2025 01:35:47,19.00,0.00
58,07/24/2025 02:35:47,18.57,0.00
59,07/24/2025 03:35:47,18.19,0.00
60,07/24/2025 04:35:47,18.14,0.00
61,07/24/2025 05:35:47,18.44,0.00
62,07/24/2025 06:35:47,18.96,0.00
63,07/24/2025 07:35:47,19.30,0.00
64,07/24/2025 08:35:47,19.82,0.00
65,07/24/2025 09:35:47,20.80,0.20
66,07/24/2025 10:35:47,21.92,0.20
67,07/24/2025 11:35:47,22.52,0.20
68,07/24/2025 12:35:47,23.16,0.20
69,07/24/2025 13:35:47,23.68,0.20
70,07/24/2025 14:35:47,38.18,9446.40
71,07/24/2025 15:35:47,23.42,195.28
72,07/24/2025 16:35:47,23.46,146.68
73,07/24/2025 17:35:47,23.55,99.68
74,07/24/2025 18:35:47,23.59,30.86
75,07/24/2025 19:35:47,23.64,18.93
76,07/24/2025 20:35:47,23.68,0.40
77,07/24/2025 21:35:47,23.68,0.00
78,07/24/2025 22:35:47,23.72,0.00
79,07/24/2025 23:35:47,23.76,0.00
80,07/25/2025 00:35:47,23.76,0.20
81,07/25/2025 01:35:47,23.76,0.00
82,07/25/2025 02:35:47,23.76,0.00
83,07/25/2025 03:35:47,23.76,0.00
84,07/25/2025 04:35:47,23.81,0.00
85,07/25/2025 05:35:47,23.81,0.00
86,07/25/2025 06:35:47,23.85,4.70
87,07/25/2025 07:35:47,23.85,19.34
88,07/25/2025 08:35:47,23.85,52.66
89,07/25/2025 09:35:47,23.94,276.72
90,07/25/2025 10:35:47,23.98,52.70
91,07/25/2025 11:35:47,24.02,43.24
92,07/25/2025 12:35:47,24.02,105.40
93,07/25/2025 13:35:47,24.11,65.50
94,07/25/2025 14:35:47,24.15,45.34
95,07/25/2025 15:35:47,24.19,39.56
96,07/25/2025 16:35:47,24.32,25.53
97,07/25/2025 17:35:47,24.32,15.66
98,07/25/2025 18:35:47,24.36,15.86
99,07/25/2025 19:35:47,24.36,5.73
100,07/25/2025 20:35:47,24.45,0.81
101,07/25/2025 21:35:47,24.41,0.00
102,07/25/2025 22:35:47,24.41,0.00
103,07/25/2025 23:35:47,24.45,0.00
104,07/26/2025 00:35:47,24.45,0.00
105,07/26/2025 01:35:47,24.49,0.00
106,07/26/2025 02:35:47,24.45,0.00
107,07/26/2025 03:35:47,24.45,0.00
108,07/26/2025 04:35:47,24.41,0.00
109,07/26/2025 05:35:47,24.45,0.00
110,07/26/2025 06:35:47,24.45,3.88
111,07/26/2025 07:35:47,24.49,9.44
112,07/26/2025 08:35:47,24.45,22.64
113,07/26/2025 09:35:47,24.49,32.55
114,07/26/2025 10:35:47,24.49,9.05
115,07/26/2025 11:35:47,24.49,59.76
116,07/26/2025 12:35:47,24.49,31.32
117,07/26/2025 13:35:47,24.49,27.17
118,07/26/2025 14:35:47,24.54,20.39
119,07/26/2025 15:35:47,24.54,42.00
120,07/26/2025 16:35:47,24.58,9.26
121,07/26/2025 17:35:47,24.54,15.22
122,07/26/2025 18:35:47,24.54,6.57
123,07/26/2025 19:35:47,24.58,1.43
124,07/26/2025 20:35:47,24.54,0.40
125,07/26/2025 21:35:47,24.58,0.20
126,07/26/2025 22:35:47,24.54,0.00
127,07/26/2025 23:35:47,24.54,0.00
128,07/27/2025 00:35:47,24.49,0.00
129,07/27/2025 01:35:47,24.54,0.00
130,07/27/2025 02:35:47,24.54,0.00
131,07/27/2025 03:35:47,24.58,0.00
132,07/27/2025 04:35:47,24.54,0.00
133,07/27/2025 05:35:47,24.62,0.00
134,07/27/2025 06:35:47,24.58,3.07
135,07/27/2025 07:35:47,24.58,17.27
136,07/27/2025 08:35:47,24.58,34.95
137,07/27/2025 09:35:47,24.62,161.40
138,07/27/2025 10:35:47,24.58,163.04
139,07/27/2025 11:35:47,24.66,99.68
140,07/27/2025 12:35:47,24.66,56.44
141,07/27/2025 13:35:47,24.66,50.70
142,07/27/2025 14:35:47,24.71,51.12
143,07/27/2025 15:35:47,24.75,12.33
144,07/27/2025 16:35:47,24.84,27.63
145,07/27/2025 17:35:47,24.84,12.15
146,07/27/2025 18:35:47,24.92,8.23
147,07/27/2025 19:35:47,24.92,1.84
148,07/27/2025 20:35:47,24.97,0.40
149,07/27/2025 21:35:47,24.97,0.00
150,07/27/2025 22:35:47,24.97,0.00
151,07/27/2025 23:35:47,24.97,0.00
152,07/28/2025 00:35:47,24.97,0.00
153,07/28/2025 01:35:47,24.97,0.00
154,07/28/2025 02:35:47,24.97,0.00
155,07/28/2025 03:35:47,25.01,0.00
156,07/28/2025 04:35:47,24.97,0.00
157,07/28/2025 05:35:47,24.97,0.00
158,07/28/2025 06:35:47,24.88,1.22
159,07/28/2025 07:35:47,24.97,4.29
160,07/28/2025 08:35:47,24.88,5.93
161,07/28/2025 09:35:47,24.79,46.52
162,07/28/2025 10:35:47,24.71,42.82
163,07/28/2025 11:35:47,24.75,39.97
164,07/28/2025 12:35:47,24.75,37.92
165,07/28/2025 13:35:47,24.75,37.92
166,07/28/2025 14:35:47,24.79,47.80
167,07/28/2025 15:35:47,24.75,35.87
168,07/28/2025 16:35:47,24.84,11.10
169,07/28/2025 17:35:47,24.75,1.22
170,07/28/2025 18:35:47,24.84,2.25
171,07/28/2025 19:35:47,24.84,2.25
172,07/28/2025 20:35:47,24.88,0.20
173,07/28/2025 21:35:47,24.84,0.00
174,07/28/2025 22:35:47,24.79,0.00
175,07/28/2025 23:35:47,24.84,0.00
176,07/29/2025 00:35:47,24.79,0.00
177,07/29/2025 01:35:47,24.79,0.00
178,07/29/2025 02:35:47,24.84,0.00
179,07/29/2025 03:35:47,24.79,0.00
180,07/29/2025 04:35:47,24.84,0.00
181,07/29/2025 05:35:47,24.84,0.00
182,07/29/2025 06:35:47,24.84,0.40
183,07/29/2025 07:35:47,24.79,3.07
184,07/29/2025 08:35:47,24.75,5.52
185,07/29/2025 09:35:47,24.75,26.99
186,07/29/2025 10:35:47,24.71,19.16
187,07/29/2025 11:35:47,24.71,19.98
188,07/29/2025 12:35:47,24.71,25.15
189,07/29/2025 13:35:47,24.75,22.26
190,07/29/2025 14:35:47,24.71,25.15
191,07/29/2025 15:35:47,24.75,29.68
192,07/29/2025 16:35:47,24.75,16.68
193,07/29/2025 17:35:47,24.75,10.69
194,07/29/2025 18:35:47,24.75,4.93
195,07/29/2025 19:35:47,24.75,1.02
196,07/29/2025 20:35:47,24.75,0.00
197,07/29/2025 21:35:47,24.71,0.00
198,07/29/2025 22:35:47,24.79,0.00
199,07/29/2025 23:35:47,24.75,0.00
200,07/30/2025 00:35:47,24.75,0.00
201,07/30/2025 01:35:47,24.79,0.00
202,07/30/2025 02:35:47,24.79,0.00
203,07/30/2025 03:35:47,24.75,0.00
204,07/30/2025 04:35:47,24.75,0.00
205,07/30/2025 05:35:47,24.71,0.00
206,07/30/2025 06:35:47,24.75,0.20
207,07/30/2025 07:35:47,24.71,1.22
208,07/30/2025 08:35:47,24.58,3.48
209,07/30/2025 09:35:47,24.54,9.05
210,07/30/2025 10:35:47,24.54,10.28
211,07/30/2025 11:35:47,24.54,10.69
212,07/30/2025 12:35:47,24.54,13.17
213,07/30/2025 13:35:47,24.58,2.86
214,07/30/2025 14:35:47,24.58,22.05
215,07/30/2025 15:35:47,24.62,17.70
216,07/30/2025 16:35:47,24.58,32.19
217,07/30/2025 17:35:47,24.58,14.84
218,07/30/2025 18:35:47,24.58,3.07
219,07/30/2025 19:35:47,24.54,1.02
220,07/30/2025 20:35:47,24.54,0.00
221,07/30/2025 21:35:47,24.58,0.00
222,07/30/2025 22:35:47,24.58,0.00
223,07/30/2025 23:35:47,24.49,0.00
224,07/31/2025 00:35:47,24.54,0.00
225,07/31/2025 01:35:47,24.49,0.00
226,07/31/2025 02:35:47,24.45,0.00
227,07/31/2025 03:35:47,24.49,0.00
228,07/31/2025 04:35:47,24.28,0.00
229,07/31/2025 05:35:47,24.15,0.00
230,07/31/2025 06:35:47,23.98,0.00
231,07/31/2025 07:35:47,23.81,0.40
232,07/31/2025 08:35:47,23.72,0.20
233,07/31/2025 09:35:47,23.64,1.22
234,07/31/2025 10:35:47,23.51,1.22
235,07/31/2025 11:35:47,23.46,2.25
236,07/31/2025 12:35:47,23.38,3.88
237,07/31/2025 13:35:47,23.34,6.39
238,07/31/2025 14:35:47,23.29,9.69
239,07/31/2025 15:35:47,23.34,21.44
240,07/31/2025 16:35:47,23.34,8.00
241,07/31/2025 17:35:47,23.34,9.46
242,07/31/2025 18:35:47,23.38,7.39
243,07/31/2025 19:35:47,23.38,2.66
244,07/31/2025 20:35:47,23.34,0.20
245,07/31/2025 21:35:47,23.38,0.00
246,07/31/2025 22:35:47,23.34,0.00
247,07/31/2025 23:35:47,23.38,0.00
248,08/01/2025 00:35:47,23.34,0.00
249,08/01/2025 01:35:47,23.16,0.00
250,08/01/2025 02:35:47,23.08,0.00
251,08/01/2025 03:35:47,22.86,0.00
252,08/01/2025 04:35:47,22.78,0.00
253,08/01/2025 05:35:47,22.61,0.00
254,08/01/2025 06:35:47,22.43,0.61
255,08/01/2025 07:35:47,22.31,3.68
256,08/01/2025 08:35:47,22.18,8.21
257,08/01/2025 09:35:47,22.18,26.76
258,08/01/2025 10:35:47,22.18,12.59
259,08/01/2025 11:35:47,22.18,5.34
260,08/01/2025 12:35:47,22.18,3.88
261,08/01/2025 13:35:47,22.13,4.52
262,08/01/2025 14:35:47,22.18,11.97
263,08/01/2025 15:35:47,22.22,3.68
264,08/01/2025 16:35:47,22.18,9.05
265,08/01/2025 17:35:47,22.13,4.93
266,08/01/2025 18:35:47,22.18,3.27
267,08/01/2025 19:35:47,22.18,0.40
268,08/01/2025 20:35:47,22.22,0.00
269,08/01/2025 21:35:47,22.22,0.00
270,08/01/2025 22:35:47,22.18,0.00
271,08/01/2025 23:35:47,22.22,0.00
272,08/02/2025 00:35:47,22.18,0.00
273,08/02/2025 01:35:47,22.09,0.00
274,08/02/2025 02:35:47,21.88,0.00
275,08/02/2025 03:35:47,21.83,0.00
276,08/02/2025 04:35:47,21.70,0.00
277,08/02/2025 05:35:47,21.53,0.00
278,08/02/2025 06:35:47,21.36,0.00
279,08/02/2025 07:35:47,21.28,0.81
280,08/02/2025 08:35:47,21.19,1.63
281,08/02/2025 09:35:47,21.10,7.01
282,08/02/2025 10:35:47,21.10,7.01
283,08/02/2025 11:35:47,21.10,8.03
284,08/02/2025 12:35:47,21.10,9.67
285,08/02/2025 13:35:47,21.10,9.90
286,08/02/2025 14:35:47,21.15,8.03
287,08/02/2025 15:35:47,21.15,5.55
288,08/02/2025 16:35:47,21.15,4.32
289,08/02/2025 17:35:47,21.15,2.86
290,08/02/2025 18:35:47,21.19,2.86
291,08/02/2025 19:35:47,21.15,0.61
292,08/02/2025 20:35:47,21.19,0.00
293,08/02/2025 21:35:47,21.23,0.00
294,08/02/2025 22:35:47,21.19,0.00
295,08/02/2025 23:35:47,21.23,0.00
296,08/03/2025 00:35:47,21.28,0.00
297,08/03/2025 01:35:47,21.23,0.00
298,08/03/2025 02:35:47,21.19,0.00
299,08/03/2025 03:35:47,21.19,0.00
300,08/03/2025 04:35:47,21.23,0.00
301,08/03/2025 05:35:47,21.15,0.00
302,08/03/2025 06:35:47,21.02,0.00
303,08/03/2025 07:35:47,20.89,0.61
304,08/03/2025 08:35:47,20.85,1.22
305,08/03/2025 09:35:47,20.85,3.91
306,08/03/2025 10:35:47,20.80,4.73
307,08/03/2025 11:35:47,20.85,4.93
308,08/03/2025 12:35:47,20.76,5.14
309,08/03/2025 13:35:47,20.80,7.39
310,08/03/2025 14:35:47,20.80,4.32
311,08/03/2025 15:35:47,20.85,4.29
312,08/03/2025 16:35:47,20.80,2.86
313,08/03/2025 17:35:47,20.80,1.43
314,08/03/2025 18:35:47,20.76,0.81
315,08/03/2025 19:35:47,20.80,0.20
316,08/03/2025 20:35:47,20.80,0.00
317,08/03/2025 21:35:47,20.85,0.00
318,08/03/2025 22:35:47,20.85,0.00
319,08/03/2025 23:35:47,20.85,0.00
320,08/04/2025 00:35:47,20.80,0.00
321,08/04/2025 01:35:47,20.85,0.00
322,08/04/2025 02:35:47,20.89,0.00
323,08/04/2025 03:35:47,20.89,0.00
324,08/04/2025 04:35:47,20.85,0.00
325,08/04/2025 05:35:47,20.89,0.00
326,08/04/2025 06:35:47,20.85,0.00
327,08/04/2025 07:35:47,20.80,0.20
328,08/04/2025 08:35:47,20.80,1.02
329,08/04/2025 09:35:47,20.72,1.43
330,08/04/2025 10:35:47,20.68,1.84
331,08/04/2025 11:35:47,20.72,1.84
332,08/04/2025 12:35:47,20.63,1.43
333,08/04/2025 13:35:47,20.68,1.63
334,08/04/2025 14:35:47,20.72,1.63
335,08/04/2025 15:35:47,20.68,1.02
336,08/04/2025 16:35:47,20.68,0.81
337,08/04/2025 17:35:47,20.68,0.00
338,08/04/2025 18:35:47,20.68,0.20
339,08/04/2025 19:35:47,20.72,0.00
340,08/04/2025 20:35:47,20.72,0.00
341,08/04/2025 21:35:47,20.72,0.00
342,08/04/2025 22:35:47,20.72,0.00
343,08/04/2025 23:35:47,20.72,0.00
344,08/05/2025 00:35:47,20.76,0.00
345,08/05/2025 01:35:47,20.80,0.00
346,08/05/2025 02:35:47,20.72,0.00
347,08/05/2025 03:35:47,20.72,0.00
348,08/05/2025 04:35:47,20.76,0.00
349,08/05/2025 05:35:47,20.76,0.00
350,08/05/2025 06:35:47,20.76,0.00
351,08/05/2025 07:35:47,20.76,0.00
352,08/05/2025 08:35:47,20.76,0.20
353,08/05/2025 09:35:47,20.72,1.22
354,08/05/2025 10:35:47,20.72,1.43
355,08/05/2025 11:35:47,20.72,1.02
356,08/05/2025 12:35:47,20.76,1.22
357,08/05/2025 13:35:47,20.72,1.43
358,08/05/2025 14:35:47,20.76,1.02
359,08/05/2025 15:35:47,20.85,1.02
360,08/05/2025 16:35:47,20.80,0.40
361,08/05/2025 17:35:47,20.80,0.40
362,08/05/2025 18:35:47,20.80,0.40
363,08/05/2025 19:35:47,20.80,0.00
364,08/05/2025 20:35:47,20.85,0.00
365,08/05/2025 21:35:47,20.80,0.00
366,08/05/2025 22:35:47,20.85,0.00
367,08/05/2025 23:35:47,20.85,0.00
368,08/06/2025 00:35:47,20.85,0.00
369,08/06/2025 01:35:47,20.85,0.00
370,08/06/2025 02:35:47,20.85,0.00
371,08/06/2025 03:35:47,20.89,0.00
372,08/06/2025 04:35:47,20.85,0.00
373,08/06/2025 05:35:47,20.89,0.00
374,08/06/2025 06:35:47,20.85,0.00
375,08/06/2025 07:35:47,20.85,0.00
376,08/06/2025 08:35:47,20.89,0.00
377,08/06/2025 09:35:47,20.85,0.40
378,08/06/2025 10:35:47,20.89,0.81
379,08/06/2025 11:35:47,20.85,0.20
380,08/06/2025 12:35:47,20.89,1.02
381,08/06/2025 13:35:47,20.93,1.02
382,08/06/2025 14:35:47,20.93,0.61
383,08/06/2025 15:35:47,20.98,0.20
384,08/06/2025 16:35:47,20.93,0.40
385,08/06/2025 17:35:47,20.98,0.20
386,08/06/2025 18:35:47,20.98,0.00
387,08/06/2025 19:35:47,21.02,0.00
388,08/06/2025 20:35:47,21.02,0.00
389,08/06/2025 21:35:47,21.02,0.00
390,08/06/2025 22:35:47,21.02,0.00
391,08/06/2025 23:35:47,21.06,0.00
392,08/07/2025 00:35:47,21.06,0.00
393,08/07/2025 01:35:47,21.06,0.00
394,08/07/2025 02:35:47,21.10,0.00
395,08/07/2025 03:35:47,21.06,0.00
396,08/07/2025 04:35:47,21.10,0.00
397,08/07/2025 05:35:47,21.02,0.00
398,08/07/2025 06:35:47,21.06,0.00
399,08/07/2025 07:35:47,21.02,0.00
400,08/07/2025 08:35:47,21.10,0.00
401,08/07/2025 09:35:47,21.02,0.40
402,08/07/2025 10:35:47,21.06,0.40
403,08/07/2025 11:35:47,21.06,1.63
404,08/07/2025 12:35:47,21.10,1.43
405,08/07/2025 13:35:47,21.10,1.02
406,08/07/2025 14:35:47,21.06,0.61
407,08/07/2025 15:35:47,21.10,0.61
408,08/07/2025 16:35:47,21.10,0.61
409,08/07/2025 17:35:47,21.10,0.40
410,08/07/2025 18:35:47,21.19,0.00
411,08/07/2025 19:35:47,21.15,0.00
412,08/07/2025 20:35:47,21.15,0.00
413,08/07/2025 21:35:47,21.19,0.00
414,08/07/2025 22:35:47,21.15,0.00
415,08/07/2025 23:35:47,21.15,0.00
416,08/08/2025 00:35:47,21.15,0.00
417,08/08/2025 01:35:47,21.19,0.00
418,08/08/2025 02:35:47,21.19,0.00
419,08/08/2025 03:35:47,21.19,0.00
420,08/08/2025 04:35:47,21.19,0.00
421,08/08/2025 05:35:47,21.19,0.00
422,08/08/2025 06:35:47,21.15,0.00
423,08/08/2025 07:35:47,21.19,0.00
424,08/08/2025 08:35:47,21.19,0.00
425,08/08/2025 09:35:47,21.19,0.20
426,08/08/2025 10:35:47,21.23,1.02
427,08/08/2025 11:35:47,21.23,1.84
428,08/08/2025 12:35:47,21.23,1.22
429,08/08/2025 13:35:47,21.23,1.02
430,08/08/2025 14:35:47,21.40,2.04
431,08/08/2025 15:35:47,21.40,0.81
432,08/08/2025 16:35:47,21.45,1.02
433,08/08/2025 17:35:47,21.49,1.22
434,08/08/2025 18:35:47,21.45,0.40
435,08/08/2025 19:35:47,21.40,0.00
436,08/08/2025 20:35:47,21.40,0.00
437,08/08/2025 21:35:47,21.49,0.00
438,08/08/2025 22:35:47,21.36,0.00
439,08/08/2025 23:35:47,21.40,0.00
440,08/09/2025 00:35:47,21.36,0.00
441,08/09/2025 01:35:47,21.40,0.00
442,08/09/2025 02:35:47,21.36,0.00
443,08/09/2025 03:35:47,21.40,0.00
444,08/09/2025 04:35:47,21.40,0.00
445,08/09/2025 05:35:47,21.36,0.00
446,08/09/2025 06:35:47,21.36,0.00
447,08/09/2025 07:35:47,21.36,0.00
448,08/09/2025 08:35:47,21.36,0.40
449,08/09/2025 09:35:47,21.36,2.86
450,08/09/2025 10:35:47,21.36,3.27
451,08/09/2025 11:35:47,21.36,4.29
452,08/09/2025 12:35:47,21.45,4.29
453,08/09/2025 13:35:47,21.40,3.68
454,08/09/2025 14:35:47,21.40,2.66
455,08/09/2025 15:35:47,21.45,2.25
456,08/09/2025 16:35:47,21.49,1.63
457,08/09/2025 17:35:47,21.49,1.02
458,08/09/2025 18:35:47,21.49,0.40
459,08/09/2025 19:35:47,21.49,0.00
460,08/09/2025 20:35:47,21.53,0.00
461,08/09/2025 21:35:47,21.49,0.00
462,08/09/2025 22:35:47,21.53,0.00
463,08/09/2025 23:35:47,21.53,0.00
464,08/10/2025 00:35:47,21.49,0.00
465,08/10/2025 01:35:47,21.49,0.00
466,08/10/2025 02:35:47,21.45,0.00
467,08/10/2025 03:35:47,21.53,0.00
468,08/10/2025 04:35:47,21.53,0.00
469,08/10/2025 05:35:47,21.49,0.00
470,08/10/2025 06:35:47,21.49,0.00
471,08/10/2025 07:35:47,21.49,0.20
472,08/10/2025 08:35:47,21.49,0.81
473,08/10/2025 09:35:47,21.53,2.04
474,08/10/2025 10:35:47,21.53,3.27
475,08/10/2025 11:35:47,21.58,3.68
476,08/10/2025 12:35:47,21.53,1.63
477,08/10/2025 13:35:47,21.62,2.04
478,08/10/2025 14:35:47,21.62,2.04
479,08/10/2025 15:35:47,21.62,1.63
480,08/10/2025 16:35:47,21.62,0.40
481,08/10/2025 17:35:47,21.70,0.61
482,08/10/2025 18:35:47,21.70,0.20
483,08/10/2025 19:35:47,21.62,0.00
484,08/10/2025 20:35:47,21.70,0.00
485,08/10/2025 21:35:47,21.70,0.00
486,08/10/2025 22:35:47,21.66,0.00
487,08/10/2025 23:35:47,21.70,0.00
488,08/11/2025 00:35:47,21.70,0.00
489,08/11/2025 01:35:47,21.70,0.00
490,08/11/2025 02:35:47,21.66,0.00
491,08/11/2025 03:35:47,21.66,0.00
492,08/11/2025 04:35:47,21.70,0.00
493,08/11/2025 05:35:47,21.66,0.00
494,08/11/2025 06:35:47,21.70,0.00
495,08/11/2025 07:35:47,21.70,0.00
496,08/11/2025 08:35:47,21.70,0.40
497,08/11/2025 09:35:47,21.66,2.86
498,08/11/2025 10:35:47,21.66,3.07
499,08/11/2025 11:35:47,21.75,3.07
500,08/11/2025 12:35:47,21.75,2.86
501,08/11/2025 13:35:47,21.75,2.25
502,08/11/2025 14:35:47,21.79,2.04
503,08/11/2025 15:35:47,21.83,1.63
504,08/11/2025 16:35:47,21.79,1.22
505,08/11/2025 17:35:47,21.79,0.81
506,08/11/2025 18:35:47,21.83,0.20
507,08/11/2025 19:35:47,21.83,0.00
508,08/11/2025 20:35:47,21.88,0.00
509,08/11/2025 21:35:47,21.88,0.00
510,08/11/2025 22:35:47,21.88,0.00
511,08/11/2025 23:35:47,21.83,0.00
512,08/12/2025 00:35:47,21.88,0.00
513,08/12/2025 01:35:47,21.88,0.00
514,08/12/2025 02:35:47,21.88,0.00
515,08/12/2025 03:35:47,21.83,0.00
516,08/12/2025 04:35:47,21.88,0.00
517,08/12/2025 05:35:47,21.88,0.00
518,08/12/2025 06:35:47,21.83,0.00
519,08/12/2025 07:35:47,21.83,0.00
520,08/12/2025 08:35:47,21.83,0.40
521,08/12/2025 09:35:47,21.88,1.84
522,08/12/2025 10:35:47,21.83,0.40
523,08/12/2025 11:35:47,21.83,2.04
524,08/12/2025 12:35:47,21.88,1.84
525,08/12/2025 13:35:47,21.92,1.84
526,08/12/2025 14:35:47,21.92,1.63
527,08/12/2025 15:35:47,21.96,0.61
528,08/12/2025 16:35:47,21.96,0.81
529,08/12/2025 17:35:47,21.96,0.20
530,08/12/2025 18:35:47,21.92,0.20
531,08/12/2025 19:35:47,21.96,0.00
532,08/12/2025 20:35:47,21.96,0.00
533,08/12/2025 21:35:47,22.01,0.00
534,08/12/2025 22:35:47,21.96,0.00
535,08/12/2025 23:35:47,22.01,0.00
536,08/13/2025 00:35:47,22.01,0.00
537,08/13/2025 01:35:47,22.01,0.00
538,08/13/2025 02:35:47,22.01,0.00
539,08/13/2025 03:35:47,22.05,0.00
540,08/13/2025 04:35:47,22.09,0.00
541,08/13/2025 05:35:47,22.09,0.00
542,08/13/2025 06:35:47,22.05,0.00
543,08/13/2025 07:35:47,22.05,0.00
544,08/13/2025 08:35:47,22.09,0.00
545,08/13/2025 09:35:47,22.09,0.20
546,08/13/2025 10:35:47,22.13,0.20
547,08/13/2025 11:35:47,22.09,0.20
548,08/13/2025 12:35:47,22.13,0.61
549,08/13/2025 13:35:47,22.18,0.61
550,08/13/2025 14:35:47,22.18,0.81
551,08/13/2025 15:35:47,22.22,0.00
552,08/13/2025 16:35:47,22.22,0.20
553,08/13/2025 17:35:47,22.26,0.20
554,08/13/2025 18:35:47,22.22,0.00
555,08/13/2025 19:35:47,22.26,0.00
556,08/13/2025 20:35:47,22.26,0.00
557,08/13/2025 21:35:47,22.26,0.00
558,08/13/2025 22:35:47,22.26,0.00
559,08/13/2025 23:35:47,22.31,0.00
560,08/14/2025 00:35:47,22.26,0.00
561,08/14/2025 01:35:47,22.31,0.00
562,08/14/2025 02:35:47,22.26,0.00
563,08/14/2025 03:35:47,22.31,0.00
564,08/14/2025 04:35:47,22.35,0.00
565,08/14/2025 05:35:47,22.35,0.00
566,08/14/2025 06:35:47,22.35,0.00
567,08/14/2025 07:35:47,22.43,0.00
568,08/14/2025 08:35:47,22.35,0.00
569,08/14/2025 09:35:47,22.35,0.00
570,08/14/2025 10:35:47,22.39,0.20
571,08/14/2025 11:35:47,22.39,0.20
572,08/14/2025 12:35:47,22.39,0.20
573,08/14/2025 13:35:47,22.39,0.20
574,08/14/2025 14:35:47,22.43,0.20
575,08/14/2025 15:35:47,22.43,0.00
576,08/14/2025 16:35:47,22.43,0.00
577,08/14/2025 17:35:47,22.39,0.00
578,08/14/2025 18:35:47,22.39,0.00
579,08/14/2025 19:35:47,22.43,0.00
580,08/14/2025 20:35:47,22.43,0.00
581,08/14/2025 21:35:47,22.43,0.00
582,08/14/2025 22:35:47,22.39,0.00
583,08/14/2025 23:35:47,22.43,0.00
584,08/15/2025 00:35:47,22.43,0.00
585,08/15/2025 01:35:47,22.39,0.00
586,08/15/2025 02:35:47,22.43,0.00
587,08/15/2025 03:35:47,22.39,0.00
588,08/15/2025 04:35:47,22.39,0.00
589,08/15/2025 05:35:47,22.35,0.00
590,08/15/2025 06:35:47,22.43,0.00
591,08/15/2025 07:35:47,22.35,0.00
592,08/15/2025 08:35:47,22.35,0.00
593,08/15/2025 09:35:47,22.35,0.00
594,08/15/2025 10:35:47,22.35,0.00
595,08/15/2025 11:35:47,22.35,0.00
596,08/15/2025 12:35:47,22.31,0.00
597,08/15/2025 13:35:47,22.31,0.20
598,08/15/2025 14:35:47,22.31,0.40
599,08/15/2025 15:35:47,22.31,0.20
600,08/15/2025 16:35:47,22.26,0.20
601,08/15/2025 17:35:47,22.26,0.40
602,08/15/2025 18:35:47,22.26,0.00
603,08/15/2025 19:35:47,22.26,0.00
604,08/15/2025 20:35:47,22.26,0.00
605,08/15/2025 21:35:47,22.18,0.00
606,08/15/2025 22:35:47,22.18,0.00
