#,Date-Time (EDT),"Temperature , °C","Light , lux"
53,07/23/2025 21:38:45,23.12,0.00
54,07/23/2025 22:38:45,23.16,0.00
55,07/23/2025 23:38:45,23.16,0.00
56,07/24/2025 00:38:45,23.12,0.00
57,07/24/2025 01:38:45,23.08,0.00
58,07/24/2025 02:38:45,23.12,0.00
59,07/24/2025 03:38:45,23.16,0.00
60,07/24/2025 04:38:45,23.29,0.00
61,07/24/2025 05:38:45,23.29,0.00
62,07/24/2025 06:38:45,23.25,62.50
63,07/24/2025 07:38:45,23.16,211.36
64,07/24/2025 08:38:45,23.21,687.68
65,07/24/2025 09:38:45,23.21,1170.24
66,07/24/2025 10:38:45,23.21,1206.08
67,07/24/2025 11:38:45,23.46,2321.28
68,07/24/2025 12:38:45,23.76,8299.52
69,07/24/2025 13:38:45,23.85,10012.16
70,07/24/2025 14:38:45,23.98,8424.96
71,07/24/2025 15:38:45,23.98,6361.60
72,07/24/2025 16:38:45,23.94,3904.00
73,07/24/2025 17:38:45,23.89,2211.84
74,07/24/2025 18:38:45,23.85,831.04
75,07/24/2025 19:38:45,23.76,420.16
76,07/24/2025 20:38:45,23.72,6.39
77,07/24/2025 21:38:45,23.76,0.00
78,07/24/2025 22:38:45,23.76,0.00
79,07/24/2025 23:38:45,23.72,0.00
80,07/25/2025 00:38:45,23.72,0.00
81,07/25/2025 01:38:45,23.68,0.00
82,07/25/2025 02:38:45,23.72,0.00
83,07/25/2025 03:38:45,23.72,0.00
84,07/25/2025 04:38:45,23.72,0.00
85,07/25/2025 05:38:45,23.68,0.00
86,07/25/2025 06:38:45,23.68,122.40
87,07/25/2025 07:38:45,23.68,384.16
88,07/25/2025 08:38:45,23.76,1112.96
89,07/25/2025 09:38:45,23.89,1575.68
90,07/25/2025 10:38:45,23.98,2984.96
91,07/25/2025 11:38:45,24.11,1786.24
92,07/25/2025 12:38:45,24.24,3070.72
93,07/25/2025 13:38:45,24.28,5228.80
94,07/25/2025 14:38:45,24.32,4120.32
95,07/25/2025 15:38:45,24.32,3372.80
96,07/25/2025 16:38:45,24.28,2547.84
97,07/25/2025 17:38:45,24.32,881.92
98,07/25/2025 18:38:45,24.32,905.28
99,07/25/2025 19:38:45,24.24,360.16
100,07/25/2025 20:38:45,24.24,35.58
101,07/25/2025 21:38:45,24.24,0.00
102,07/25/2025 22:38:45,24.32,0.00
103,07/25/2025 23:38:45,24.24,0.00
104,07/26/2025 00:38:45,24.28,0.00
105,07/26/2025 01:38:45,24.24,0.00
106,07/26/2025 02:38:45,24.24,0.00
107,07/26/2025 03:38:45,24.24,0.00
108,07/26/2025 04:38:45,24.24,0.00
109,07/26/2025 05:38:45,24.28,0.00
110,07/26/2025 06:38:45,24.24,206.80
111,07/26/2025 07:38:45,24.36,391.20
112,07/26/2025 08:38:45,24.49,1778.56
113,07/26/2025 09:38:45,24.58,2903.04
114,07/26/2025 10:38:45,24.49,1322.24
115,07/26/2025 11:38:45,24.88,10329.60
116,07/26/2025 12:38:45,24.66,3630.08
117,07/26/2025 13:38:45,24.58,2801.92
118,07/26/2025 14:38:45,24.54,1969.28
119,07/26/2025 15:38:45,24.66,3292.16
120,07/26/2025 16:38:45,24.49,785.60
121,07/26/2025 17:38:45,24.58,1249.92
122,07/26/2025 18:38:45,24.54,699.84
123,07/26/2025 19:38:45,24.49,156.84
124,07/26/2025 20:38:45,24.49,59.66
125,07/26/2025 21:38:45,24.45,0.00
126,07/26/2025 22:38:45,24.49,0.00
127,07/26/2025 23:38:45,24.41,0.00
128,07/27/2025 00:38:45,24.41,0.00
129,07/27/2025 01:38:45,24.41,0.00
130,07/27/2025 02:38:45,24.49,0.00
131,07/27/2025 03:38:45,24.66,0.00
132,07/27/2025 04:38:45,24.62,0.00
133,07/27/2025 05:38:45,24.58,0.00
134,07/27/2025 06:38:45,24.58,156.24
135,07/27/2025 07:38:45,24.49,368.96
136,07/27/2025 08:38:45,24.58,1966.08
137,07/27/2025 09:38:45,24.66,1189.44
138,07/27/2025 10:38:45,24.75,3604.48
139,07/27/2025 11:38:45,25.18,10439.68
140,07/27/2025 12:38:45,25.27,14566.40
141,07/27/2025 13:38:45,25.52,14187.52
142,07/27/2025 14:38:45,25.65,12851.20
143,07/27/2025 15:38:45,25.52,10222.08
144,07/27/2025 16:38:45,25.35,5606.40
145,07/27/2025 17:38:45,25.27,2216.32
146,07/27/2025 18:38:45,25.18,998.40
147,07/27/2025 19:38:45,25.09,247.20
148,07/27/2025 20:38:45,25.05,48.02
149,07/27/2025 21:38:45,25.01,0.00
150,07/27/2025 22:38:45,25.05,0.00
151,07/27/2025 23:38:45,25.01,0.00
152,07/28/2025 00:38:45,24.92,0.00
153,07/28/2025 01:38:45,24.92,0.00
154,07/28/2025 02:38:45,24.97,0.00
155,07/28/2025 03:38:45,24.92,0.00
156,07/28/2025 04:38:45,25.09,0.00
157,07/28/2025 05:38:45,25.05,0.00
158,07/28/2025 06:38:45,24.92,102.40
159,07/28/2025 07:38:45,24.75,290.40
160,07/28/2025 08:38:45,24.66,1101.76
161,07/28/2025 09:38:45,24.79,2203.52
162,07/28/2025 10:38:45,24.88,3121.92
163,07/28/2025 11:38:45,25.44,11550.72
164,07/28/2025 12:38:45,25.65,15488.00
165,07/28/2025 13:38:45,25.78,15779.84
166,07/28/2025 14:38:45,25.82,15165.44
167,07/28/2025 15:38:45,25.74,11223.04
168,07/28/2025 16:38:45,25.27,1815.04
169,07/28/2025 17:38:45,25.14,202.64
170,07/28/2025 18:38:45,25.05,370.72
171,07/28/2025 19:38:45,25.05,414.72
172,07/28/2025 20:38:45,24.97,52.04
173,07/28/2025 21:38:45,25.01,0.00
174,07/28/2025 22:38:45,24.88,0.00
175,07/28/2025 23:38:45,24.88,0.00
176,07/29/2025 00:38:45,24.88,0.00
177,07/29/2025 01:38:45,24.88,0.00
178,07/29/2025 02:38:45,24.88,0.00
179,07/29/2025 03:38:45,24.79,0.00
180,07/29/2025 04:38:45,24.84,0.00
181,07/29/2025 05:38:45,24.88,0.00
182,07/29/2025 06:38:45,24.84,101.60
183,07/29/2025 07:38:45,24.71,309.68
184,07/29/2025 08:38:45,24.71,929.92
185,07/29/2025 09:38:45,24.75,1826.56
186,07/29/2025 10:38:45,24.88,2833.92
187,07/29/2025 11:38:45,25.18,6348.80
188,07/29/2025 12:38:45,25.61,13911.04
189,07/29/2025 13:38:45,25.82,14197.76
190,07/29/2025 14:38:45,25.82,12743.68
191,07/29/2025 15:38:45,25.69,8865.28
192,07/29/2025 16:38:45,25.35,3869.44
193,07/29/2025 17:38:45,25.22,1463.68
194,07/29/2025 18:38:45,25.14,823.04
195,07/29/2025 19:38:45,25.05,241.60
196,07/29/2025 20:38:45,25.01,29.21
197,07/29/2025 21:38:45,24.97,0.00
198,07/29/2025 22:38:45,24.84,0.00
199,07/29/2025 23:38:45,24.92,0.00
200,07/30/2025 00:38:45,24.84,0.00
201,07/30/2025 01:38:45,24.88,0.00
202,07/30/2025 02:38:45,24.79,0.00
203,07/30/2025 03:38:45,24.79,0.00
204,07/30/2025 04:38:45,24.92,0.00
205,07/30/2025 05:38:45,24.79,0.00
206,07/30/2025 06:38:45,24.66,144.88
207,07/30/2025 07:38:45,24.54,413.76
208,07/30/2025 08:38:45,24.58,1445.76
209,07/30/2025 09:38:45,24.66,1853.44
210,07/30/2025 10:38:45,24.71,3856.64
211,07/30/2025 11:38:45,24.88,8266.24
212,07/30/2025 12:38:45,25.01,10915.84
213,07/30/2025 13:38:45,24.75,3503.36
214,07/30/2025 14:38:45,25.39,14622.72
215,07/30/2025 15:38:45,25.22,15124.48
216,07/30/2025 16:38:45,24.97,3531.52
217,07/30/2025 17:38:45,24.97,2430.08
218,07/30/2025 18:38:45,24.79,685.12
219,07/30/2025 19:38:45,24.75,206.56
220,07/30/2025 20:38:45,24.71,29.60
221,07/30/2025 21:38:45,24.62,0.00
222,07/30/2025 22:38:45,24.58,0.00
223,07/30/2025 23:38:45,24.62,0.00
224,07/31/2025 00:38:45,24.54,0.00
225,07/31/2025 01:38:45,24.62,0.00
226,07/31/2025 02:38:45,24.45,0.00
227,07/31/2025 03:38:45,24.28,0.00
228,07/31/2025 04:38:45,24.15,0.00
229,07/31/2025 05:38:45,23.98,0.00
230,07/31/2025 06:38:45,23.81,33.59
231,07/31/2025 07:38:45,23.72,188.88
232,07/31/2025 08:38:45,23.64,272.24
233,07/31/2025 09:38:45,23.51,534.56
234,07/31/2025 10:38:45,23.46,1355.52
235,07/31/2025 11:38:45,23.38,1075.52
236,07/31/2025 12:38:45,23.46,2372.48
237,07/31/2025 13:38:45,23.64,4158.72
238,07/31/2025 14:38:45,23.94,13030.40
239,07/31/2025 15:38:45,23.89,9482.24
240,07/31/2025 16:38:45,23.72,2650.88
241,07/31/2025 17:38:45,23.68,2339.20
242,07/31/2025 18:38:45,23.59,1121.60
243,07/31/2025 19:38:45,23.55,426.56
244,07/31/2025 20:38:45,23.55,46.42
245,07/31/2025 21:38:45,23.51,0.00
246,07/31/2025 22:38:45,23.51,0.00
247,07/31/2025 23:38:45,23.34,0.00
248,08/01/2025 00:38:45,23.16,0.00
249,08/01/2025 01:38:45,23.12,0.00
250,08/01/2025 02:38:45,22.95,0.00
251,08/01/2025 03:38:45,22.73,0.00
252,08/01/2025 04:38:45,22.65,0.00
253,08/01/2025 05:38:45,22.52,0.00
254,08/01/2025 06:38:45,22.35,171.36
255,08/01/2025 07:38:45,22.26,469.44
256,08/01/2025 08:38:45,22.26,2284.80
257,08/01/2025 09:38:45,22.31,3060.48
258,08/01/2025 10:38:45,22.39,3869.44
259,08/01/2025 11:38:45,22.52,3783.68
260,08/01/2025 12:38:45,22.43,3630.08
261,08/01/2025 13:38:45,22.52,5271.04
262,08/01/2025 14:38:45,23.08,18867.20
263,08/01/2025 15:38:45,22.56,4610.56
264,08/01/2025 16:38:45,22.65,3630.08
265,08/01/2025 17:38:45,22.52,2643.20
266,08/01/2025 18:38:45,22.52,1285.76
267,08/01/2025 19:38:45,22.43,374.08
268,08/01/2025 20:38:45,22.35,43.98
269,08/01/2025 21:38:45,22.35,0.00
270,08/01/2025 22:38:45,22.31,0.00
271,08/01/2025 23:38:45,22.26,0.00
272,08/02/2025 00:38:45,22.13,0.00
273,08/02/2025 01:38:45,22.01,0.00
274,08/02/2025 02:38:45,21.83,0.00
275,08/02/2025 03:38:45,21.66,0.00
276,08/02/2025 04:38:45,21.58,0.00
277,08/02/2025 05:38:45,21.40,0.00
278,08/02/2025 06:38:45,21.28,125.60
279,08/02/2025 07:38:45,21.23,599.04
280,08/02/2025 08:38:45,21.15,1612.80
281,08/02/2025 09:38:45,21.23,2483.84
282,08/02/2025 10:38:45,21.28,3696.64
283,08/02/2025 11:38:45,21.75,12697.60
284,08/02/2025 12:38:45,21.92,16343.04
285,08/02/2025 13:38:45,21.92,11909.12
286,08/02/2025 14:38:45,22.09,14904.32
287,08/02/2025 15:38:45,22.09,13153.28
288,08/02/2025 16:38:45,21.79,4945.92
289,08/02/2025 17:38:45,21.66,2900.48
290,08/02/2025 18:38:45,21.62,1543.04
291,08/02/2025 19:38:45,21.49,536.96
292,08/02/2025 20:38:45,21.49,49.60
293,08/02/2025 21:38:45,21.36,0.00
294,08/02/2025 22:38:45,21.36,0.00
295,08/02/2025 23:38:45,21.36,0.00
296,08/03/2025 00:38:45,21.36,0.00
297,08/03/2025 01:38:45,21.28,0.00
298,08/03/2025 02:38:45,21.28,0.00
299,08/03/2025 03:38:45,21.23,0.00
300,08/03/2025 04:38:45,21.06,0.00
301,08/03/2025 05:38:45,20.98,0.00
302,08/03/2025 06:38:45,20.85,134.44
303,08/03/2025 07:38:45,20.80,736.64
304,08/03/2025 08:38:45,20.80,1611.52
305,08/03/2025 09:38:45,20.89,2698.24
306,08/03/2025 10:38:45,20.93,4038.40
307,08/03/2025 11:38:45,21.19,8471.04
308,08/03/2025 12:38:45,21.40,10572.80
309,08/03/2025 13:38:45,21.45,9520.64
310,08/03/2025 14:38:45,21.53,9681.92
311,08/03/2025 15:38:45,21.53,8133.12
312,08/03/2025 16:38:45,21.32,4156.16
313,08/03/2025 17:38:45,21.28,2639.36
314,08/03/2025 18:38:45,21.19,1393.92
315,08/03/2025 19:38:45,21.06,523.52
316,08/03/2025 20:38:45,20.93,31.20
317,08/03/2025 21:38:45,21.02,0.00
318,08/03/2025 22:38:45,20.98,0.00
319,08/03/2025 23:38:45,20.98,0.00
320,08/04/2025 00:38:45,20.93,0.00
321,08/04/2025 01:38:45,20.89,0.00
322,08/04/2025 02:38:45,20.89,0.00
323,08/04/2025 03:38:45,20.85,0.00
324,08/04/2025 04:38:45,20.89,0.00
325,08/04/2025 05:38:45,20.80,0.00
326,08/04/2025 06:38:45,20.76,92.84
327,08/04/2025 07:38:45,20.72,611.36
328,08/04/2025 08:38:45,20.72,1408.00
329,08/04/2025 09:38:45,20.76,2389.76
330,08/04/2025 10:38:45,20.85,3544.32
331,08/04/2025 11:38:45,21.06,7431.68
332,08/04/2025 12:38:45,21.15,7139.84
333,08/04/2025 13:38:45,21.23,7756.80
334,08/04/2025 14:38:45,21.28,7802.88
335,08/04/2025 15:38:45,21.28,6346.24
336,08/04/2025 16:38:45,21.15,3152.64
337,08/04/2025 17:38:45,21.02,2170.24
338,08/04/2025 18:38:45,21.06,1326.08
339,08/04/2025 19:38:45,20.98,416.96
340,08/04/2025 20:38:45,20.93,21.19
341,08/04/2025 21:38:45,20.80,0.00
342,08/04/2025 22:38:45,20.85,0.00
343,08/04/2025 23:38:45,20.80,0.00
344,08/05/2025 00:38:45,20.85,0.00
345,08/05/2025 01:38:45,20.80,0.00
346,08/05/2025 02:38:45,20.80,0.00
347,08/05/2025 03:38:45,20.76,0.00
348,08/05/2025 04:38:45,20.76,0.00
349,08/05/2025 05:38:45,20.76,0.00
350,08/05/2025 06:38:45,20.76,81.60
351,08/05/2025 07:38:45,20.76,812.80
352,08/05/2025 08:38:45,20.80,1762.56
353,08/05/2025 09:38:45,20.85,2361.60
354,08/05/2025 10:38:45,20.98,3700.48
355,08/05/2025 11:38:45,21.23,12277.76
356,08/05/2025 12:38:45,21.28,7075.84
357,08/05/2025 13:38:45,21.45,14894.08
358,08/05/2025 14:38:45,21.32,11601.92
359,08/05/2025 15:38:45,21.58,12247.04
360,08/05/2025 16:38:45,21.23,3420.16
361,08/05/2025 17:38:45,21.19,2119.04
362,08/05/2025 18:38:45,21.15,1043.84
363,08/05/2025 19:38:45,21.15,347.84
364,08/05/2025 20:38:45,21.02,26.37
365,08/05/2025 21:38:45,21.02,0.00
366,08/05/2025 22:38:45,21.06,0.00
367,08/05/2025 23:38:45,20.98,0.00
368,08/06/2025 00:38:45,20.93,0.00
369,08/06/2025 01:38:45,20.98,0.00
370,08/06/2025 02:38:45,20.89,0.00
371,08/06/2025 03:38:45,20.89,0.00
372,08/06/2025 04:38:45,20.85,0.00
373,08/06/2025 05:38:45,20.93,0.00
374,08/06/2025 06:38:45,20.93,92.84
375,08/06/2025 07:38:45,20.93,403.20
376,08/06/2025 08:38:45,20.98,1169.60
377,08/06/2025 09:38:45,21.02,1832.32
378,08/06/2025 10:38:45,21.10,4280.32
379,08/06/2025 11:38:45,21.15,4346.88
380,08/06/2025 12:38:45,21.58,11371.52
381,08/06/2025 13:38:45,21.53,10792.96
382,08/06/2025 14:38:45,21.62,6814.72
383,08/06/2025 15:38:45,21.66,8903.68
384,08/06/2025 16:38:45,21.40,3394.56
385,08/06/2025 17:38:45,21.36,1746.56
386,08/06/2025 18:38:45,21.36,883.52
387,08/06/2025 19:38:45,21.28,248.00
388,08/06/2025 20:38:45,21.28,17.56
389,08/06/2025 21:38:45,21.23,0.00
390,08/06/2025 22:38:45,21.19,0.00
391,08/06/2025 23:38:45,21.15,0.00
392,08/07/2025 00:38:45,21.15,0.00
393,08/07/2025 01:38:45,21.15,0.00
394,08/07/2025 02:38:45,21.06,0.00
395,08/07/2025 03:38:45,21.10,0.00
396,08/07/2025 04:38:45,21.10,0.00
397,08/07/2025 05:38:45,21.10,0.00
398,08/07/2025 06:38:45,21.10,82.40
399,08/07/2025 07:38:45,21.10,400.80
400,08/07/2025 08:38:45,21.15,1110.72
401,08/07/2025 09:38:45,21.19,1704.96
402,08/07/2025 10:38:45,21.23,2597.12
403,08/07/2025 11:38:45,21.49,7400.96
404,08/07/2025 12:38:45,21.83,12569.60
405,08/07/2025 13:38:45,22.01,14904.32
406,08/07/2025 14:38:45,21.88,9935.36
407,08/07/2025 15:38:45,21.83,8189.44
408,08/07/2025 16:38:45,21.66,2853.12
409,08/07/2025 17:38:45,21.58,1518.08
410,08/07/2025 18:38:45,21.49,770.56
411,08/07/2025 19:38:45,21.49,224.88
412,08/07/2025 20:38:45,21.40,12.39
413,08/07/2025 21:38:45,21.40,0.00
414,08/07/2025 22:38:45,21.36,0.00
415,08/07/2025 23:38:45,21.36,0.00
416,08/08/2025 00:38:45,21.28,0.00
417,08/08/2025 01:38:45,21.32,0.00
418,08/08/2025 02:38:45,21.32,0.00
419,08/08/2025 03:38:45,21.28,0.00
420,08/08/2025 04:38:45,21.28,0.00
421,08/08/2025 05:38:45,21.23,0.00
422,08/08/2025 06:38:45,21.28,74.44
423,08/08/2025 07:38:45,21.28,443.36
424,08/08/2025 08:38:45,21.23,734.72
425,08/08/2025 09:38:45,21.32,1112.32
426,08/08/2025 10:38:45,21.40,2232.32
427,08/08/2025 11:38:45,21.66,6707.20
428,08/08/2025 12:38:45,21.79,7380.48
429,08/08/2025 13:38:45,21.88,7961.60
430,08/08/2025 14:38:45,21.83,9382.40
431,08/08/2025 15:38:45,21.92,7687.68
432,08/08/2025 16:38:45,21.83,3589.12
433,08/08/2025 17:38:45,21.75,2111.36
434,08/08/2025 18:38:45,21.66,1050.88
435,08/08/2025 19:38:45,21.62,264.88
436,08/08/2025 20:38:45,21.58,11.96
437,08/08/2025 21:38:45,21.53,0.00
438,08/08/2025 22:38:45,21.49,0.00
439,08/08/2025 23:38:45,21.45,0.00
440,08/09/2025 00:38:45,21.45,0.00
441,08/09/2025 01:38:45,21.49,0.00
442,08/09/2025 02:38:45,21.45,0.00
443,08/09/2025 03:38:45,21.40,0.00
444,08/09/2025 04:38:45,21.40,0.00
445,08/09/2025 05:38:45,21.36,0.00
446,08/09/2025 06:38:45,21.40,81.60
447,08/09/2025 07:38:45,21.36,400.00
448,08/09/2025 08:38:45,21.45,960.00
449,08/09/2025 09:38:45,21.45,1674.88
450,08/09/2025 10:38:45,21.53,2958.08
451,08/09/2025 11:38:45,21.83,8005.12
452,08/09/2025 12:38:45,22.13,11965.44
453,08/09/2025 13:38:45,22.31,14586.88
454,08/09/2025 14:38:45,22.31,12431.36
455,08/09/2025 15:38:45,22.22,9126.40
456,08/09/2025 16:38:45,22.05,3534.08
457,08/09/2025 17:38:45,21.96,1763.84
458,08/09/2025 18:38:45,21.79,908.48
459,08/09/2025 19:38:45,21.79,287.20
460,08/09/2025 20:38:45,21.75,9.97
461,08/09/2025 21:38:45,21.70,0.00
462,08/09/2025 22:38:45,21.70,0.00
463,08/09/2025 23:38:45,21.66,0.00
464,08/10/2025 00:38:45,21.66,0.00
465,08/10/2025 01:38:45,21.62,0.00
466,08/10/2025 02:38:45,21.62,0.00
467,08/10/2025 03:38:45,21.58,0.00
468,08/10/2025 04:38:45,21.58,0.00
469,08/10/2025 05:38:45,21.53,0.00
470,08/10/2025 06:38:45,21.53,69.56
471,08/10/2025 07:38:45,21.53,464.80
472,08/10/2025 08:38:45,21.58,960.96
473,08/10/2025 09:38:45,21.58,1561.60
474,08/10/2025 10:38:45,21.75,3152.64
475,08/10/2025 11:38:45,22.01,8266.24
476,08/10/2025 12:38:45,22.31,13414.40
477,08/10/2025 13:38:45,22.35,14417.92
478,08/10/2025 14:38:45,22.35,6238.72
479,08/10/2025 15:38:45,22.26,8911.36
480,08/10/2025 16:38:45,22.05,1960.32
481,08/10/2025 17:38:45,22.05,1546.88
482,08/10/2025 18:38:45,21.96,681.92
483,08/10/2025 19:38:45,21.83,305.68
484,08/10/2025 20:38:45,21.83,8.98
485,08/10/2025 21:38:45,21.83,0.00
486,08/10/2025 22:38:45,21.79,0.00
487,08/10/2025 23:38:45,21.79,0.00
488,08/11/2025 00:38:45,21.79,0.00
489,08/11/2025 01:38:45,21.70,0.00
490,08/11/2025 02:38:45,21.66,0.00
491,08/11/2025 03:38:45,21.70,0.00
492,08/11/2025 04:38:45,21.66,0.00
493,08/11/2025 05:38:45,21.62,0.00
494,08/11/2025 06:38:45,21.66,73.64
495,08/11/2025 07:38:45,21.66,369.60
496,08/11/2025 08:38:45,21.70,908.48
497,08/11/2025 09:38:45,21.75,1521.28
498,08/11/2025 10:38:45,21.88,3161.60
499,08/11/2025 11:38:45,22.05,7554.56
500,08/11/2025 12:38:45,22.35,13204.48
501,08/11/2025 13:38:45,22.52,15697.92
502,08/11/2025 14:38:45,22.61,14484.48
503,08/11/2025 15:38:45,22.48,7482.88
504,08/11/2025 16:38:45,22.26,3029.76
505,08/11/2025 17:38:45,22.18,1655.68
506,08/11/2025 18:38:45,22.09,813.12
507,08/11/2025 19:38:45,22.01,132.76
508,08/11/2025 20:38:45,21.96,6.76
509,08/11/2025 21:38:45,21.96,0.00
510,08/11/2025 22:38:45,21.92,0.00
511,08/11/2025 23:38:45,21.88,0.00
512,08/12/2025 00:38:45,21.88,0.00
513,08/12/2025 01:38:45,21.88,0.00
514,08/12/2025 02:38:45,21.79,0.00
515,08/12/2025 03:38:45,21.83,0.00
516,08/12/2025 04:38:45,21.83,0.00
517,08/12/2025 05:38:45,21.79,0.00
518,08/12/2025 06:38:45,21.79,55.58
519,08/12/2025 07:38:45,21.83,370.24
520,08/12/2025 08:38:45,21.88,857.28
521,08/12/2025 09:38:45,21.92,1429.12
522,08/12/2025 10:38:45,22.01,2776.32
523,08/12/2025 11:38:45,22.22,6865.92
524,08/12/2025 12:38:45,22.56,13015.04
525,08/12/2025 13:38:45,22.69,13240.32
526,08/12/2025 14:38:45,22.78,12661.76
527,08/12/2025 15:38:45,22.35,2773.76
528,08/12/2025 16:38:45,22.39,2849.28
529,08/12/2025 17:38:45,22.31,1525.12
530,08/12/2025 18:38:45,22.22,1009.60
531,08/12/2025 19:38:45,22.18,127.16
532,08/12/2025 20:38:45,22.09,4.37
533,08/12/2025 21:38:45,22.05,0.00
534,08/12/2025 22:38:45,22.01,0.00
535,08/12/2025 23:38:45,22.01,0.00
536,08/13/2025 00:38:45,22.05,0.00
537,08/13/2025 01:38:45,22.05,0.00
538,08/13/2025 02:38:45,21.96,0.00
539,08/13/2025 03:38:45,22.05,0.00
540,08/13/2025 04:38:45,22.05,0.00
541,08/13/2025 05:38:45,22.05,0.00
542,08/13/2025 06:38:45,22.05,45.58
543,08/13/2025 07:38:45,22.05,398.40
544,08/13/2025 08:38:45,22.05,693.76
545,08/13/2025 09:38:45,22.13,1544.96
546,08/13/2025 10:38:45,22.13,2136.96
547,08/13/2025 11:38:45,22.39,6400.00
548,08/13/2025 12:38:45,22.56,8407.04
549,08/13/2025 13:38:45,22.65,3173.12
550,08/13/2025 14:38:45,22.91,13276.16
551,08/13/2025 15:38:45,22.73,7915.52
552,08/13/2025 16:38:45,22.65,2986.24
553,08/13/2025 17:38:45,22.52,1403.52
554,08/13/2025 18:38:45,22.48,705.60
555,08/13/2025 19:38:45,22.43,231.28
556,08/13/2025 20:38:45,22.35,5.37
557,08/13/2025 21:38:45,22.31,0.00
558,08/13/2025 22:38:45,22.31,0.00
559,08/13/2025 23:38:45,22.31,0.00
560,08/14/2025 00:38:45,22.35,0.00
561,08/14/2025 01:38:45,22.31,0.00
562,08/14/2025 02:38:45,22.35,0.00
563,08/14/2025 03:38:45,22.35,0.00
564,08/14/2025 04:38:45,22.35,0.00
565,08/14/2025 05:38:45,22.31,0.00
566,08/14/2025 06:38:45,22.31,51.20
567,08/14/2025 07:38:45,22.31,336.00
568,08/14/2025 08:38:45,22.39,673.92
569,08/14/2025 09:38:45,22.43,1064.32
570,08/14/2025 10:38:45,22.56,2348.80
571,08/14/2025 11:38:45,22.78,4047.36
572,08/14/2025 12:38:45,23.08,7393.28
573,08/14/2025 13:38:45,23.16,8934.40
574,08/14/2025 14:38:45,23.25,9082.88
575,08/14/2025 15:38:45,23.03,5370.88
576,08/14/2025 16:38:45,22.95,2072.96
577,08/14/2025 17:38:45,22.82,1127.36
578,08/14/2025 18:38:45,22.73,542.56
579,08/14/2025 19:38:45,22.65,176.16
580,08/14/2025 20:38:45,22.65,3.38
581,08/14/2025 21:38:45,22.61,0.00
582,08/14/2025 22:38:45,22.52,0.00
583,08/14/2025 23:38:45,22.52,0.00
584,08/15/2025 00:38:45,22.52,0.00
585,08/15/2025 01:38:45,22.48,0.00
586,08/15/2025 02:38:45,22.48,0.00
587,08/15/2025 03:38:45,22.48,0.00
588,08/15/2025 04:38:45,22.43,0.00
589,08/15/2025 05:38:45,22.39,0.00
590,08/15/2025 06:38:45,22.43,34.78
591,08/15/2025 07:38:45,22.39,255.92
592,08/15/2025 08:38:45,22.39,668.16
593,08/15/2025 09:38:45,22.39,1501.44
594,08/15/2025 10:38:45,22.52,2795.52
595,08/15/2025 11:38:45,22.65,6814.72
596,08/15/2025 12:38:45,22.95,12728.32
