#,Date-Time (EDT),"Temperature , °C","Light , lux"
95,07/25/2025 15:39:55,36.72,38635.52
96,07/25/2025 16:39:55,33.89,25518.08
97,07/25/2025 17:39:55,31.66,21688.32
98,07/25/2025 18:39:55,31.10,10099.20
99,07/25/2025 19:39:55,26.47,3773.44
100,07/25/2025 20:39:55,24.49,422.88
101,07/25/2025 21:39:55,23.64,0.00
102,07/25/2025 22:39:55,22.86,0.00
103,07/25/2025 23:39:55,22.65,0.00
104,07/26/2025 00:39:55,22.61,0.00
105,07/26/2025 01:39:55,22.13,0.00
106,07/26/2025 02:39:55,22.01,0.00
107,07/26/2025 03:39:55,21.88,0.00
108,07/26/2025 04:39:55,21.96,0.00
109,07/26/2025 05:39:55,22.22,1.63
110,07/26/2025 06:39:55,22.91,1703.04
111,07/26/2025 07:39:55,23.46,4121.60
112,07/26/2025 08:39:55,27.15,29429.76
113,07/26/2025 09:39:55,32.77,46264.32
114,07/26/2025 10:39:55,28.53,10777.60
115,07/26/2025 11:39:55,42.51,104488.96
116,07/26/2025 12:39:55,33.76,38973.44
117,07/26/2025 13:39:55,30.28,20039.68
118,07/26/2025 14:39:55,29.47,20085.76
119,07/26/2025 15:39:55,31.96,28016.64
120,07/26/2025 16:39:55,27.32,7692.80
121,07/26/2025 17:39:55,28.23,11381.76
122,07/26/2025 18:39:55,27.15,7093.76
123,07/26/2025 19:39:55,25.31,1649.92
124,07/26/2025 20:39:55,24.92,593.44
125,07/26/2025 21:39:55,24.41,0.00
126,07/26/2025 22:39:55,24.06,0.00
127,07/26/2025 23:39:55,24.02,0.00
128,07/27/2025 00:39:55,23.98,0.00
129,07/27/2025 01:39:55,23.89,0.00
130,07/27/2025 02:39:55,23.42,0.00
131,07/27/2025 03:39:55,23.03,0.00
132,07/27/2025 04:39:55,22.78,0.00
133,07/27/2025 05:39:55,23.12,1.63
134,07/27/2025 06:39:55,23.42,1559.68
135,07/27/2025 07:39:55,23.68,5544.96
136,07/27/2025 08:39:55,27.11,24094.72
137,07/27/2025 09:39:55,33.42,11985.92
138,07/27/2025 10:39:55,40.88,73318.40
139,07/27/2025 11:39:55,43.71,80322.56
140,07/27/2025 12:39:55,44.74,39301.12
141,07/27/2025 13:39:55,46.67,84869.12
142,07/27/2025 14:39:55,47.53,80609.28
143,07/27/2025 15:39:55,44.83,73154.56
144,07/27/2025 16:39:55,43.11,60579.84
145,07/27/2025 17:39:55,39.38,40601.60
146,07/27/2025 18:39:55,34.32,10813.44
147,07/27/2025 19:39:55,27.71,3072.00
148,07/27/2025 20:39:55,25.78,634.08
149,07/27/2025 21:39:55,24.15,0.00
150,07/27/2025 22:39:55,23.21,0.00
151,07/27/2025 23:39:55,22.95,0.00
152,07/28/2025 00:39:55,22.13,0.00
153,07/28/2025 01:39:55,21.75,0.00
154,07/28/2025 02:39:55,21.70,0.00
155,07/28/2025 03:39:55,21.19,0.00
156,07/28/2025 04:39:55,20.76,0.00
157,07/28/2025 05:39:55,20.55,1.22
158,07/28/2025 06:39:55,20.63,1477.76
159,07/28/2025 07:39:55,21.79,4436.48
160,07/28/2025 08:39:55,24.19,19112.96
161,07/28/2025 09:39:55,37.15,54272.00
162,07/28/2025 10:39:55,40.24,67891.20
163,07/28/2025 11:39:55,44.44,77557.76
164,07/28/2025 12:39:55,45.56,84049.92
165,07/28/2025 13:39:55,46.76,84541.44
166,07/28/2025 14:39:55,46.76,80936.96
167,07/28/2025 15:39:55,45.13,71208.96
168,07/28/2025 16:39:55,33.46,16998.40
169,07/28/2025 17:39:55,28.10,2009.60
170,07/28/2025 18:39:55,27.58,4035.84
171,07/28/2025 19:39:55,27.63,4285.44
172,07/28/2025 20:39:55,25.18,628.64
173,07/28/2025 21:39:55,24.06,0.00
174,07/28/2025 22:39:55,23.51,0.00
175,07/28/2025 23:39:55,23.08,0.00
176,07/29/2025 00:39:55,22.69,0.00
177,07/29/2025 01:39:55,22.39,0.00
178,07/29/2025 02:39:55,21.96,0.00
179,07/29/2025 03:39:55,21.75,0.00
180,07/29/2025 04:39:55,21.75,0.00
181,07/29/2025 05:39:55,21.40,0.61
182,07/29/2025 06:39:55,21.79,1485.44
183,07/29/2025 07:39:55,22.82,4974.08
184,07/29/2025 08:39:55,26.08,35635.20
185,07/29/2025 09:39:55,36.63,47902.72
186,07/29/2025 10:39:55,38.01,45875.20
187,07/29/2025 11:39:55,41.01,53473.28
188,07/29/2025 12:39:55,47.70,86671.36
189,07/29/2025 13:39:55,48.17,83251.20
190,07/29/2025 14:39:55,46.29,78397.44
191,07/29/2025 15:39:55,44.14,65781.76
192,07/29/2025 16:39:55,43.03,53882.88
193,07/29/2025 17:39:55,37.79,37355.52
194,07/29/2025 18:39:55,33.33,11888.64
195,07/29/2025 19:39:55,27.58,3720.96
196,07/29/2025 20:39:55,25.57,455.04
197,07/29/2025 21:39:55,23.98,0.00
198,07/29/2025 22:39:55,23.08,0.00
199,07/29/2025 23:39:55,22.61,0.00
200,07/30/2025 00:39:55,22.13,0.00
201,07/30/2025 01:39:55,21.62,0.00
202,07/30/2025 02:39:55,21.36,0.00
203,07/30/2025 03:39:55,21.10,0.00
204,07/30/2025 04:39:55,21.02,0.00
205,07/30/2025 05:39:55,20.80,0.40
206,07/30/2025 06:39:55,21.45,2034.56
207,07/30/2025 07:39:55,22.52,6671.36
208,07/30/2025 08:39:55,27.71,38195.20
209,07/30/2025 09:39:55,34.57,40140.80
210,07/30/2025 10:39:55,36.93,48230.40
211,07/30/2025 11:39:55,35.30,51896.32
212,07/30/2025 12:39:55,40.11,78827.52
213,07/30/2025 13:39:55,30.54,19814.40
214,07/30/2025 14:39:55,42.90,38451.20
215,07/30/2025 15:39:55,39.08,58900.48
216,07/30/2025 16:39:55,36.25,24453.12
217,07/30/2025 17:39:55,38.01,30945.28
218,07/30/2025 18:39:55,30.93,6046.72
219,07/30/2025 19:39:55,27.67,1655.04
220,07/30/2025 20:39:55,24.75,210.48
221,07/30/2025 21:39:55,22.43,0.00
222,07/30/2025 22:39:55,21.88,0.00
223,07/30/2025 23:39:55,21.23,0.00
224,07/31/2025 00:39:55,20.33,0.00
225,07/31/2025 01:39:55,20.12,0.00
226,07/31/2025 02:39:55,19.17,0.00
227,07/31/2025 03:39:55,18.79,0.00
228,07/31/2025 04:39:55,18.79,0.00
229,07/31/2025 05:39:55,18.57,0.00
230,07/31/2025 06:39:55,19.26,251.60
231,07/31/2025 07:39:55,19.73,1214.72
232,07/31/2025 08:39:55,19.86,2190.08
233,07/31/2025 09:39:55,20.20,4035.84
234,07/31/2025 10:39:55,20.68,10314.24
235,07/31/2025 11:39:55,21.19,8872.96
236,07/31/2025 12:39:55,25.09,19292.16
237,07/31/2025 13:39:55,30.41,30709.76
238,07/31/2025 14:39:55,37.54,33945.60
239,07/31/2025 15:39:55,35.82,52449.28
240,07/31/2025 16:39:55,34.70,21043.20
241,07/31/2025 17:39:55,33.42,34426.88
242,07/31/2025 18:39:55,27.54,11151.36
243,07/31/2025 19:39:55,22.01,4190.72
244,07/31/2025 20:39:55,19.86,452.64
245,07/31/2025 21:39:55,18.32,0.00
246,07/31/2025 22:39:55,17.97,0.00
247,07/31/2025 23:39:55,17.54,0.00
248,08/01/2025 00:39:55,17.24,0.00
249,08/01/2025 01:39:55,16.99,0.00
250,08/01/2025 02:39:55,16.81,0.00
251,08/01/2025 03:39:55,16.34,0.00
252,08/01/2025 04:39:55,16.17,0.00
253,08/01/2025 05:39:55,15.78,0.20
254,08/01/2025 06:39:55,15.83,1404.80
255,08/01/2025 07:39:55,17.16,5793.28
256,08/01/2025 08:39:55,20.80,23183.36
257,08/01/2025 09:39:55,32.82,50790.40
258,08/01/2025 10:39:55,36.76,62976.00
259,08/01/2025 11:39:55,33.72,28784.64
260,08/01/2025 12:39:55,27.80,22138.88
261,08/01/2025 13:39:55,29.77,55255.04
262,08/01/2025 14:39:55,39.17,85073.92
263,08/01/2025 15:39:55,29.17,25804.80
264,08/01/2025 16:39:55,33.72,41902.08
265,08/01/2025 17:39:55,33.85,38389.76
266,08/01/2025 18:39:55,26.60,7475.20
267,08/01/2025 19:39:55,20.59,3073.28
268,08/01/2025 20:39:55,18.57,359.36
269,08/01/2025 21:39:55,17.46,0.00
270,08/01/2025 22:39:55,16.60,0.00
271,08/01/2025 23:39:55,16.39,0.00
272,08/02/2025 00:39:55,15.74,0.00
273,08/02/2025 01:39:55,15.53,0.00
274,08/02/2025 02:39:55,15.27,0.00
275,08/02/2025 03:39:55,15.14,0.00
276,08/02/2025 04:39:55,14.88,0.00
277,08/02/2025 05:39:55,14.75,0.00
278,08/02/2025 06:39:55,14.67,1225.28
279,08/02/2025 07:39:55,15.91,6082.56
280,08/02/2025 08:39:55,19.43,18933.76
281,08/02/2025 09:39:55,32.00,48537.60
282,08/02/2025 10:39:55,36.25,60293.12
283,08/02/2025 11:39:55,38.91,64348.16
284,08/02/2025 12:39:55,40.62,74383.36
285,08/02/2025 13:39:55,41.61,77803.52
286,08/02/2025 14:39:55,42.55,68423.68
287,08/02/2025 15:39:55,41.27,61235.20
288,08/02/2025 16:39:55,38.18,47554.56
289,08/02/2025 17:39:55,34.92,32389.12
290,08/02/2025 18:39:55,26.04,9646.08
291,08/02/2025 19:39:55,21.92,3905.28
292,08/02/2025 20:39:55,19.86,381.12
293,08/02/2025 21:39:55,18.87,0.00
294,08/02/2025 22:39:55,18.19,0.00
295,08/02/2025 23:39:55,17.46,0.00
296,08/03/2025 00:39:55,17.16,0.00
297,08/03/2025 01:39:55,16.69,0.00
298,08/03/2025 02:39:55,16.73,0.00
299,08/03/2025 03:39:55,16.26,0.00
300,08/03/2025 04:39:55,15.91,0.00
301,08/03/2025 05:39:55,15.87,0.00
302,08/03/2025 06:39:55,16.00,1186.88
303,08/03/2025 07:39:55,17.46,6563.84
304,08/03/2025 08:39:55,20.85,18012.16
305,08/03/2025 09:39:55,29.00,32092.16
306,08/03/2025 10:39:55,33.97,45629.44
307,08/03/2025 11:39:55,37.71,57344.00
308,08/03/2025 12:39:55,40.58,63324.16
309,08/03/2025 13:39:55,40.07,64348.16
310,08/03/2025 14:39:55,40.24,59904.00
311,08/03/2025 15:39:55,39.12,51978.24
312,08/03/2025 16:39:55,36.25,38502.40
313,08/03/2025 17:39:55,32.17,24698.88
314,08/03/2025 18:39:55,26.25,10624.00
315,08/03/2025 19:39:55,23.08,4130.56
316,08/03/2025 20:39:55,20.80,253.28
317,08/03/2025 21:39:55,19.77,0.00
318,08/03/2025 22:39:55,18.92,0.00
319,08/03/2025 23:39:55,18.49,0.00
320,08/04/2025 00:39:55,18.23,0.00
321,08/04/2025 01:39:55,17.89,0.00
322,08/04/2025 02:39:55,17.76,0.00
323,08/04/2025 03:39:55,17.50,0.00
324,08/04/2025 04:39:55,17.29,0.00
325,08/04/2025 05:39:55,16.86,0.00
326,08/04/2025 06:39:55,16.86,882.88
327,08/04/2025 07:39:55,18.19,5895.68
328,08/04/2025 08:39:55,21.28,17684.48
329,08/04/2025 09:39:55,28.70,31426.56
330,08/04/2025 10:39:55,32.69,46223.36
331,08/04/2025 11:39:55,36.59,56545.28
332,08/04/2025 12:39:55,38.35,54108.16
333,08/04/2025 13:39:55,39.98,57630.72
334,08/04/2025 14:39:55,40.02,51691.52
335,08/04/2025 15:39:55,36.93,42639.36
336,08/04/2025 16:39:55,34.49,24381.44
337,08/04/2025 17:39:55,32.43,21555.20
338,08/04/2025 18:39:55,28.18,11325.44
339,08/04/2025 19:39:55,24.62,3678.72
340,08/04/2025 20:39:55,22.26,151.76
341,08/04/2025 21:39:55,21.45,0.00
342,08/04/2025 22:39:55,20.93,0.00
343,08/04/2025 23:39:55,20.29,0.00
344,08/05/2025 00:39:55,19.47,0.00
345,08/05/2025 01:39:55,18.87,0.00
346,08/05/2025 02:39:55,18.57,0.00
347,08/05/2025 03:39:55,18.06,0.00
348,08/05/2025 04:39:55,18.02,0.00
349,08/05/2025 05:39:55,17.63,0.00
350,08/05/2025 06:39:55,17.37,778.24
351,08/05/2025 07:39:55,19.39,7449.60
352,08/05/2025 08:39:55,22.82,31293.44
353,08/05/2025 09:39:55,32.00,47226.88
354,08/05/2025 10:39:55,37.58,60887.04
355,08/05/2025 11:39:55,40.75,71557.12
356,08/05/2025 12:39:55,38.56,62914.56
357,08/05/2025 13:39:55,42.13,83333.12
358,08/05/2025 14:39:55,39.25,68771.84
359,08/05/2025 15:39:55,42.21,63528.96
360,08/05/2025 16:39:55,35.48,37560.32
361,08/05/2025 17:39:55,35.43,35553.28
362,08/05/2025 18:39:55,27.88,7987.20
363,08/05/2025 19:39:55,23.98,3449.60
364,08/05/2025 20:39:55,22.48,214.56
365,08/05/2025 21:39:55,21.83,0.00
366,08/05/2025 22:39:55,21.62,0.00
367,08/05/2025 23:39:55,21.28,0.00
368,08/06/2025 00:39:55,20.50,0.00
369,08/06/2025 01:39:55,19.60,0.00
370,08/06/2025 02:39:55,19.82,0.00
371,08/06/2025 03:39:55,19.56,0.00
372,08/06/2025 04:39:55,19.22,0.00
373,08/06/2025 05:39:55,19.13,0.00
374,08/06/2025 06:39:55,19.30,849.28
375,08/06/2025 07:39:55,20.07,3596.80
376,08/06/2025 08:39:55,22.69,12405.76
377,08/06/2025 09:39:55,29.08,30474.24
378,08/06/2025 10:39:55,37.06,67461.12
379,08/06/2025 11:39:55,31.06,38625.28
380,08/06/2025 12:39:55,40.54,73256.96
381,08/06/2025 13:39:55,41.70,73871.36
382,08/06/2025 14:39:55,40.15,52039.68
383,08/06/2025 15:39:55,39.72,60395.52
384,08/06/2025 16:39:55,37.15,44748.80
385,08/06/2025 17:39:55,34.36,33157.12
386,08/06/2025 18:39:55,26.47,7723.52
387,08/06/2025 19:39:55,22.95,2831.36
388,08/06/2025 20:39:55,21.36,192.00
389,08/06/2025 21:39:55,20.80,0.00
390,08/06/2025 22:39:55,20.16,0.00
391,08/06/2025 23:39:55,19.77,0.00
392,08/07/2025 00:39:55,19.43,0.00
393,08/07/2025 01:39:55,19.13,0.00
394,08/07/2025 02:39:55,19.00,0.00
395,08/07/2025 03:39:55,18.44,0.00
396,08/07/2025 04:39:55,18.19,0.00
397,08/07/2025 05:39:55,18.23,0.00
398,08/07/2025 06:39:55,17.93,952.32
399,08/07/2025 07:39:55,19.13,5111.04
400,08/07/2025 08:39:55,22.86,39096.32
401,08/07/2025 09:39:55,31.83,49868.80
402,08/07/2025 10:39:55,35.95,62996.48
403,08/07/2025 11:39:55,39.68,74342.40
404,08/07/2025 12:39:55,42.64,81100.80
405,08/07/2025 13:39:55,43.41,80424.96
406,08/07/2025 14:39:55,42.68,74547.20
407,08/07/2025 15:39:55,41.01,65392.64
408,08/07/2025 16:39:55,36.46,44851.20
409,08/07/2025 17:39:55,34.83,35706.88
410,08/07/2025 18:39:55,27.11,6330.88
411,08/07/2025 19:39:55,23.68,2819.84
412,08/07/2025 20:39:55,22.05,158.32
413,08/07/2025 21:39:55,21.06,0.00
414,08/07/2025 22:39:55,20.63,0.00
415,08/07/2025 23:39:55,19.90,0.00
416,08/08/2025 00:39:55,19.60,0.00
417,08/08/2025 01:39:55,19.35,0.00
418,08/08/2025 02:39:55,19.09,0.00
419,08/08/2025 03:39:55,19.17,0.00
420,08/08/2025 04:39:55,19.17,0.00
421,08/08/2025 05:39:55,19.00,0.00
422,08/08/2025 06:39:55,19.65,1116.48
423,08/08/2025 07:39:55,20.76,5429.76
424,08/08/2025 08:39:55,23.21,28979.20
425,08/08/2025 09:39:55,25.14,14883.84
426,08/08/2025 10:39:55,35.48,58142.72
427,08/08/2025 11:39:55,40.50,72622.08
428,08/08/2025 12:39:55,40.50,67747.84
429,08/08/2025 13:39:55,41.57,58695.68
430,08/08/2025 14:39:55,43.03,73748.48
431,08/08/2025 15:39:55,40.97,50585.60
432,08/08/2025 16:39:55,34.40,31959.04
433,08/08/2025 17:39:55,35.30,32931.84
434,08/08/2025 18:39:55,28.53,9113.60
435,08/08/2025 19:39:55,24.97,2147.84
436,08/08/2025 20:39:55,23.46,114.56
437,08/08/2025 21:39:55,22.39,0.00
438,08/08/2025 22:39:55,21.83,0.00
439,08/08/2025 23:39:55,21.19,0.00
440,08/09/2025 00:39:55,21.36,0.00
441,08/09/2025 01:39:55,20.85,0.00
442,08/09/2025 02:39:55,20.37,0.00
443,08/09/2025 03:39:55,20.03,0.00
444,08/09/2025 04:39:55,19.65,0.00
445,08/09/2025 05:39:55,19.47,0.00
446,08/09/2025 06:39:55,19.43,888.64
447,08/09/2025 07:39:55,21.06,4793.60
448,08/09/2025 08:39:55,25.57,33996.80
449,08/09/2025 09:39:55,32.52,32327.68
450,08/09/2025 10:39:55,38.22,62136.32
451,08/09/2025 11:39:55,40.80,72417.28
452,08/09/2025 12:39:55,42.60,77844.48
453,08/09/2025 13:39:55,43.37,78766.08
454,08/09/2025 14:39:55,41.31,66457.60
455,08/09/2025 15:39:55,41.10,62300.16
456,08/09/2025 16:39:55,39.42,47779.84
457,08/09/2025 17:39:55,35.65,32102.40
458,08/09/2025 18:39:55,28.83,6735.36
459,08/09/2025 19:39:55,25.27,3011.84
460,08/09/2025 20:39:55,23.68,103.84
461,08/09/2025 21:39:55,22.61,0.00
462,08/09/2025 22:39:55,21.83,0.00
463,08/09/2025 23:39:55,21.66,0.00
464,08/10/2025 00:39:55,21.15,0.00
465,08/10/2025 01:39:55,20.93,0.00
466,08/10/2025 02:39:55,20.80,0.00
467,08/10/2025 03:39:55,20.42,0.00
468,08/10/2025 04:39:55,20.20,0.00
469,08/10/2025 05:39:55,20.16,0.00
470,08/10/2025 06:39:55,20.20,762.56
471,08/10/2025 07:39:55,21.62,5506.56
472,08/10/2025 08:39:55,26.51,35174.40
473,08/10/2025 09:39:55,34.23,51425.28
474,08/10/2025 10:39:55,36.76,48189.44
475,08/10/2025 11:39:55,41.70,71311.36
476,08/10/2025 12:39:55,42.30,80998.40
477,08/10/2025 13:39:55,43.67,82083.84
478,08/10/2025 14:39:55,40.88,50790.40
479,08/10/2025 15:39:55,42.68,65331.20
480,08/10/2025 16:39:55,34.79,31969.28
481,08/10/2025 17:39:55,35.82,33966.08
482,08/10/2025 18:39:55,28.53,6113.28
483,08/10/2025 19:39:55,25.44,3445.76
484,08/10/2025 20:39:55,23.85,105.52
485,08/10/2025 21:39:55,23.08,0.00
486,08/10/2025 22:39:55,22.13,0.00
487,08/10/2025 23:39:55,21.79,0.00
488,08/11/2025 00:39:55,21.36,0.00
489,08/11/2025 01:39:55,20.93,0.00
490,08/11/2025 02:39:55,20.72,0.00
491,08/11/2025 03:39:55,20.33,0.00
492,08/11/2025 04:39:55,20.42,0.00
493,08/11/2025 05:39:55,20.12,0.00
494,08/11/2025 06:39:55,20.33,801.28
495,08/11/2025 07:39:55,21.49,4839.68
496,08/11/2025 08:39:55,27.71,35604.48
497,08/11/2025 09:39:55,35.65,51220.48
498,08/11/2025 10:39:55,39.04,62873.60
499,08/11/2025 11:39:55,42.85,71966.72
500,08/11/2025 12:39:55,43.76,78868.48
501,08/11/2025 13:39:55,44.36,79052.80
502,08/11/2025 14:39:55,43.20,74096.64
503,08/11/2025 15:39:55,41.74,63938.56
504,08/11/2025 16:39:55,40.15,50155.52
505,08/11/2025 17:39:55,35.95,33904.64
506,08/11/2025 18:39:55,29.30,5655.04
507,08/11/2025 19:39:55,25.44,1480.32
508,08/11/2025 20:39:55,24.15,67.98
509,08/11/2025 21:39:55,24.02,0.00
510,08/11/2025 22:39:55,23.89,0.00
511,08/11/2025 23:39:55,24.11,0.00
512,08/12/2025 00:39:55,23.94,0.00
513,08/12/2025 01:39:55,24.06,0.00
514,08/12/2025 02:39:55,23.55,0.00
515,08/12/2025 03:39:55,23.51,0.00
516,08/12/2025 04:39:55,23.68,0.00
517,08/12/2025 05:39:55,23.08,0.20
518,08/12/2025 06:39:55,22.56,577.92
519,08/12/2025 07:39:55,23.55,5020.16
520,08/12/2025 08:39:55,30.50,35123.20
521,08/12/2025 09:39:55,36.08,49356.80
522,08/12/2025 10:39:55,38.95,31057.92
523,08/12/2025 11:39:55,44.44,74158.08
524,08/12/2025 12:39:55,44.66,79339.52
525,08/12/2025 13:39:55,45.39,80732.16
526,08/12/2025 14:39:55,44.31,66887.68
527,08/12/2025 15:39:55,33.29,27013.12
528,08/12/2025 16:39:55,41.14,48107.52
529,08/12/2025 17:39:55,35.82,34631.68
530,08/12/2025 18:39:55,30.16,8412.16
531,08/12/2025 19:39:55,26.47,1662.08
532,08/12/2025 20:39:55,25.35,52.36
533,08/12/2025 21:39:55,24.84,0.00
534,08/12/2025 22:39:55,24.62,0.00
535,08/12/2025 23:39:55,24.58,0.00
536,08/13/2025 00:39:55,23.08,0.00
537,08/13/2025 01:39:55,22.73,0.00
538,08/13/2025 02:39:55,22.65,0.00
539,08/13/2025 03:39:55,22.43,0.00
540,08/13/2025 04:39:55,22.01,0.00
541,08/13/2025 05:39:55,21.79,0.00
542,08/13/2025 06:39:55,22.13,396.64
543,08/13/2025 07:39:55,22.69,3685.12
544,08/13/2025 08:39:55,24.15,9338.88
545,08/13/2025 09:39:55,27.41,19906.56
546,08/13/2025 10:39:55,30.07,25446.40
547,08/13/2025 11:39:55,40.32,90685.44
548,08/13/2025 12:39:55,39.21,41728.00
549,08/13/2025 13:39:55,42.68,29849.60
550,08/13/2025 14:39:55,45.77,80240.64
551,08/13/2025 15:39:55,42.81,68014.08
552,08/13/2025 16:39:55,41.91,52797.44
553,08/13/2025 17:39:55,37.49,35645.44
554,08/13/2025 18:39:55,29.08,7416.32
555,08/13/2025 19:39:55,25.74,3124.48
556,08/13/2025 20:39:55,23.98,68.50
557,08/13/2025 21:39:55,22.91,0.00
558,08/13/2025 22:39:55,22.05,0.00
559,08/13/2025 23:39:55,21.36,0.00
560,08/14/2025 00:39:55,21.15,0.00
561,08/14/2025 01:39:55,20.63,0.00
562,08/14/2025 02:39:55,20.12,0.00
563,08/14/2025 03:39:55,19.56,0.00
564,08/14/2025 04:39:55,19.26,0.00
565,08/14/2025 05:39:55,18.92,0.00
566,08/14/2025 06:39:55,18.92,687.68
567,08/14/2025 07:39:55,19.90,4915.20
568,08/14/2025 08:39:55,26.72,36782.08
569,08/14/2025 09:39:55,33.50,52346.88
570,08/14/2025 10:39:55,39.12,69304.32
571,08/14/2025 11:39:55,41.57,72581.12
572,08/14/2025 12:39:55,42.64,77107.20
573,08/14/2025 13:39:55,43.97,78274.56
574,08/14/2025 14:39:55,43.11,70737.92
575,08/14/2025 15:39:55,39.85,28774.40
576,08/14/2025 16:39:55,40.11,47022.08
577,08/14/2025 17:39:55,34.88,30658.56
578,08/14/2025 18:39:55,27.32,7462.40
579,08/14/2025 19:39:55,24.58,3009.28
580,08/14/2025 20:39:55,22.73,57.56
581,08/14/2025 21:39:55,21.79,0.00
582,08/14/2025 22:39:55,21.10,0.00
583,08/14/2025 23:39:55,20.85,0.00
584,08/15/2025 00:39:55,20.63,0.00
585,08/15/2025 01:39:55,20.29,0.00
586,08/15/2025 02:39:55,20.07,0.00
587,08/15/2025 03:39:55,19.69,0.00
588,08/15/2025 04:39:55,19.52,0.00
589,08/15/2025 05:39:55,19.35,0.00
590,08/15/2025 06:39:55,19.26,611.04
591,08/15/2025 07:39:55,20.03,5091.84
592,08/15/2025 08:39:55,26.60,35706.88
593,08/15/2025 09:39:55,32.64,50667.52
