#,Date_Time_EDT,Temp_C,Light_lux
61,7/24/2025 5:39,18.49,0
62,7/24/2025 6:39,18.96,0
63,7/24/2025 7:39,19.17,0
64,7/24/2025 8:39,19.56,0
65,7/24/2025 9:39,20.42,0
66,7/24/2025 10:39,21.4,0
67,7/24/2025 11:39,21.96,0
68,7/24/2025 12:39,22.52,0
69,7/24/2025 13:39,23.03,0
70,7/24/2025 14:39,42.9,80445.44
71,7/24/2025 15:39,42.51,71925.76
72,7/24/2025 16:39,40.8,58142.72
73,7/24/2025 17:39,38.01,41943.04
74,7/24/2025 18:39,30.03,11166.72
75,7/24/2025 19:39,28.14,4810.24
76,7/24/2025 20:39,26.68,56.86
77,7/24/2025 21:39,23.94,0
78,7/24/2025 22:39,23.76,0
79,7/24/2025 23:39,24.06,0
80,7/25/2025 0:39,23.81,0
81,7/25/2025 1:39,23.85,0
82,7/25/2025 2:39,23.68,0
83,7/25/2025 3:39,23.46,0
84,7/25/2025 4:39,23.25,0
85,7/25/2025 5:39,23.16,1.84
86,7/25/2025 6:39,23.59,1477.76
87,7/25/2025 7:39,24.41,6318.08
88,7/25/2025 8:39,26.9,14817.28
89,7/25/2025 9:39,32.13,19834.88
90,7/25/2025 10:39,37.88,40642.56
91,7/25/2025 11:39,38.18,29665.28
92,7/25/2025 12:39,38.82,68874.24
93,7/25/2025 13:39,38.39,54722.56
94,7/25/2025 14:39,37.28,45465.6
95,7/25/2025 15:39,36.72,38635.52
96,7/25/2025 16:39,33.89,25518.08
97,7/25/2025 17:39,31.66,21688.32
98,7/25/2025 18:39,31.1,10099.2
99,7/25/2025 19:39,26.47,3773.44
100,7/25/2025 20:39,24.49,422.88
101,7/25/2025 21:39,23.64,0
102,7/25/2025 22:39,22.86,0
103,7/25/2025 23:39,22.65,0
104,7/26/2025 0:39,22.61,0
105,7/26/2025 1:39,22.13,0
106,7/26/2025 2:39,22.01,0
107,7/26/2025 3:39,21.88,0
108,7/26/2025 4:39,21.96,0
109,7/26/2025 5:39,22.22,1.63
110,7/26/2025 6:39,22.91,1703.04
111,7/26/2025 7:39,23.46,4121.6
112,7/26/2025 8:39,27.15,29429.76
113,7/26/2025 9:39,32.77,46264.32
114,7/26/2025 10:39,28.53,10777.6
115,7/26/2025 11:39,42.51,104488.96
116,7/26/2025 12:39,33.76,38973.44
117,7/26/2025 13:39,30.28,20039.68
118,7/26/2025 14:39,29.47,20085.76
119,7/26/2025 15:39,31.96,28016.64
120,7/26/2025 16:39,27.32,7692.8
121,7/26/2025 17:39,28.23,11381.76
122,7/26/2025 18:39,27.15,7093.76
123,7/26/2025 19:39,25.31,1649.92
124,7/26/2025 20:39,24.92,593.44
125,7/26/2025 21:39,24.41,0
126,7/26/2025 22:39,24.06,0
127,7/26/2025 23:39,24.02,0
128,7/27/2025 0:39,23.98,0
129,7/27/2025 1:39,23.89,0
130,7/27/2025 2:39,23.42,0
131,7/27/2025 3:39,23.03,0
132,7/27/2025 4:39,22.78,0
133,7/27/2025 5:39,23.12,1.63
134,7/27/2025 6:39,23.42,1559.68
135,7/27/2025 7:39,23.68,5544.96
136,7/27/2025 8:39,27.11,24094.72
137,7/27/2025 9:39,33.42,11985.92
138,7/27/2025 10:39,40.88,73318.4
139,7/27/2025 11:39,43.71,80322.56
140,7/27/2025 12:39,44.74,39301.12
141,7/27/2025 13:39,46.67,84869.12
142,7/27/2025 14:39,47.53,80609.28
143,7/27/2025 15:39,44.83,73154.56
144,7/27/2025 16:39,43.11,60579.84
145,7/27/2025 17:39,39.38,40601.6
146,7/27/2025 18:39,34.32,10813.44
147,7/27/2025 19:39,27.71,3072
148,7/27/2025 20:39,25.78,634.08
149,7/27/2025 21:39,24.15,0
150,7/27/2025 22:39,23.21,0
151,7/27/2025 23:39,22.95,0
152,7/28/2025 0:39,22.13,0
153,7/28/2025 1:39,21.75,0
154,7/28/2025 2:39,21.7,0
155,7/28/2025 3:39,21.19,0
156,7/28/2025 4:39,20.76,0
157,7/28/2025 5:39,20.55,1.22
158,7/28/2025 6:39,20.63,1477.76
159,7/28/2025 7:39,21.79,4436.48
160,7/28/2025 8:39,24.19,19112.96
161,7/28/2025 9:39,37.15,54272
162,7/28/2025 10:39,40.24,67891.2
163,7/28/2025 11:39,44.44,77557.76
164,7/28/2025 12:39,45.56,84049.92
165,7/28/2025 13:39,46.76,84541.44
166,7/28/2025 14:39,46.76,80936.96
167,7/28/2025 15:39,45.13,71208.96
168,7/28/2025 16:39,33.46,16998.4
169,7/28/2025 17:39,28.1,2009.6
170,7/28/2025 18:39,27.58,4035.84
171,7/28/2025 19:39,27.63,4285.44
172,7/28/2025 20:39,25.18,628.64
173,7/28/2025 21:39,24.06,0
174,7/28/2025 22:39,23.51,0
175,7/28/2025 23:39,23.08,0
176,7/29/2025 0:39,22.69,0
177,7/29/2025 1:39,22.39,0
178,7/29/2025 2:39,21.96,0
179,7/29/2025 3:39,21.75,0
180,7/29/2025 4:39,21.75,0
181,7/29/2025 5:39,21.4,0.61
182,7/29/2025 6:39,21.79,1485.44
183,7/29/2025 7:39,22.82,4974.08
184,7/29/2025 8:39,26.08,35635.2
185,7/29/2025 9:39,36.63,47902.72
186,7/29/2025 10:39,38.01,45875.2
187,7/29/2025 11:39,41.01,53473.28
188,7/29/2025 12:39,47.7,86671.36
189,7/29/2025 13:39,48.17,83251.2
190,7/29/2025 14:39,46.29,78397.44
191,7/29/2025 15:39,44.14,65781.76
192,7/29/2025 16:39,43.03,53882.88
193,7/29/2025 17:39,37.79,37355.52
194,7/29/2025 18:39,33.33,11888.64
195,7/29/2025 19:39,27.58,3720.96
196,7/29/2025 20:39,25.57,455.04
197,7/29/2025 21:39,23.98,0
198,7/29/2025 22:39,23.08,0
199,7/29/2025 23:39,22.61,0
200,7/30/2025 0:39,22.13,0
201,7/30/2025 1:39,21.62,0
202,7/30/2025 2:39,21.36,0
203,7/30/2025 3:39,21.1,0
204,7/30/2025 4:39,21.02,0
205,7/30/2025 5:39,20.8,0.4
206,7/30/2025 6:39,21.45,2034.56
207,7/30/2025 7:39,22.52,6671.36
208,7/30/2025 8:39,27.71,38195.2
209,7/30/2025 9:39,34.57,40140.8
210,7/30/2025 10:39,36.93,48230.4
211,7/30/2025 11:39,35.3,51896.32
212,7/30/2025 12:39,40.11,78827.52
213,7/30/2025 13:39,30.54,19814.4
214,7/30/2025 14:39,42.9,38451.2
215,7/30/2025 15:39,39.08,58900.48
216,7/30/2025 16:39,36.25,24453.12
217,7/30/2025 17:39,38.01,30945.28
218,7/30/2025 18:39,30.93,6046.72
219,7/30/2025 19:39,27.67,1655.04
220,7/30/2025 20:39,24.75,210.48
221,7/30/2025 21:39,22.43,0
222,7/30/2025 22:39,21.88,0
223,7/30/2025 23:39,21.23,0
224,7/31/2025 0:39,20.33,0
225,7/31/2025 1:39,20.12,0
226,7/31/2025 2:39,19.17,0
227,7/31/2025 3:39,18.79,0
228,7/31/2025 4:39,18.79,0
229,7/31/2025 5:39,18.57,0
230,7/31/2025 6:39,19.26,251.6
231,7/31/2025 7:39,19.73,1214.72
232,7/31/2025 8:39,19.86,2190.08
233,7/31/2025 9:39,20.2,4035.84
234,7/31/2025 10:39,20.68,10314.24
235,7/31/2025 11:39,21.19,8872.96
236,7/31/2025 12:39,25.09,19292.16
237,7/31/2025 13:39,30.41,30709.76
238,7/31/2025 14:39,37.54,33945.6
239,7/31/2025 15:39,35.82,52449.28
240,7/31/2025 16:39,34.7,21043.2
241,7/31/2025 17:39,33.42,34426.88
242,7/31/2025 18:39,27.54,11151.36
243,7/31/2025 19:39,22.01,4190.72
244,7/31/2025 20:39,19.86,452.64
245,7/31/2025 21:39,18.32,0
246,7/31/2025 22:39,17.97,0
247,7/31/2025 23:39,17.54,0
248,8/1/2025 0:39,17.24,0
249,8/1/2025 1:39,16.99,0
250,8/1/2025 2:39,16.81,0
251,8/1/2025 3:39,16.34,0
252,8/1/2025 4:39,16.17,0
253,8/1/2025 5:39,15.78,0.2
254,8/1/2025 6:39,15.83,1404.8
255,8/1/2025 7:39,17.16,5793.28
256,8/1/2025 8:39,20.8,23183.36
257,8/1/2025 9:39,32.82,50790.4
258,8/1/2025 10:39,36.76,62976
259,8/1/2025 11:39,33.72,28784.64
260,8/1/2025 12:39,27.8,22138.88
261,8/1/2025 13:39,29.77,55255.04
262,8/1/2025 14:39,39.17,85073.92
263,8/1/2025 15:39,29.17,25804.8
264,8/1/2025 16:39,33.72,41902.08
265,8/1/2025 17:39,33.85,38389.76
266,8/1/2025 18:39,26.6,7475.2
267,8/1/2025 19:39,20.59,3073.28
268,8/1/2025 20:39,18.57,359.36
269,8/1/2025 21:39,17.46,0
270,8/1/2025 22:39,16.6,0
271,8/1/2025 23:39,16.39,0
272,8/2/2025 0:39,15.74,0
273,8/2/2025 1:39,15.53,0
274,8/2/2025 2:39,15.27,0
275,8/2/2025 3:39,15.14,0
276,8/2/2025 4:39,14.88,0
277,8/2/2025 5:39,14.75,0
278,8/2/2025 6:39,14.67,1225.28
279,8/2/2025 7:39,15.91,6082.56
280,8/2/2025 8:39,19.43,18933.76
281,8/2/2025 9:39,32,48537.6
282,8/2/2025 10:39,36.25,60293.12
283,8/2/2025 11:39,38.91,64348.16
284,8/2/2025 12:39,40.62,74383.36
285,8/2/2025 13:39,41.61,77803.52
286,8/2/2025 14:39,42.55,68423.68
287,8/2/2025 15:39,41.27,61235.2
288,8/2/2025 16:39,38.18,47554.56
289,8/2/2025 17:39,34.92,32389.12
290,8/2/2025 18:39,26.04,9646.08
291,8/2/2025 19:39,21.92,3905.28
292,8/2/2025 20:39,19.86,381.12
293,8/2/2025 21:39,18.87,0
294,8/2/2025 22:39,18.19,0
295,8/2/2025 23:39,17.46,0
296,8/3/2025 0:39,17.16,0
297,8/3/2025 1:39,16.69,0
298,8/3/2025 2:39,16.73,0
299,8/3/2025 3:39,16.26,0
300,8/3/2025 4:39,15.91,0
301,8/3/2025 5:39,15.87,0
302,8/3/2025 6:39,16,1186.88
303,8/3/2025 7:39,17.46,6563.84
304,8/3/2025 8:39,20.85,18012.16
305,8/3/2025 9:39,29,32092.16
306,8/3/2025 10:39,33.97,45629.44
307,8/3/2025 11:39,37.71,57344
308,8/3/2025 12:39,40.58,63324.16
309,8/3/2025 13:39,40.07,64348.16
310,8/3/2025 14:39,40.24,59904
311,8/3/2025 15:39,39.12,51978.24
312,8/3/2025 16:39,36.25,38502.4
313,8/3/2025 17:39,32.17,24698.88
314,8/3/2025 18:39,26.25,10624
315,8/3/2025 19:39,23.08,4130.56
316,8/3/2025 20:39,20.8,253.28
317,8/3/2025 21:39,19.77,0
318,8/3/2025 22:39,18.92,0
319,8/3/2025 23:39,18.49,0
320,8/4/2025 0:39,18.23,0
321,8/4/2025 1:39,17.89,0
322,8/4/2025 2:39,17.76,0
323,8/4/2025 3:39,17.5,0
324,8/4/2025 4:39,17.29,0
325,8/4/2025 5:39,16.86,0
326,8/4/2025 6:39,16.86,882.88
327,8/4/2025 7:39,18.19,5895.68
328,8/4/2025 8:39,21.28,17684.48
329,8/4/2025 9:39,28.7,31426.56
330,8/4/2025 10:39,32.69,46223.36
331,8/4/2025 11:39,36.59,56545.28
332,8/4/2025 12:39,38.35,54108.16
333,8/4/2025 13:39,39.98,57630.72
334,8/4/2025 14:39,40.02,51691.52
335,8/4/2025 15:39,36.93,42639.36
336,8/4/2025 16:39,34.49,24381.44
337,8/4/2025 17:39,32.43,21555.2
338,8/4/2025 18:39,28.18,11325.44
339,8/4/2025 19:39,24.62,3678.72
340,8/4/2025 20:39,22.26,151.76
341,8/4/2025 21:39,21.45,0
342,8/4/2025 22:39,20.93,0
343,8/4/2025 23:39,20.29,0
344,8/5/2025 0:39,19.47,0
345,8/5/2025 1:39,18.87,0
346,8/5/2025 2:39,18.57,0
347,8/5/2025 3:39,18.06,0
348,8/5/2025 4:39,18.02,0
349,8/5/2025 5:39,17.63,0
350,8/5/2025 6:39,17.37,778.24
351,8/5/2025 7:39,19.39,7449.6
352,8/5/2025 8:39,22.82,31293.44
353,8/5/2025 9:39,32,47226.88
354,8/5/2025 10:39,37.58,60887.04
355,8/5/2025 11:39,40.75,71557.12
356,8/5/2025 12:39,38.56,62914.56
357,8/5/2025 13:39,42.13,83333.12
358,8/5/2025 14:39,39.25,68771.84
359,8/5/2025 15:39,42.21,63528.96
360,8/5/2025 16:39,35.48,37560.32
361,8/5/2025 17:39,35.43,35553.28
362,8/5/2025 18:39,27.88,7987.2
363,8/5/2025 19:39,23.98,3449.6
364,8/5/2025 20:39,22.48,214.56
365,8/5/2025 21:39,21.83,0
366,8/5/2025 22:39,21.62,0
367,8/5/2025 23:39,21.28,0
368,8/6/2025 0:39,20.5,0
369,8/6/2025 1:39,19.6,0
370,8/6/2025 2:39,19.82,0
371,8/6/2025 3:39,19.56,0
372,8/6/2025 4:39,19.22,0
373,8/6/2025 5:39,19.13,0
374,8/6/2025 6:39,19.3,849.28
375,8/6/2025 7:39,20.07,3596.8
376,8/6/2025 8:39,22.69,12405.76
377,8/6/2025 9:39,29.08,30474.24
378,8/6/2025 10:39,37.06,67461.12
379,8/6/2025 11:39,31.06,38625.28
380,8/6/2025 12:39,40.54,73256.96
381,8/6/2025 13:39,41.7,73871.36
382,8/6/2025 14:39,40.15,52039.68
383,8/6/2025 15:39,39.72,60395.52
384,8/6/2025 16:39,37.15,44748.8
385,8/6/2025 17:39,34.36,33157.12
386,8/6/2025 18:39,26.47,7723.52
387,8/6/2025 19:39,22.95,2831.36
388,8/6/2025 20:39,21.36,192
389,8/6/2025 21:39,20.8,0
390,8/6/2025 22:39,20.16,0
391,8/6/2025 23:39,19.77,0
392,8/7/2025 0:39,19.43,0
393,8/7/2025 1:39,19.13,0
394,8/7/2025 2:39,19,0
395,8/7/2025 3:39,18.44,0
396,8/7/2025 4:39,18.19,0
397,8/7/2025 5:39,18.23,0
398,8/7/2025 6:39,17.93,952.32
399,8/7/2025 7:39,19.13,5111.04
400,8/7/2025 8:39,22.86,39096.32
401,8/7/2025 9:39,31.83,49868.8
402,8/7/2025 10:39,35.95,62996.48
403,8/7/2025 11:39,39.68,74342.4
404,8/7/2025 12:39,42.64,81100.8
405,8/7/2025 13:39,43.41,80424.96
406,8/7/2025 14:39,42.68,74547.2
407,8/7/2025 15:39,41.01,65392.64
408,8/7/2025 16:39,36.46,44851.2
409,8/7/2025 17:39,34.83,35706.88
410,8/7/2025 18:39,27.11,6330.88
411,8/7/2025 19:39,23.68,2819.84
412,8/7/2025 20:39,22.05,158.32
413,8/7/2025 21:39,21.06,0
414,8/7/2025 22:39,20.63,0
415,8/7/2025 23:39,19.9,0
416,8/8/2025 0:39,19.6,0
417,8/8/2025 1:39,19.35,0
418,8/8/2025 2:39,19.09,0
419,8/8/2025 3:39,19.17,0
420,8/8/2025 4:39,19.17,0
421,8/8/2025 5:39,19,0
422,8/8/2025 6:39,19.65,1116.48
423,8/8/2025 7:39,20.76,5429.76
424,8/8/2025 8:39,23.21,28979.2
425,8/8/2025 9:39,25.14,14883.84
426,8/8/2025 10:39,35.48,58142.72
427,8/8/2025 11:39,40.5,72622.08
428,8/8/2025 12:39,40.5,67747.84
429,8/8/2025 13:39,41.57,58695.68
430,8/8/2025 14:39,43.03,73748.48
431,8/8/2025 15:39,40.97,50585.6
432,8/8/2025 16:39,34.4,31959.04
433,8/8/2025 17:39,35.3,32931.84
434,8/8/2025 18:39,28.53,9113.6
435,8/8/2025 19:39,24.97,2147.84
436,8/8/2025 20:39,23.46,114.56
437,8/8/2025 21:39,22.39,0
438,8/8/2025 22:39,21.83,0
439,8/8/2025 23:39,21.19,0
440,8/9/2025 0:39,21.36,0
441,8/9/2025 1:39,20.85,0
442,8/9/2025 2:39,20.37,0
443,8/9/2025 3:39,20.03,0
444,8/9/2025 4:39,19.65,0
445,8/9/2025 5:39,19.47,0
446,8/9/2025 6:39,19.43,888.64
447,8/9/2025 7:39,21.06,4793.6
448,8/9/2025 8:39,25.57,33996.8
449,8/9/2025 9:39,32.52,32327.68
450,8/9/2025 10:39,38.22,62136.32
451,8/9/2025 11:39,40.8,72417.28
452,8/9/2025 12:39,42.6,77844.48
453,8/9/2025 13:39,43.37,78766.08
454,8/9/2025 14:39,41.31,66457.6
455,8/9/2025 15:39,41.1,62300.16
456,8/9/2025 16:39,39.42,47779.84
457,8/9/2025 17:39,35.65,32102.4
458,8/9/2025 18:39,28.83,6735.36
459,8/9/2025 19:39,25.27,3011.84
460,8/9/2025 20:39,23.68,103.84
461,8/9/2025 21:39,22.61,0
462,8/9/2025 22:39,21.83,0
463,8/9/2025 23:39,21.66,0
464,8/10/2025 0:39,21.15,0
465,8/10/2025 1:39,20.93,0
466,8/10/2025 2:39,20.8,0
467,8/10/2025 3:39,20.42,0
468,8/10/2025 4:39,20.2,0
469,8/10/2025 5:39,20.16,0
470,8/10/2025 6:39,20.2,762.56
471,8/10/2025 7:39,21.62,5506.56
472,8/10/2025 8:39,26.51,35174.4
473,8/10/2025 9:39,34.23,51425.28
474,8/10/2025 10:39,36.76,48189.44
475,8/10/2025 11:39,41.7,71311.36
476,8/10/2025 12:39,42.3,80998.4
477,8/10/2025 13:39,43.67,82083.84
478,8/10/2025 14:39,40.88,50790.4
479,8/10/2025 15:39,42.68,65331.2
480,8/10/2025 16:39,34.79,31969.28
481,8/10/2025 17:39,35.82,33966.08
482,8/10/2025 18:39,28.53,6113.28
483,8/10/2025 19:39,25.44,3445.76
484,8/10/2025 20:39,23.85,105.52
485,8/10/2025 21:39,23.08,0
486,8/10/2025 22:39,22.13,0
487,8/10/2025 23:39,21.79,0
488,8/11/2025 0:39,21.36,0
489,8/11/2025 1:39,20.93,0
490,8/11/2025 2:39,20.72,0
491,8/11/2025 3:39,20.33,0
492,8/11/2025 4:39,20.42,0
493,8/11/2025 5:39,20.12,0
494,8/11/2025 6:39,20.33,801.28
495,8/11/2025 7:39,21.49,4839.68
496,8/11/2025 8:39,27.71,35604.48
497,8/11/2025 9:39,35.65,51220.48
498,8/11/2025 10:39,39.04,62873.6
499,8/11/2025 11:39,42.85,71966.72
500,8/11/2025 12:39,43.76,78868.48
501,8/11/2025 13:39,44.36,79052.8
502,8/11/2025 14:39,43.2,74096.64
503,8/11/2025 15:39,41.74,63938.56
504,8/11/2025 16:39,40.15,50155.52
505,8/11/2025 17:39,35.95,33904.64
506,8/11/2025 18:39,29.3,5655.04
507,8/11/2025 19:39,25.44,1480.32
508,8/11/2025 20:39,24.15,67.98
509,8/11/2025 21:39,24.02,0
510,8/11/2025 22:39,23.89,0
511,8/11/2025 23:39,24.11,0
512,8/12/2025 0:39,23.94,0
513,8/12/2025 1:39,24.06,0
514,8/12/2025 2:39,23.55,0
515,8/12/2025 3:39,23.51,0
516,8/12/2025 4:39,23.68,0
517,8/12/2025 5:39,23.08,0.2
518,8/12/2025 6:39,22.56,577.92
519,8/12/2025 7:39,23.55,5020.16
520,8/12/2025 8:39,30.5,35123.2
521,8/12/2025 9:39,36.08,49356.8
522,8/12/2025 10:39,38.95,31057.92
523,8/12/2025 11:39,44.44,74158.08
524,8/12/2025 12:39,44.66,79339.52
525,8/12/2025 13:39,45.39,80732.16
526,8/12/2025 14:39,44.31,66887.68
527,8/12/2025 15:39,33.29,27013.12
528,8/12/2025 16:39,41.14,48107.52
529,8/12/2025 17:39,35.82,34631.68
530,8/12/2025 18:39,30.16,8412.16
531,8/12/2025 19:39,26.47,1662.08
532,8/12/2025 20:39,25.35,52.36
533,8/12/2025 21:39,24.84,0
534,8/12/2025 22:39,24.62,0
535,8/12/2025 23:39,24.58,0
536,8/13/2025 0:39,23.08,0
537,8/13/2025 1:39,22.73,0
538,8/13/2025 2:39,22.65,0
539,8/13/2025 3:39,22.43,0
540,8/13/2025 4:39,22.01,0
541,8/13/2025 5:39,21.79,0
542,8/13/2025 6:39,22.13,396.64
543,8/13/2025 7:39,22.69,3685.12
544,8/13/2025 8:39,24.15,9338.88
545,8/13/2025 9:39,27.41,19906.56
546,8/13/2025 10:39,30.07,25446.4
547,8/13/2025 11:39,40.32,90685.44
548,8/13/2025 12:39,39.21,41728
549,8/13/2025 13:39,42.68,29849.6
550,8/13/2025 14:39,45.77,80240.64
551,8/13/2025 15:39,42.81,68014.08
552,8/13/2025 16:39,41.91,52797.44
553,8/13/2025 17:39,37.49,35645.44
554,8/13/2025 18:39,29.08,7416.32
555,8/13/2025 19:39,25.74,3124.48
556,8/13/2025 20:39,23.98,68.5
557,8/13/2025 21:39,22.91,0
558,8/13/2025 22:39,22.05,0
559,8/13/2025 23:39,21.36,0
560,8/14/2025 0:39,21.15,0
561,8/14/2025 1:39,20.63,0
562,8/14/2025 2:39,20.12,0
563,8/14/2025 3:39,19.56,0
564,8/14/2025 4:39,19.26,0
565,8/14/2025 5:39,18.92,0
566,8/14/2025 6:39,18.92,687.68
567,8/14/2025 7:39,19.9,4915.2
568,8/14/2025 8:39,26.72,36782.08
569,8/14/2025 9:39,33.5,52346.88
570,8/14/2025 10:39,39.12,69304.32
571,8/14/2025 11:39,41.57,72581.12
572,8/14/2025 12:39,42.64,77107.2
573,8/14/2025 13:39,43.97,78274.56
574,8/14/2025 14:39,43.11,70737.92
575,8/14/2025 15:39,39.85,28774.4
576,8/14/2025 16:39,40.11,47022.08
577,8/14/2025 17:39,34.88,30658.56
578,8/14/2025 18:39,27.32,7462.4
579,8/14/2025 19:39,24.58,3009.28
580,8/14/2025 20:39,22.73,57.56
581,8/14/2025 21:39,21.79,0
582,8/14/2025 22:39,21.1,0
583,8/14/2025 23:39,20.85,0
584,8/15/2025 0:39,20.63,0
585,8/15/2025 1:39,20.29,0
586,8/15/2025 2:39,20.07,0
587,8/15/2025 3:39,19.69,0
588,8/15/2025 4:39,19.52,0
589,8/15/2025 5:39,19.35,0
590,8/15/2025 6:39,19.26,611.04
591,8/15/2025 7:39,20.03,5091.84
592,8/15/2025 8:39,26.6,35706.88
593,8/15/2025 9:39,32.64,50667.52
594,8/15/2025 10:39,37.71,62853.12
595,8/15/2025 11:39,42,73687.04
596,8/15/2025 12:39,43.93,80158.72
597,8/15/2025 13:39,44.61,79114.24
598,8/15/2025 14:39,45.3,73748.48
599,8/15/2025 15:39,32.77,18995.2
600,8/15/2025 16:39,39.04,46960.64
601,8/15/2025 17:39,35.43,31723.52
602,8/15/2025 18:39,27.41,4856.32
603,8/15/2025 19:39,24.88,3159.04
604,8/15/2025 20:39,22.95,36.68
605,8/15/2025 21:39,22.22,0
606,8/15/2025 22:39,21.58,0
607,8/15/2025 23:39,21.32,0
608,8/16/2025 0:39,20.72,0
609,8/16/2025 1:39,20.2,0
610,8/16/2025 2:39,19.9,0
611,8/16/2025 3:39,19.6,0
612,8/16/2025 4:39,19.43,0
613,8/16/2025 5:39,19.26,0
614,8/16/2025 6:39,19.17,600.48
615,8/16/2025 7:39,20.03,4430.08
616,8/16/2025 8:39,27.02,38400
617,8/16/2025 9:39,34.02,53207.04
618,8/16/2025 10:39,38.95,62689.28
619,8/16/2025 11:39,41.52,73994.24
620,8/16/2025 12:39,44.36,80650.24
621,8/16/2025 13:39,44.53,76144.64
622,8/16/2025 14:39,43.58,73687.04
623,8/16/2025 15:39,43.41,62259.2
624,8/16/2025 16:39,36.85,36259.84
625,8/16/2025 17:39,34.66,29347.84
626,8/16/2025 18:39,28.57,7559.68
627,8/16/2025 19:39,26.08,3041.28
628,8/16/2025 20:39,24.36,17.31
629,8/16/2025 21:39,23.72,0
630,8/16/2025 22:39,23.42,0
631,8/16/2025 23:39,22.91,0
632,8/17/2025 0:39,22.65,0
633,8/17/2025 1:39,22.52,0
634,8/17/2025 2:39,22.31,0
635,8/17/2025 3:39,22.05,0
636,8/17/2025 4:39,22.73,0
637,8/17/2025 5:39,22.22,0
638,8/17/2025 6:39,22.13,293.68
639,8/17/2025 7:39,22.48,1666.56
640,8/17/2025 8:39,25.48,27699.2
641,8/17/2025 9:39,30.8,41717.76
642,8/17/2025 10:39,30.07,36812.8
643,8/17/2025 11:39,32.09,16471.04
644,8/17/2025 12:39,38.86,17136.64
645,8/17/2025 13:39,38.99,74178.56
646,8/17/2025 14:39,31.87,20700.16
647,8/17/2025 15:39,34.27,23777.28
648,8/17/2025 16:39,32.94,30597.12
649,8/17/2025 17:39,30.89,37007.36
650,8/17/2025 18:39,26.64,6704.64
651,8/17/2025 19:39,22.78,2019.84
652,8/17/2025 20:39,21.62,19.59
653,8/17/2025 21:39,21.02,0
654,8/17/2025 22:39,20.33,0
655,8/17/2025 23:39,19.77,0
656,8/18/2025 0:39,19.26,0
657,8/18/2025 1:39,18.92,0
658,8/18/2025 2:39,18.49,0
659,8/18/2025 3:39,18.4,0
660,8/18/2025 4:39,18.19,0
661,8/18/2025 5:39,17.93,0
662,8/18/2025 6:39,17.72,396.64
663,8/18/2025 7:39,17.89,2536.32
664,8/18/2025 8:39,24.71,37416.96
665,8/18/2025 9:39,29.04,53514.24
666,8/18/2025 10:39,32.52,65044.48
667,8/18/2025 11:39,35.73,74915.84
668,8/18/2025 12:39,36.63,66314.24
669,8/18/2025 13:39,38.82,75284.48
670,8/18/2025 14:39,40.58,73093.12
671,8/18/2025 15:39,34.79,68505.6
672,8/18/2025 16:39,35.73,45015.04
673,8/18/2025 17:39,32.64,33740.8
674,8/18/2025 18:39,24.15,3278.08
