#,Date_Time_EDT,Temp_C,Light_lux
66,7/24/2025 10:38,23.21,1206.08
67,7/24/2025 11:38,23.46,2321.28
68,7/24/2025 12:38,23.76,8299.52
69,7/24/2025 13:38,23.85,10012.16
70,7/24/2025 14:38,23.98,8424.96
71,7/24/2025 15:38,23.98,6361.6
72,7/24/2025 16:38,23.94,3904
73,7/24/2025 17:38,23.89,2211.84
74,7/24/2025 18:38,23.85,831.04
75,7/24/2025 19:38,23.76,420.16
76,7/24/2025 20:38,23.72,6.39
77,7/24/2025 21:38,23.76,0
78,7/24/2025 22:38,23.76,0
79,7/24/2025 23:38,23.72,0
80,7/25/2025 0:38,23.72,0
81,7/25/2025 1:38,23.68,0
82,7/25/2025 2:38,23.72,0
83,7/25/2025 3:38,23.72,0
84,7/25/2025 4:38,23.72,0
85,7/25/2025 5:38,23.68,0
86,7/25/2025 6:38,23.68,122.4
87,7/25/2025 7:38,23.68,384.16
88,7/25/2025 8:38,23.76,1112.96
89,7/25/2025 9:38,23.89,1575.68
90,7/25/2025 10:38,23.98,2984.96
91,7/25/2025 11:38,24.11,1786.24
92,7/25/2025 12:38,24.24,3070.72
93,7/25/2025 13:38,24.28,5228.8
94,7/25/2025 14:38,24.32,4120.32
95,7/25/2025 15:38,24.32,3372.8
96,7/25/2025 16:38,24.28,2547.84
97,7/25/2025 17:38,24.32,881.92
98,7/25/2025 18:38,24.32,905.28
99,7/25/2025 19:38,24.24,360.16
100,7/25/2025 20:38,24.24,35.58
101,7/25/2025 21:38,24.24,0
102,7/25/2025 22:38,24.32,0
103,7/25/2025 23:38,24.24,0
104,7/26/2025 0:38,24.28,0
105,7/26/2025 1:38,24.24,0
106,7/26/2025 2:38,24.24,0
107,7/26/2025 3:38,24.24,0
108,7/26/2025 4:38,24.24,0
109,7/26/2025 5:38,24.28,0
110,7/26/2025 6:38,24.24,206.8
111,7/26/2025 7:38,24.36,391.2
112,7/26/2025 8:38,24.49,1778.56
113,7/26/2025 9:38,24.58,2903.04
114,7/26/2025 10:38,24.49,1322.24
115,7/26/2025 11:38,24.88,10329.6
116,7/26/2025 12:38,24.66,3630.08
117,7/26/2025 13:38,24.58,2801.92
118,7/26/2025 14:38,24.54,1969.28
119,7/26/2025 15:38,24.66,3292.16
120,7/26/2025 16:38,24.49,785.6
121,7/26/2025 17:38,24.58,1249.92
122,7/26/2025 18:38,24.54,699.84
123,7/26/2025 19:38,24.49,156.84
124,7/26/2025 20:38,24.49,59.66
125,7/26/2025 21:38,24.45,0
126,7/26/2025 22:38,24.49,0
127,7/26/2025 23:38,24.41,0
128,7/27/2025 0:38,24.41,0
129,7/27/2025 1:38,24.41,0
130,7/27/2025 2:38,24.49,0
131,7/27/2025 3:38,24.66,0
132,7/27/2025 4:38,24.62,0
133,7/27/2025 5:38,24.58,0
134,7/27/2025 6:38,24.58,156.24
135,7/27/2025 7:38,24.49,368.96
136,7/27/2025 8:38,24.58,1966.08
137,7/27/2025 9:38,24.66,1189.44
138,7/27/2025 10:38,24.75,3604.48
139,7/27/2025 11:38,25.18,10439.68
140,7/27/2025 12:38,25.27,14566.4
141,7/27/2025 13:38,25.52,14187.52
142,7/27/2025 14:38,25.65,12851.2
143,7/27/2025 15:38,25.52,10222.08
144,7/27/2025 16:38,25.35,5606.4
145,7/27/2025 17:38,25.27,2216.32
146,7/27/2025 18:38,25.18,998.4
147,7/27/2025 19:38,25.09,247.2
148,7/27/2025 20:38,25.05,48.02
149,7/27/2025 21:38,25.01,0
150,7/27/2025 22:38,25.05,0
151,7/27/2025 23:38,25.01,0
152,7/28/2025 0:38,24.92,0
153,7/28/2025 1:38,24.92,0
154,7/28/2025 2:38,24.97,0
155,7/28/2025 3:38,24.92,0
156,7/28/2025 4:38,25.09,0
157,7/28/2025 5:38,25.05,0
158,7/28/2025 6:38,24.92,102.4
159,7/28/2025 7:38,24.75,290.4
160,7/28/2025 8:38,24.66,1101.76
161,7/28/2025 9:38,24.79,2203.52
162,7/28/2025 10:38,24.88,3121.92
163,7/28/2025 11:38,25.44,11550.72
164,7/28/2025 12:38,25.65,15488
165,7/28/2025 13:38,25.78,15779.84
166,7/28/2025 14:38,25.82,15165.44
167,7/28/2025 15:38,25.74,11223.04
168,7/28/2025 16:38,25.27,1815.04
169,7/28/2025 17:38,25.14,202.64
170,7/28/2025 18:38,25.05,370.72
171,7/28/2025 19:38,25.05,414.72
172,7/28/2025 20:38,24.97,52.04
173,7/28/2025 21:38,25.01,0
174,7/28/2025 22:38,24.88,0
175,7/28/2025 23:38,24.88,0
176,7/29/2025 0:38,24.88,0
177,7/29/2025 1:38,24.88,0
178,7/29/2025 2:38,24.88,0
179,7/29/2025 3:38,24.79,0
180,7/29/2025 4:38,24.84,0
181,7/29/2025 5:38,24.88,0
182,7/29/2025 6:38,24.84,101.6
183,7/29/2025 7:38,24.71,309.68
184,7/29/2025 8:38,24.71,929.92
185,7/29/2025 9:38,24.75,1826.56
186,7/29/2025 10:38,24.88,2833.92
187,7/29/2025 11:38,25.18,6348.8
188,7/29/2025 12:38,25.61,13911.04
189,7/29/2025 13:38,25.82,14197.76
190,7/29/2025 14:38,25.82,12743.68
191,7/29/2025 15:38,25.69,8865.28
192,7/29/2025 16:38,25.35,3869.44
193,7/29/2025 17:38,25.22,1463.68
194,7/29/2025 18:38,25.14,823.04
195,7/29/2025 19:38,25.05,241.6
196,7/29/2025 20:38,25.01,29.21
197,7/29/2025 21:38,24.97,0
198,7/29/2025 22:38,24.84,0
199,7/29/2025 23:38,24.92,0
200,7/30/2025 0:38,24.84,0
201,7/30/2025 1:38,24.88,0
202,7/30/2025 2:38,24.79,0
203,7/30/2025 3:38,24.79,0
204,7/30/2025 4:38,24.92,0
205,7/30/2025 5:38,24.79,0
206,7/30/2025 6:38,24.66,144.88
207,7/30/2025 7:38,24.54,413.76
208,7/30/2025 8:38,24.58,1445.76
209,7/30/2025 9:38,24.66,1853.44
210,7/30/2025 10:38,24.71,3856.64
211,7/30/2025 11:38,24.88,8266.24
212,7/30/2025 12:38,25.01,10915.84
213,7/30/2025 13:38,24.75,3503.36
214,7/30/2025 14:38,25.39,14622.72
215,7/30/2025 15:38,25.22,15124.48
216,7/30/2025 16:38,24.97,3531.52
217,7/30/2025 17:38,24.97,2430.08
218,7/30/2025 18:38,24.79,685.12
219,7/30/2025 19:38,24.75,206.56
220,7/30/2025 20:38,24.71,29.6
221,7/30/2025 21:38,24.62,0
222,7/30/2025 22:38,24.58,0
223,7/30/2025 23:38,24.62,0
224,7/31/2025 0:38,24.54,0
225,7/31/2025 1:38,24.62,0
226,7/31/2025 2:38,24.45,0
227,7/31/2025 3:38,24.28,0
228,7/31/2025 4:38,24.15,0
229,7/31/2025 5:38,23.98,0
230,7/31/2025 6:38,23.81,33.59
231,7/31/2025 7:38,23.72,188.88
232,7/31/2025 8:38,23.64,272.24
233,7/31/2025 9:38,23.51,534.56
234,7/31/2025 10:38,23.46,1355.52
235,7/31/2025 11:38,23.38,1075.52
236,7/31/2025 12:38,23.46,2372.48
237,7/31/2025 13:38,23.64,4158.72
238,7/31/2025 14:38,23.94,13030.4
239,7/31/2025 15:38,23.89,9482.24
240,7/31/2025 16:38,23.72,2650.88
241,7/31/2025 17:38,23.68,2339.2
242,7/31/2025 18:38,23.59,1121.6
243,7/31/2025 19:38,23.55,426.56
244,7/31/2025 20:38,23.55,46.42
245,7/31/2025 21:38,23.51,0
246,7/31/2025 22:38,23.51,0
247,7/31/2025 23:38,23.34,0
248,8/1/2025 0:38,23.16,0
249,8/1/2025 1:38,23.12,0
250,8/1/2025 2:38,22.95,0
251,8/1/2025 3:38,22.73,0
252,8/1/2025 4:38,22.65,0
253,8/1/2025 5:38,22.52,0
254,8/1/2025 6:38,22.35,171.36
255,8/1/2025 7:38,22.26,469.44
256,8/1/2025 8:38,22.26,2284.8
257,8/1/2025 9:38,22.31,3060.48
258,8/1/2025 10:38,22.39,3869.44
259,8/1/2025 11:38,22.52,3783.68
260,8/1/2025 12:38,22.43,3630.08
261,8/1/2025 13:38,22.52,5271.04
262,8/1/2025 14:38,23.08,18867.2
263,8/1/2025 15:38,22.56,4610.56
264,8/1/2025 16:38,22.65,3630.08
265,8/1/2025 17:38,22.52,2643.2
266,8/1/2025 18:38,22.52,1285.76
267,8/1/2025 19:38,22.43,374.08
268,8/1/2025 20:38,22.35,43.98
269,8/1/2025 21:38,22.35,0
270,8/1/2025 22:38,22.31,0
271,8/1/2025 23:38,22.26,0
272,8/2/2025 0:38,22.13,0
273,8/2/2025 1:38,22.01,0
274,8/2/2025 2:38,21.83,0
275,8/2/2025 3:38,21.66,0
276,8/2/2025 4:38,21.58,0
277,8/2/2025 5:38,21.4,0
278,8/2/2025 6:38,21.28,125.6
279,8/2/2025 7:38,21.23,599.04
280,8/2/2025 8:38,21.15,1612.8
281,8/2/2025 9:38,21.23,2483.84
282,8/2/2025 10:38,21.28,3696.64
283,8/2/2025 11:38,21.75,12697.6
284,8/2/2025 12:38,21.92,16343.04
285,8/2/2025 13:38,21.92,11909.12
286,8/2/2025 14:38,22.09,14904.32
287,8/2/2025 15:38,22.09,13153.28
288,8/2/2025 16:38,21.79,4945.92
289,8/2/2025 17:38,21.66,2900.48
290,8/2/2025 18:38,21.62,1543.04
291,8/2/2025 19:38,21.49,536.96
292,8/2/2025 20:38,21.49,49.6
293,8/2/2025 21:38,21.36,0
294,8/2/2025 22:38,21.36,0
295,8/2/2025 23:38,21.36,0
296,8/3/2025 0:38,21.36,0
297,8/3/2025 1:38,21.28,0
298,8/3/2025 2:38,21.28,0
299,8/3/2025 3:38,21.23,0
300,8/3/2025 4:38,21.06,0
301,8/3/2025 5:38,20.98,0
302,8/3/2025 6:38,20.85,134.44
303,8/3/2025 7:38,20.8,736.64
304,8/3/2025 8:38,20.8,1611.52
305,8/3/2025 9:38,20.89,2698.24
306,8/3/2025 10:38,20.93,4038.4
307,8/3/2025 11:38,21.19,8471.04
308,8/3/2025 12:38,21.4,10572.8
309,8/3/2025 13:38,21.45,9520.64
310,8/3/2025 14:38,21.53,9681.92
311,8/3/2025 15:38,21.53,8133.12
312,8/3/2025 16:38,21.32,4156.16
313,8/3/2025 17:38,21.28,2639.36
314,8/3/2025 18:38,21.19,1393.92
315,8/3/2025 19:38,21.06,523.52
316,8/3/2025 20:38,20.93,31.2
317,8/3/2025 21:38,21.02,0
318,8/3/2025 22:38,20.98,0
319,8/3/2025 23:38,20.98,0
320,8/4/2025 0:38,20.93,0
321,8/4/2025 1:38,20.89,0
322,8/4/2025 2:38,20.89,0
323,8/4/2025 3:38,20.85,0
324,8/4/2025 4:38,20.89,0
325,8/4/2025 5:38,20.8,0
326,8/4/2025 6:38,20.76,92.84
327,8/4/2025 7:38,20.72,611.36
328,8/4/2025 8:38,20.72,1408
329,8/4/2025 9:38,20.76,2389.76
330,8/4/2025 10:38,20.85,3544.32
331,8/4/2025 11:38,21.06,7431.68
332,8/4/2025 12:38,21.15,7139.84
333,8/4/2025 13:38,21.23,7756.8
334,8/4/2025 14:38,21.28,7802.88
335,8/4/2025 15:38,21.28,6346.24
336,8/4/2025 16:38,21.15,3152.64
337,8/4/2025 17:38,21.02,2170.24
338,8/4/2025 18:38,21.06,1326.08
339,8/4/2025 19:38,20.98,416.96
340,8/4/2025 20:38,20.93,21.19
341,8/4/2025 21:38,20.8,0
342,8/4/2025 22:38,20.85,0
343,8/4/2025 23:38,20.8,0
344,8/5/2025 0:38,20.85,0
345,8/5/2025 1:38,20.8,0
346,8/5/2025 2:38,20.8,0
347,8/5/2025 3:38,20.76,0
348,8/5/2025 4:38,20.76,0
349,8/5/2025 5:38,20.76,0
350,8/5/2025 6:38,20.76,81.6
351,8/5/2025 7:38,20.76,812.8
352,8/5/2025 8:38,20.8,1762.56
353,8/5/2025 9:38,20.85,2361.6
354,8/5/2025 10:38,20.98,3700.48
355,8/5/2025 11:38,21.23,12277.76
356,8/5/2025 12:38,21.28,7075.84
357,8/5/2025 13:38,21.45,14894.08
358,8/5/2025 14:38,21.32,11601.92
359,8/5/2025 15:38,21.58,12247.04
360,8/5/2025 16:38,21.23,3420.16
361,8/5/2025 17:38,21.19,2119.04
362,8/5/2025 18:38,21.15,1043.84
363,8/5/2025 19:38,21.15,347.84
364,8/5/2025 20:38,21.02,26.37
365,8/5/2025 21:38,21.02,0
366,8/5/2025 22:38,21.06,0
367,8/5/2025 23:38,20.98,0
368,8/6/2025 0:38,20.93,0
369,8/6/2025 1:38,20.98,0
370,8/6/2025 2:38,20.89,0
371,8/6/2025 3:38,20.89,0
372,8/6/2025 4:38,20.85,0
373,8/6/2025 5:38,20.93,0
374,8/6/2025 6:38,20.93,92.84
375,8/6/2025 7:38,20.93,403.2
376,8/6/2025 8:38,20.98,1169.6
377,8/6/2025 9:38,21.02,1832.32
378,8/6/2025 10:38,21.1,4280.32
379,8/6/2025 11:38,21.15,4346.88
380,8/6/2025 12:38,21.58,11371.52
381,8/6/2025 13:38,21.53,10792.96
382,8/6/2025 14:38,21.62,6814.72
383,8/6/2025 15:38,21.66,8903.68
384,8/6/2025 16:38,21.4,3394.56
385,8/6/2025 17:38,21.36,1746.56
386,8/6/2025 18:38,21.36,883.52
387,8/6/2025 19:38,21.28,248
388,8/6/2025 20:38,21.28,17.56
389,8/6/2025 21:38,21.23,0
390,8/6/2025 22:38,21.19,0
391,8/6/2025 23:38,21.15,0
392,8/7/2025 0:38,21.15,0
393,8/7/2025 1:38,21.15,0
394,8/7/2025 2:38,21.06,0
395,8/7/2025 3:38,21.1,0
396,8/7/2025 4:38,21.1,0
397,8/7/2025 5:38,21.1,0
398,8/7/2025 6:38,21.1,82.4
399,8/7/2025 7:38,21.1,400.8
400,8/7/2025 8:38,21.15,1110.72
401,8/7/2025 9:38,21.19,1704.96
402,8/7/2025 10:38,21.23,2597.12
403,8/7/2025 11:38,21.49,7400.96
404,8/7/2025 12:38,21.83,12569.6
405,8/7/2025 13:38,22.01,14904.32
406,8/7/2025 14:38,21.88,9935.36
407,8/7/2025 15:38,21.83,8189.44
408,8/7/2025 16:38,21.66,2853.12
409,8/7/2025 17:38,21.58,1518.08
410,8/7/2025 18:38,21.49,770.56
411,8/7/2025 19:38,21.49,224.88
412,8/7/2025 20:38,21.4,12.39
413,8/7/2025 21:38,21.4,0
414,8/7/2025 22:38,21.36,0
415,8/7/2025 23:38,21.36,0
416,8/8/2025 0:38,21.28,0
417,8/8/2025 1:38,21.32,0
418,8/8/2025 2:38,21.32,0
419,8/8/2025 3:38,21.28,0
420,8/8/2025 4:38,21.28,0
421,8/8/2025 5:38,21.23,0
422,8/8/2025 6:38,21.28,74.44
423,8/8/2025 7:38,21.28,443.36
424,8/8/2025 8:38,21.23,734.72
425,8/8/2025 9:38,21.32,1112.32
426,8/8/2025 10:38,21.4,2232.32
427,8/8/2025 11:38,21.66,6707.2
428,8/8/2025 12:38,21.79,7380.48
429,8/8/2025 13:38,21.88,7961.6
430,8/8/2025 14:38,21.83,9382.4
431,8/8/2025 15:38,21.92,7687.68
432,8/8/2025 16:38,21.83,3589.12
433,8/8/2025 17:38,21.75,2111.36
434,8/8/2025 18:38,21.66,1050.88
435,8/8/2025 19:38,21.62,264.88
436,8/8/2025 20:38,21.58,11.96
437,8/8/2025 21:38,21.53,0
438,8/8/2025 22:38,21.49,0
439,8/8/2025 23:38,21.45,0
440,8/9/2025 0:38,21.45,0
441,8/9/2025 1:38,21.49,0
442,8/9/2025 2:38,21.45,0
443,8/9/2025 3:38,21.4,0
444,8/9/2025 4:38,21.4,0
445,8/9/2025 5:38,21.36,0
446,8/9/2025 6:38,21.4,81.6
447,8/9/2025 7:38,21.36,400
448,8/9/2025 8:38,21.45,960
449,8/9/2025 9:38,21.45,1674.88
450,8/9/2025 10:38,21.53,2958.08
451,8/9/2025 11:38,21.83,8005.12
452,8/9/2025 12:38,22.13,11965.44
453,8/9/2025 13:38,22.31,14586.88
454,8/9/2025 14:38,22.31,12431.36
455,8/9/2025 15:38,22.22,9126.4
456,8/9/2025 16:38,22.05,3534.08
457,8/9/2025 17:38,21.96,1763.84
458,8/9/2025 18:38,21.79,908.48
459,8/9/2025 19:38,21.79,287.2
460,8/9/2025 20:38,21.75,9.97
461,8/9/2025 21:38,21.7,0
462,8/9/2025 22:38,21.7,0
463,8/9/2025 23:38,21.66,0
464,8/10/2025 0:38,21.66,0
465,8/10/2025 1:38,21.62,0
466,8/10/2025 2:38,21.62,0
467,8/10/2025 3:38,21.58,0
468,8/10/2025 4:38,21.58,0
469,8/10/2025 5:38,21.53,0
470,8/10/2025 6:38,21.53,69.56
471,8/10/2025 7:38,21.53,464.8
472,8/10/2025 8:38,21.58,960.96
473,8/10/2025 9:38,21.58,1561.6
474,8/10/2025 10:38,21.75,3152.64
475,8/10/2025 11:38,22.01,8266.24
476,8/10/2025 12:38,22.31,13414.4
477,8/10/2025 13:38,22.35,14417.92
478,8/10/2025 14:38,22.35,6238.72
479,8/10/2025 15:38,22.26,8911.36
480,8/10/2025 16:38,22.05,1960.32
481,8/10/2025 17:38,22.05,1546.88
482,8/10/2025 18:38,21.96,681.92
483,8/10/2025 19:38,21.83,305.68
484,8/10/2025 20:38,21.83,8.98
485,8/10/2025 21:38,21.83,0
486,8/10/2025 22:38,21.79,0
487,8/10/2025 23:38,21.79,0
488,8/11/2025 0:38,21.79,0
489,8/11/2025 1:38,21.7,0
490,8/11/2025 2:38,21.66,0
491,8/11/2025 3:38,21.7,0
492,8/11/2025 4:38,21.66,0
493,8/11/2025 5:38,21.62,0
494,8/11/2025 6:38,21.66,73.64
495,8/11/2025 7:38,21.66,369.6
496,8/11/2025 8:38,21.7,908.48
497,8/11/2025 9:38,21.75,1521.28
498,8/11/2025 10:38,21.88,3161.6
499,8/11/2025 11:38,22.05,7554.56
500,8/11/2025 12:38,22.35,13204.48
501,8/11/2025 13:38,22.52,15697.92
502,8/11/2025 14:38,22.61,14484.48
503,8/11/2025 15:38,22.48,7482.88
504,8/11/2025 16:38,22.26,3029.76
505,8/11/2025 17:38,22.18,1655.68
506,8/11/2025 18:38,22.09,813.12
507,8/11/2025 19:38,22.01,132.76
508,8/11/2025 20:38,21.96,6.76
509,8/11/2025 21:38,21.96,0
510,8/11/2025 22:38,21.92,0
511,8/11/2025 23:38,21.88,0
512,8/12/2025 0:38,21.88,0
513,8/12/2025 1:38,21.88,0
514,8/12/2025 2:38,21.79,0
515,8/12/2025 3:38,21.83,0
516,8/12/2025 4:38,21.83,0
517,8/12/2025 5:38,21.79,0
518,8/12/2025 6:38,21.79,55.58
519,8/12/2025 7:38,21.83,370.24
520,8/12/2025 8:38,21.88,857.28
521,8/12/2025 9:38,21.92,1429.12
522,8/12/2025 10:38,22.01,2776.32
523,8/12/2025 11:38,22.22,6865.92
524,8/12/2025 12:38,22.56,13015.04
525,8/12/2025 13:38,22.69,13240.32
526,8/12/2025 14:38,22.78,12661.76
527,8/12/2025 15:38,22.35,2773.76
528,8/12/2025 16:38,22.39,2849.28
529,8/12/2025 17:38,22.31,1525.12
530,8/12/2025 18:38,22.22,1009.6
531,8/12/2025 19:38,22.18,127.16
532,8/12/2025 20:38,22.09,4.37
533,8/12/2025 21:38,22.05,0
534,8/12/2025 22:38,22.01,0
535,8/12/2025 23:38,22.01,0
536,8/13/2025 0:38,22.05,0
537,8/13/2025 1:38,22.05,0
538,8/13/2025 2:38,21.96,0
539,8/13/2025 3:38,22.05,0
540,8/13/2025 4:38,22.05,0
541,8/13/2025 5:38,22.05,0
542,8/13/2025 6:38,22.05,45.58
543,8/13/2025 7:38,22.05,398.4
544,8/13/2025 8:38,22.05,693.76
545,8/13/2025 9:38,22.13,1544.96
546,8/13/2025 10:38,22.13,2136.96
547,8/13/2025 11:38,22.39,6400
548,8/13/2025 12:38,22.56,8407.04
549,8/13/2025 13:38,22.65,3173.12
550,8/13/2025 14:38,22.91,13276.16
551,8/13/2025 15:38,22.73,7915.52
552,8/13/2025 16:38,22.65,2986.24
553,8/13/2025 17:38,22.52,1403.52
554,8/13/2025 18:38,22.48,705.6
555,8/13/2025 19:38,22.43,231.28
556,8/13/2025 20:38,22.35,5.37
557,8/13/2025 21:38,22.31,0
558,8/13/2025 22:38,22.31,0
559,8/13/2025 23:38,22.31,0
560,8/14/2025 0:38,22.35,0
561,8/14/2025 1:38,22.31,0
562,8/14/2025 2:38,22.35,0
563,8/14/2025 3:38,22.35,0
564,8/14/2025 4:38,22.35,0
565,8/14/2025 5:38,22.31,0
566,8/14/2025 6:38,22.31,51.2
567,8/14/2025 7:38,22.31,336
568,8/14/2025 8:38,22.39,673.92
569,8/14/2025 9:38,22.43,1064.32
570,8/14/2025 10:38,22.56,2348.8
571,8/14/2025 11:38,22.78,4047.36
572,8/14/2025 12:38,23.08,7393.28
573,8/14/2025 13:38,23.16,8934.4
574,8/14/2025 14:38,23.25,9082.88
575,8/14/2025 15:38,23.03,5370.88
576,8/14/2025 16:38,22.95,2072.96
577,8/14/2025 17:38,22.82,1127.36
578,8/14/2025 18:38,22.73,542.56
579,8/14/2025 19:38,22.65,176.16
580,8/14/2025 20:38,22.65,3.38
581,8/14/2025 21:38,22.61,0
582,8/14/2025 22:38,22.52,0
583,8/14/2025 23:38,22.52,0
584,8/15/2025 0:38,22.52,0
585,8/15/2025 1:38,22.48,0
586,8/15/2025 2:38,22.48,0
587,8/15/2025 3:38,22.48,0
588,8/15/2025 4:38,22.43,0
589,8/15/2025 5:38,22.39,0
590,8/15/2025 6:38,22.43,34.78
591,8/15/2025 7:38,22.39,255.92
592,8/15/2025 8:38,22.39,668.16
593,8/15/2025 9:38,22.39,1501.44
594,8/15/2025 10:38,22.52,2795.52
595,8/15/2025 11:38,22.65,6814.72
596,8/15/2025 12:38,22.95,12728.32
597,8/15/2025 13:38,23.03,12968.96
598,8/15/2025 14:38,23.16,14520.32
599,8/15/2025 15:38,22.69,2444.16
600,8/15/2025 16:38,22.73,3151.36
601,8/15/2025 17:38,22.65,1576.32
602,8/15/2025 18:38,22.56,519.84
603,8/15/2025 19:38,22.52,272.08
604,8/15/2025 20:38,22.48,3.38
605,8/15/2025 21:38,22.43,0
606,8/15/2025 22:38,22.43,0
607,8/15/2025 23:38,22.35,0
608,8/16/2025 0:38,22.39,0
609,8/16/2025 1:38,22.35,0
610,8/16/2025 2:38,22.31,0
611,8/16/2025 3:38,22.35,0
612,8/16/2025 4:38,22.26,0
613,8/16/2025 5:38,22.26,0
614,8/16/2025 6:38,22.26,48.8
615,8/16/2025 7:38,22.18,324.8
616,8/16/2025 8:38,22.13,830.72
617,8/16/2025 9:38,22.18,1321.6
618,8/16/2025 10:38,22.26,2213.12
619,8/16/2025 11:38,22.43,5649.92
620,8/16/2025 12:38,22.78,10736.64
621,8/16/2025 13:38,22.86,11622.4
622,8/16/2025 14:38,22.95,10017.28
623,8/16/2025 15:38,22.73,6745.6
624,8/16/2025 16:38,22.52,2570.24
625,8/16/2025 17:38,22.52,1644.8
626,8/16/2025 18:38,22.35,708.8
627,8/16/2025 19:38,22.31,307.28
628,8/16/2025 20:38,22.31,1.19
629,8/16/2025 21:38,22.31,0
630,8/16/2025 22:38,22.26,0
631,8/16/2025 23:38,22.18,0
632,8/17/2025 0:38,22.18,0
633,8/17/2025 1:38,22.13,0
634,8/17/2025 2:38,22.13,0
635,8/17/2025 3:38,22.13,0
636,8/17/2025 4:38,22.18,0
637,8/17/2025 5:38,22.09,0
638,8/17/2025 6:38,22.13,39.61
639,8/17/2025 7:38,22.13,250.4
640,8/17/2025 8:38,22.18,880.32
641,8/17/2025 9:38,22.31,2722.56
642,8/17/2025 10:38,22.39,3968
643,8/17/2025 11:38,22.39,2227.84
644,8/17/2025 12:38,22.78,11013.12
645,8/17/2025 13:38,22.86,3441.92
646,8/17/2025 14:38,22.61,3225.6
647,8/17/2025 15:38,22.73,4394.24
648,8/17/2025 16:38,22.69,3925.76
649,8/17/2025 17:38,22.61,1821.44
650,8/17/2025 18:38,22.61,791.36
651,8/17/2025 19:38,22.52,181.52
652,8/17/2025 20:38,22.52,1.59
653,8/17/2025 21:38,22.43,0
654,8/17/2025 22:38,22.43,0
655,8/17/2025 23:38,22.43,0
656,8/18/2025 0:38,22.43,0
657,8/18/2025 1:38,22.48,0
658,8/18/2025 2:38,22.43,0
659,8/18/2025 3:38,22.39,0
660,8/18/2025 4:38,22.22,0
661,8/18/2025 5:38,22.05,0
662,8/18/2025 6:38,21.96,50.36
663,8/18/2025 7:38,21.83,296.72
664,8/18/2025 8:38,21.75,962.56
665,8/18/2025 9:38,21.7,1429.76
666,8/18/2025 10:38,21.79,2407.68
667,8/18/2025 11:38,21.96,6277.12
668,8/18/2025 12:38,22.26,12456.96
669,8/18/2025 13:38,22.39,14371.84
670,8/18/2025 14:38,22.48,15534.08
671,8/18/2025 15:38,22.22,8133.12
672,8/18/2025 16:38,22.09,2718.72
673,8/18/2025 17:38,22.05,1397.12
674,8/18/2025 18:38,21.96,671.36
675,8/18/2025 19:38,22.01,181.52
676,8/18/2025 20:38,21.83,0.59
677,8/18/2025 21:38,21.92,0
