"Plot Title: greenhouse_3"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 10316955, SEN S/N: 10316955)","Intensity, Lux (LGR S/N: 10316955, SEN S/N: 10316955)","Coupler Attached (LGR S/N: 10316955)","Stopped (LGR S/N: 10316955)","End Of File (LGR S/N: 10316955)"
33,08/21/24 08:30:00  PM,22.142,344.4,,,
34,08/21/24 09:30:00  PM,20.901,333.7,,,
35,08/21/24 10:30:00  PM,19.758,0.0,,,
36,08/21/24 11:30:00  PM,18.616,0.0,,,
37,08/22/24 12:30:00  AM,17.665,0.0,,,
38,08/22/24 01:30:00  AM,16.808,0.0,,,
39,08/22/24 02:30:00  AM,15.951,0.0,,,
40,08/22/24 03:30:00  AM,15.282,0.0,,,
41,08/22/24 04:30:00  AM,14.709,0.0,,,
42,08/22/24 05:30:00  AM,14.230,0.0,,,
43,08/22/24 06:30:00  AM,13.846,376.7,,,
44,08/22/24 07:30:00  AM,13.654,947.2,,,
45,08/22/24 08:30:00  AM,14.517,3788.9,,,
46,08/22/24 09:30:00  AM,17.189,22044.6,,,
47,08/22/24 10:30:00  AM,19.187,10333.4,,,
48,08/22/24 11:30:00  AM,21.760,15844.5,,,
49,08/22/24 12:30:00  PM,24.158,17911.2,,,
50,08/22/24 01:30:00  PM,25.708,19977.9,,,
51,08/22/24 02:30:00  PM,27.272,26178.0,,,
52,08/22/24 03:30:00  PM,27.272,13089.0,,,
53,08/22/24 04:30:00  PM,27.468,9644.5,,,
54,08/22/24 05:30:00  PM,27.075,4994.5,,,
55,08/22/24 06:30:00  PM,26.390,1980.6,,,
56,08/22/24 07:30:00  PM,25.222,495.1,,,
57,08/22/24 08:30:00  PM,23.966,0.0,,,
58,08/22/24 09:30:00  PM,22.621,0.0,,,
59,08/22/24 10:30:00  PM,21.282,0.0,,,
60,08/22/24 11:30:00  PM,20.138,0.0,,,
61,08/23/24 12:30:00  AM,19.187,0.0,,,
62,08/23/24 01:30:00  AM,18.426,0.0,,,
63,08/23/24 02:30:00  AM,17.855,0.0,,,
64,08/23/24 03:30:00  AM,17.379,0.0,,,
65,08/23/24 04:30:00  AM,16.999,0.0,,,
66,08/23/24 05:30:00  AM,16.523,0.0,,,
67,08/23/24 06:30:00  AM,16.141,43.1,,,
68,08/23/24 07:30:00  AM,15.855,764.2,,,
69,08/23/24 08:30:00  AM,16.903,4305.6,,,
70,08/23/24 09:30:00  AM,18.901,18600.1,,,
71,08/23/24 10:30:00  AM,21.091,10333.4,,,
72,08/23/24 11:30:00  AM,23.677,8266.7,,,
73,08/23/24 12:30:00  PM,25.222,16533.4,,,
74,08/23/24 01:30:00  PM,25.610,12400.1,,,
75,08/23/24 02:30:00  PM,26.879,22044.6,,,
76,08/23/24 03:30:00  PM,27.764,10677.8,,,
77,08/23/24 04:30:00  PM,27.764,5338.9,,,
78,08/23/24 05:30:00  PM,27.764,5511.1,,,
79,08/23/24 06:30:00  PM,27.468,2325.0,,,
80,08/23/24 07:30:00  PM,26.390,613.5,,,
81,08/23/24 08:30:00  PM,25.416,0.0,,,
82,08/23/24 09:30:00  PM,24.255,0.0,,,
83,08/23/24 10:30:00  PM,23.100,0.0,,,
84,08/23/24 11:30:00  PM,22.238,0.0,,,
85,08/24/24 12:30:00  AM,21.187,0.0,,,
86,08/24/24 01:30:00  AM,20.424,0.0,,,
87,08/24/24 02:30:00  AM,19.662,0.0,,,
88,08/24/24 03:30:00  AM,18.996,0.0,,,
89,08/24/24 04:30:00  AM,18.426,0.0,,,
90,08/24/24 05:30:00  AM,17.855,0.0,,,
91,08/24/24 06:30:00  AM,17.284,10.8,,,
92,08/24/24 07:30:00  AM,17.094,1280.9,,,
93,08/24/24 08:30:00  AM,17.665,1722.2,,,
94,08/24/24 09:30:00  AM,18.426,5511.1,,,
95,08/24/24 10:30:00  AM,20.710,9300.1,,,
96,08/24/24 11:30:00  AM,22.046,4994.5,,,
97,08/24/24 12:30:00  PM,23.773,9644.5,,,
98,08/24/24 01:30:00  PM,25.513,12400.1,,,
99,08/24/24 02:30:00  PM,26.781,21355.7,,,
100,08/24/24 03:30:00  PM,28.456,16533.4,,,
101,08/24/24 04:30:00  PM,28.953,7233.4,,,
102,08/24/24 05:30:00  PM,28.853,6200.0,,,
103,08/24/24 06:30:00  PM,28.357,2411.1,,,
104,08/24/24 07:30:00  PM,27.567,376.7,,,
105,08/24/24 08:30:00  PM,26.488,0.0,,,
106,08/24/24 09:30:00  PM,25.610,0.0,,,
107,08/24/24 10:30:00  PM,24.738,0.0,,,
108,08/24/24 11:30:00  PM,23.966,0.0,,,
109,08/25/24 12:30:00  AM,23.196,0.0,,,
110,08/25/24 01:30:00  AM,22.525,0.0,,,
111,08/25/24 02:30:00  AM,21.760,0.0,,,
112,08/25/24 03:30:00  AM,21.091,0.0,,,
113,08/25/24 04:30:00  AM,20.329,0.0,,,
114,08/25/24 05:30:00  AM,19.758,0.0,,,
115,08/25/24 06:30:00  AM,19.187,10.8,,,
116,08/25/24 07:30:00  AM,18.711,473.6,,,
117,08/25/24 08:30:00  AM,19.282,2927.8,,,
118,08/25/24 09:30:00  AM,20.996,4822.3,,,
119,08/25/24 10:30:00  AM,23.388,7577.8,,,
120,08/25/24 11:30:00  AM,25.902,9300.1,,,
121,08/25/24 12:30:00  PM,27.862,12400.1,,,
122,08/25/24 01:30:00  PM,29.452,10333.4,,,
123,08/25/24 02:30:00  PM,31.268,13777.9,,,
124,08/25/24 03:30:00  PM,32.497,15155.7,,,
125,08/25/24 04:30:00  PM,32.807,11711.2,,,
126,08/25/24 05:30:00  PM,32.497,6544.5,,,
127,08/25/24 06:30:00  PM,31.472,2066.7,,,
128,08/25/24 07:30:00  PM,30.154,366.0,,,
129,08/25/24 08:30:00  PM,28.953,0.0,,,
130,08/25/24 09:30:00  PM,27.567,0.0,,,
131,08/25/24 10:30:00  PM,26.390,0.0,,,
132,08/25/24 11:30:00  PM,25.513,0.0,,,
133,08/26/24 12:30:00  AM,24.545,0.0,,,
134,08/26/24 01:30:00  AM,23.677,0.0,,,
135,08/26/24 02:30:00  AM,22.908,0.0,,,
136,08/26/24 03:30:00  AM,22.238,0.0,,,
137,08/26/24 04:30:00  AM,21.569,0.0,,,
138,08/26/24 05:30:00  AM,20.901,0.0,,,
139,08/26/24 06:30:00  AM,20.424,10.8,,,
140,08/26/24 07:30:00  AM,20.234,602.8,,,
141,08/26/24 08:30:00  AM,20.615,2669.5,,,
142,08/26/24 09:30:00  AM,22.142,5166.7,,,
143,08/26/24 10:30:00  AM,24.448,8266.7,,,
144,08/26/24 11:30:00  AM,26.781,9300.1,,,
145,08/26/24 12:30:00  PM,27.567,5511.1,,,
146,08/26/24 01:30:00  PM,28.853,11022.3,,,
147,08/26/24 02:30:00  PM,30.862,12400.1,,,
148,08/26/24 03:30:00  PM,32.394,14466.8,,,
149,08/26/24 04:30:00  PM,32.807,9644.5,,,
150,08/26/24 05:30:00  PM,32.600,1550.0,,,
151,08/26/24 06:30:00  PM,31.370,1980.6,,,
152,08/26/24 07:30:00  PM,30.356,355.2,,,
153,08/26/24 08:30:00  PM,29.152,0.0,,,
154,08/26/24 09:30:00  PM,28.159,0.0,,,
155,08/26/24 10:30:00  PM,27.173,0.0,,,
156,08/26/24 11:30:00  PM,26.390,0.0,,,
157,08/27/24 12:30:00  AM,25.708,0.0,,,
158,08/27/24 01:30:00  AM,25.125,0.0,,,
159,08/27/24 02:30:00  AM,24.641,0.0,,,
160,08/27/24 03:30:00  AM,24.158,0.0,,,
161,08/27/24 04:30:00  AM,23.773,0.0,,,
162,08/27/24 05:30:00  AM,23.484,0.0,,,
163,08/27/24 06:30:00  AM,23.196,10.8,,,
164,08/27/24 07:30:00  AM,23.100,581.3,,,
165,08/27/24 08:30:00  AM,23.388,1377.8,,,
166,08/27/24 09:30:00  AM,24.448,3961.1,,,
167,08/27/24 10:30:00  AM,25.902,9300.1,,,
168,08/27/24 11:30:00  AM,27.764,13777.9,,,
169,08/27/24 12:30:00  PM,29.152,10677.8,,,
170,08/27/24 01:30:00  PM,30.457,12400.1,,,
171,08/27/24 02:30:00  PM,31.983,12400.1,,,
172,08/27/24 03:30:00  PM,32.086,7577.8,,,
173,08/27/24 04:30:00  PM,31.880,7577.8,,,
174,08/27/24 05:30:00  PM,31.778,4477.8,,,
175,08/27/24 06:30:00  PM,30.963,871.9,,,
176,08/27/24 07:30:00  PM,30.054,344.4,,,
177,08/27/24 08:30:00  PM,28.655,0.0,,,
178,08/27/24 09:30:00  PM,27.370,0.0,,,
179,08/27/24 10:30:00  PM,26.292,0.0,,,
180,08/27/24 11:30:00  PM,25.513,0.0,,,
181,08/28/24 12:30:00  AM,24.835,0.0,,,
182,08/28/24 01:30:00  AM,24.255,0.0,,,
183,08/28/24 02:30:00  AM,23.677,0.0,,,
184,08/28/24 03:30:00  AM,23.196,0.0,,,
185,08/28/24 04:30:00  AM,22.812,0.0,,,
186,08/28/24 05:30:00  AM,22.525,0.0,,,
187,08/28/24 06:30:00  AM,22.429,0.0,,,
188,08/28/24 07:30:00  AM,22.333,1033.3,,,
189,08/28/24 08:30:00  AM,22.621,1097.9,,,
190,08/28/24 09:30:00  AM,22.908,1636.1,,,
191,08/28/24 10:30:00  AM,23.292,1377.8,,,
192,08/28/24 11:30:00  AM,24.351,3444.5,,,
193,08/28/24 12:30:00  PM,26.195,8266.7,,,
194,08/28/24 01:30:00  PM,27.272,10677.8,,,
195,08/28/24 02:30:00  PM,28.853,5338.9,,,
196,08/28/24 03:30:00  PM,29.053,3961.1,,,
197,08/28/24 04:30:00  PM,29.352,5338.9,,,
198,08/28/24 05:30:00  PM,29.552,2152.8,,,
199,08/28/24 06:30:00  PM,28.555,936.5,,,
200,08/28/24 07:30:00  PM,27.468,721.2,,,
201,08/28/24 08:30:00  PM,26.292,398.3,,,
202,08/28/24 09:30:00  PM,25.222,398.3,,,
203,08/28/24 10:30:00  PM,24.062,0.0,,,
204,08/28/24 11:30:00  PM,23.196,0.0,,,
205,08/29/24 12:30:00  AM,22.333,0.0,,,
206,08/29/24 01:30:00  AM,21.664,0.0,,,
207,08/29/24 02:30:00  AM,21.091,0.0,,,
208,08/29/24 03:30:00  AM,20.615,0.0,,,
209,08/29/24 04:30:00  AM,20.234,0.0,,,
210,08/29/24 05:30:00  AM,19.853,0.0,,,
211,08/29/24 06:30:00  AM,19.758,419.8,,,
212,08/29/24 07:30:00  AM,19.662,839.6,,,
213,08/29/24 08:30:00  AM,19.758,1550.0,,,
214,08/29/24 09:30:00  AM,19.948,2238.9,,,
215,08/29/24 10:30:00  AM,20.424,3961.1,,,
216,08/29/24 11:30:00  AM,21.760,9644.5,,,
217,08/29/24 12:30:00  PM,23.292,9644.5,,,
218,08/29/24 01:30:00  PM,24.062,4650.0,,,
219,08/29/24 02:30:00  PM,24.062,3444.5,,,
220,08/29/24 03:30:00  PM,24.448,5511.1,,,
221,08/29/24 04:30:00  PM,25.028,2927.8,,,
222,08/29/24 05:30:00  PM,24.738,2497.2,,,
223,08/29/24 06:30:00  PM,24.448,1808.3,,,
224,08/29/24 07:30:00  PM,23.773,699.7,,,
225,08/29/24 08:30:00  PM,23.004,409.0,,,
226,08/29/24 09:30:00  PM,22.142,409.0,,,
227,08/29/24 10:30:00  PM,21.378,0.0,,,
228,08/29/24 11:30:00  PM,20.615,0.0,,,
229,08/30/24 12:30:00  AM,20.043,0.0,,,
230,08/30/24 01:30:00  AM,19.472,0.0,,,
231,08/30/24 02:30:00  AM,18.901,0.0,,,
232,08/30/24 03:30:00  AM,18.521,0.0,,,
233,08/30/24 04:30:00  AM,18.140,0.0,,,
234,08/30/24 05:30:00  AM,17.665,0.0,,,
235,08/30/24 06:30:00  AM,17.379,430.6,,,
236,08/30/24 07:30:00  AM,17.189,904.2,,,
237,08/30/24 08:30:00  AM,18.045,3616.7,,,
238,08/30/24 09:30:00  AM,19.853,6544.5,,,
239,08/30/24 10:30:00  AM,24.931,3788.9,,,
240,08/30/24 10:43:15  AM,,,Logged,,
241,08/30/24 10:43:27  AM,,,,Logged,Logged
