"Plot Title: greenhouse_3"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 10316955, SEN S/N: 10316955)","Intensity, Lux (LGR S/N: 10316955, SEN S/N: 10316955)","Coupler Attached (LGR S/N: 10316955)","Stopped (LGR S/N: 10316955)","End Of File (LGR S/N: 10316955)"
67,08/09/24 08:00:00  AM,22.238,1463.9,,,
68,08/09/24 09:00:00  AM,22.621,2066.7,,,
69,08/09/24 10:00:00  AM,23.677,12400.1,,,
70,08/09/24 11:00:00  AM,26.000,13777.9,,,
71,08/09/24 12:00:00  PM,27.567,21355.7,,,
72,08/09/24 01:00:00  PM,28.953,10677.8,,,
73,08/09/24 02:00:00  PM,30.558,19289.0,,,
74,08/09/24 03:00:00  PM,30.255,3100.0,,,
75,08/09/24 04:00:00  PM,31.166,15155.7,,,
76,08/09/24 05:00:00  PM,30.862,10677.8,,,
77,08/09/24 06:00:00  PM,30.054,5511.1,,,
78,08/09/24 07:00:00  PM,28.555,710.4,,,
79,08/09/24 08:00:00  PM,26.977,258.3,,,
80,08/09/24 09:00:00  PM,25.416,0.0,,,
81,08/09/24 10:00:00  PM,24.062,0.0,,,
82,08/09/24 11:00:00  PM,22.908,0.0,,,
83,08/10/24 12:00:00  AM,22.046,0.0,,,
84,08/10/24 01:00:00  AM,21.282,0.0,,,
85,08/10/24 02:00:00  AM,20.805,0.0,,,
86,08/10/24 03:00:00  AM,20.234,0.0,,,
87,08/10/24 04:00:00  AM,19.662,0.0,,,
88,08/10/24 05:00:00  AM,19.092,0.0,,,
89,08/10/24 06:00:00  AM,18.616,0.0,,,
90,08/10/24 07:00:00  AM,18.236,645.8,,,
91,08/10/24 08:00:00  AM,18.521,2583.4,,,
92,08/10/24 09:00:00  AM,19.567,4994.5,,,
93,08/10/24 10:00:00  AM,21.282,8266.7,,,
94,08/10/24 11:00:00  AM,22.621,6200.0,,,
95,08/10/24 12:00:00  PM,23.388,11711.2,,,
96,08/10/24 01:00:00  PM,24.835,12400.1,,,
97,08/10/24 02:00:00  PM,25.708,13777.9,,,
98,08/10/24 03:00:00  PM,26.879,9644.5,,,
99,08/10/24 04:00:00  PM,26.097,3272.2,,,
100,08/10/24 05:00:00  PM,24.931,2066.7,,,
101,08/10/24 06:00:00  PM,24.351,1636.1,,,
102,08/10/24 07:00:00  PM,23.581,1119.5,,,
103,08/10/24 08:00:00  PM,22.908,150.7,,,
104,08/10/24 09:00:00  PM,22.142,0.0,,,
105,08/10/24 10:00:00  PM,21.473,0.0,,,
106,08/10/24 11:00:00  PM,20.901,0.0,,,
107,08/11/24 12:00:00  AM,20.329,0.0,,,
108,08/11/24 01:00:00  AM,19.758,0.0,,,
109,08/11/24 02:00:00  AM,19.092,0.0,,,
110,08/11/24 03:00:00  AM,18.521,0.0,,,
111,08/11/24 04:00:00  AM,18.045,0.0,,,
112,08/11/24 05:00:00  AM,17.760,0.0,,,
113,08/11/24 06:00:00  AM,17.570,0.0,,,
114,08/11/24 07:00:00  AM,17.475,236.8,,,
115,08/11/24 08:00:00  AM,17.760,2583.4,,,
116,08/11/24 09:00:00  AM,18.616,2755.6,,,
117,08/11/24 10:00:00  AM,19.758,8611.2,,,
118,08/11/24 11:00:00  AM,20.138,5166.7,,,
119,08/11/24 12:00:00  PM,21.378,2755.6,,,
120,08/11/24 01:00:00  PM,23.196,14466.8,,,
121,08/11/24 02:00:00  PM,22.525,2152.8,,,
122,08/11/24 03:00:00  PM,23.100,2411.1,,,
123,08/11/24 04:00:00  PM,23.773,5338.9,,,
124,08/11/24 05:00:00  PM,23.677,8611.2,,,
125,08/11/24 06:00:00  PM,23.773,2755.6,,,
126,08/11/24 07:00:00  PM,23.100,1130.2,,,
127,08/11/24 08:00:00  PM,22.333,172.2,,,
128,08/11/24 09:00:00  PM,21.569,0.0,,,
129,08/11/24 10:00:00  PM,20.805,0.0,,,
130,08/11/24 11:00:00  PM,20.234,0.0,,,
131,08/12/24 12:00:00  AM,19.662,0.0,,,
132,08/12/24 01:00:00  AM,19.092,0.0,,,
133,08/12/24 02:00:00  AM,18.426,0.0,,,
134,08/12/24 03:00:00  AM,17.950,0.0,,,
135,08/12/24 04:00:00  AM,17.570,0.0,,,
136,08/12/24 05:00:00  AM,17.094,0.0,,,
137,08/12/24 06:00:00  AM,16.713,0.0,,,
138,08/12/24 07:00:00  AM,16.427,247.6,,,
139,08/12/24 08:00:00  AM,16.427,1377.8,,,
140,08/12/24 09:00:00  AM,17.094,2927.8,,,
141,08/12/24 10:00:00  AM,17.855,2927.8,,,
142,08/12/24 11:00:00  AM,19.567,9300.1,,,
143,08/12/24 12:00:00  PM,22.333,12400.1,,,
144,08/12/24 01:00:00  PM,24.062,5338.9,,,
145,08/12/24 02:00:00  PM,23.677,3616.7,,,
146,08/12/24 03:00:00  PM,24.641,3444.5,,,
147,08/12/24 04:00:00  PM,24.738,4477.8,,,
148,08/12/24 05:00:00  PM,26.000,4822.3,,,
149,08/12/24 06:00:00  PM,26.390,3444.5,,,
150,08/12/24 07:00:00  PM,26.000,581.3,,,
151,08/12/24 08:00:00  PM,25.028,193.8,,,
152,08/12/24 09:00:00  PM,23.966,0.0,,,
153,08/12/24 10:00:00  PM,22.908,0.0,,,
154,08/12/24 11:00:00  PM,21.951,0.0,,,
155,08/13/24 12:00:00  AM,21.091,0.0,,,
156,08/13/24 01:00:00  AM,20.329,0.0,,,
157,08/13/24 02:00:00  AM,19.567,0.0,,,
158,08/13/24 03:00:00  AM,18.996,0.0,,,
159,08/13/24 04:00:00  AM,18.426,0.0,,,
160,08/13/24 05:00:00  AM,17.855,0.0,,,
161,08/13/24 06:00:00  AM,17.379,0.0,,,
162,08/13/24 07:00:00  AM,16.999,355.2,,,
163,08/13/24 08:00:00  AM,17.094,2669.5,,,
164,08/13/24 09:00:00  AM,18.426,5338.9,,,
165,08/13/24 10:00:00  AM,20.615,8611.2,,,
166,08/13/24 11:00:00  AM,23.004,10677.8,,,
167,08/13/24 12:00:00  PM,25.513,12400.1,,,
168,08/13/24 01:00:00  PM,27.370,10677.8,,,
169,08/13/24 02:00:00  PM,29.152,14466.8,,,
170,08/13/24 03:00:00  PM,31.268,13777.9,,,
171,08/13/24 04:00:00  PM,31.472,7577.8,,,
172,08/13/24 05:00:00  PM,31.676,4650.0,,,
173,08/13/24 06:00:00  PM,30.862,1808.3,,,
174,08/13/24 07:00:00  PM,29.552,925.7,,,
175,08/13/24 08:00:00  PM,28.159,312.2,,,
176,08/13/24 09:00:00  PM,26.781,0.0,,,
177,08/13/24 10:00:00  PM,25.513,0.0,,,
178,08/13/24 11:00:00  PM,24.448,0.0,,,
179,08/14/24 12:00:00  AM,23.388,0.0,,,
180,08/14/24 01:00:00  AM,22.429,0.0,,,
181,08/14/24 02:00:00  AM,21.664,0.0,,,
182,08/14/24 03:00:00  AM,20.901,0.0,,,
183,08/14/24 04:00:00  AM,20.234,0.0,,,
184,08/14/24 05:00:00  AM,19.567,0.0,,,
185,08/14/24 06:00:00  AM,18.996,0.0,,,
186,08/14/24 07:00:00  AM,18.521,538.2,,,
187,08/14/24 08:00:00  AM,18.521,2583.4,,,
188,08/14/24 09:00:00  AM,19.662,5166.7,,,
189,08/14/24 10:00:00  AM,22.046,8266.7,,,
190,08/14/24 11:00:00  AM,24.255,13089.0,,,
191,08/14/24 12:00:00  PM,26.488,13777.9,,,
192,08/14/24 01:00:00  PM,28.456,10333.4,,,
193,08/14/24 02:00:00  PM,29.953,13089.0,,,
194,08/14/24 03:00:00  PM,31.064,9644.5,,,
195,08/14/24 04:00:00  PM,31.676,6544.5,,,
196,08/14/24 05:00:00  PM,31.676,4650.0,,,
197,08/14/24 06:00:00  PM,31.268,2755.6,,,
198,08/14/24 07:00:00  PM,30.154,785.8,,,
199,08/14/24 08:00:00  PM,28.754,236.8,,,
200,08/14/24 09:00:00  PM,27.173,0.0,,,
201,08/14/24 10:00:00  PM,25.708,0.0,,,
202,08/14/24 11:00:00  PM,24.545,0.0,,,
203,08/15/24 12:00:00  AM,23.388,0.0,,,
204,08/15/24 01:00:00  AM,22.429,0.0,,,
205,08/15/24 02:00:00  AM,21.664,0.0,,,
206,08/15/24 03:00:00  AM,20.901,0.0,,,
207,08/15/24 04:00:00  AM,20.234,0.0,,,
208,08/15/24 05:00:00  AM,19.662,0.0,,,
209,08/15/24 06:00:00  AM,19.092,0.0,,,
210,08/15/24 07:00:00  AM,18.616,484.4,,,
211,08/15/24 08:00:00  AM,18.711,2669.5,,,
212,08/15/24 09:00:00  AM,19.948,5166.7,,,
213,08/15/24 10:00:00  AM,22.621,10333.4,,,
214,08/15/24 11:00:00  AM,25.222,17222.3,,,
215,08/15/24 12:00:00  PM,27.665,15155.7,,,
216,08/15/24 01:00:00  PM,29.352,12400.1,,,
217,08/15/24 02:00:00  PM,30.760,9644.5,,,
218,08/15/24 03:00:00  PM,31.983,7577.8,,,
219,08/15/24 04:00:00  PM,32.394,6200.0,,,
220,08/15/24 05:00:00  PM,32.188,4822.3,,,
221,08/15/24 06:00:00  PM,31.370,2755.6,,,
222,08/15/24 07:00:00  PM,30.154,1151.7,,,
223,08/15/24 08:00:00  PM,28.754,279.9,,,
224,08/15/24 09:00:00  PM,27.370,0.0,,,
225,08/15/24 10:00:00  PM,25.902,0.0,,,
226,08/15/24 11:00:00  PM,24.545,0.0,,,
227,08/16/24 12:00:00  AM,23.484,0.0,,,
228,08/16/24 01:00:00  AM,22.525,0.0,,,
229,08/16/24 02:00:00  AM,21.664,0.0,,,
230,08/16/24 03:00:00  AM,20.996,0.0,,,
231,08/16/24 04:00:00  AM,20.329,0.0,,,
232,08/16/24 05:00:00  AM,19.853,0.0,,,
233,08/16/24 06:00:00  AM,19.472,0.0,,,
234,08/16/24 07:00:00  AM,19.377,505.9,,,
235,08/16/24 08:00:00  AM,19.662,764.2,,,
236,08/16/24 09:00:00  AM,20.329,1636.1,,,
237,08/16/24 10:00:00  AM,21.091,2927.8,,,
238,08/16/24 10:56:15  AM,,,Logged,,
239,08/16/24 10:56:32  AM,,,,Logged,Logged
