"Plot Title: greenhouse_5"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 10316906, SEN S/N: 10316906)","Intensity, Lux (LGR S/N: 10316906, SEN S/N: 10316906)","Coupler Attached (LGR S/N: 10316906)","Stopped (LGR S/N: 10316906)","End Of File (LGR S/N: 10316906)"
162,08/27/24 05:30:00  AM,23.196,0.0,,,
163,08/27/24 06:30:00  AM,23.004,10.8,,,
164,08/27/24 07:30:00  AM,22.812,581.3,,,
165,08/27/24 08:30:00  AM,23.100,1463.9,,,
166,08/27/24 09:30:00  AM,24.062,4822.3,,,
167,08/27/24 10:30:00  AM,25.513,7233.4,,,
168,08/27/24 11:30:00  AM,27.272,12400.1,,,
169,08/27/24 12:30:00  PM,28.754,8611.2,,,
170,08/27/24 01:30:00  PM,30.255,13089.0,,,
171,08/27/24 02:30:00  PM,31.676,7577.8,,,
172,08/27/24 03:30:00  PM,32.086,5166.7,,,
173,08/27/24 04:30:00  PM,31.983,5338.9,,,
174,08/27/24 05:30:00  PM,31.983,2927.8,,,
175,08/27/24 06:30:00  PM,31.370,635.1,,,
176,08/27/24 07:30:00  PM,30.558,279.9,,,
177,08/27/24 08:30:00  PM,29.053,0.0,,,
178,08/27/24 09:30:00  PM,27.764,0.0,,,
179,08/27/24 10:30:00  PM,26.683,0.0,,,
180,08/27/24 11:30:00  PM,25.805,0.0,,,
181,08/28/24 12:30:00  AM,25.028,0.0,,,
182,08/28/24 01:30:00  AM,24.448,0.0,,,
183,08/28/24 02:30:00  AM,23.869,0.0,,,
184,08/28/24 03:30:00  AM,23.388,0.0,,,
185,08/28/24 04:30:00  AM,22.908,0.0,,,
186,08/28/24 05:30:00  AM,22.621,0.0,,,
187,08/28/24 06:30:00  AM,22.525,0.0,,,
188,08/28/24 07:30:00  AM,22.429,882.6,,,
189,08/28/24 08:30:00  AM,22.621,914.9,,,
190,08/28/24 09:30:00  AM,22.908,1377.8,,,
191,08/28/24 10:30:00  AM,23.292,1194.8,,,
192,08/28/24 11:30:00  AM,24.255,2927.8,,,
193,08/28/24 12:30:00  PM,25.902,7233.4,,,
194,08/28/24 01:30:00  PM,27.173,14466.8,,,
195,08/28/24 02:30:00  PM,28.953,5511.1,,,
196,08/28/24 03:30:00  PM,29.053,4305.6,,,
197,08/28/24 04:30:00  PM,29.252,6544.5,,,
198,08/28/24 05:30:00  PM,29.452,2497.2,,,
199,08/28/24 06:30:00  PM,28.655,1345.5,,,
200,08/28/24 07:30:00  PM,27.567,1097.9,,,
201,08/28/24 08:30:00  PM,26.292,796.5,,,
202,08/28/24 09:30:00  PM,25.125,796.5,,,
203,08/28/24 10:30:00  PM,24.062,0.0,,,
204,08/28/24 11:30:00  PM,23.004,0.0,,,
205,08/29/24 12:30:00  AM,22.142,0.0,,,
206,08/29/24 01:30:00  AM,21.473,0.0,,,
207,08/29/24 02:30:00  AM,20.901,0.0,,,
208,08/29/24 03:30:00  AM,20.424,0.0,,,
209,08/29/24 04:30:00  AM,20.043,0.0,,,
210,08/29/24 05:30:00  AM,19.758,0.0,,,
211,08/29/24 06:30:00  AM,19.567,828.8,,,
212,08/29/24 07:30:00  AM,19.472,1237.9,,,
213,08/29/24 08:30:00  AM,19.662,1894.5,,,
214,08/29/24 09:30:00  AM,19.758,2583.4,,,
215,08/29/24 10:30:00  AM,20.138,4305.6,,,
216,08/29/24 11:30:00  AM,21.282,9644.5,,,
217,08/29/24 12:30:00  PM,22.812,9644.5,,,
218,08/29/24 01:30:00  PM,23.677,4994.5,,,
219,08/29/24 02:30:00  PM,23.869,3788.9,,,
220,08/29/24 03:30:00  PM,24.158,6200.0,,,
221,08/29/24 04:30:00  PM,24.641,3272.2,,,
222,08/29/24 05:30:00  PM,24.448,2927.8,,,
223,08/29/24 06:30:00  PM,24.158,2152.8,,,
224,08/29/24 07:30:00  PM,23.677,1130.2,,,
225,08/29/24 08:30:00  PM,22.908,828.8,,,
226,08/29/24 09:30:00  PM,22.046,828.8,,,
227,08/29/24 10:30:00  PM,21.187,0.0,,,
228,08/29/24 11:30:00  PM,20.424,0.0,,,
229,08/30/24 12:30:00  AM,19.758,0.0,,,
230,08/30/24 01:30:00  AM,19.187,0.0,,,
231,08/30/24 02:30:00  AM,18.711,0.0,,,
232,08/30/24 03:30:00  AM,18.236,0.0,,,
233,08/30/24 04:30:00  AM,17.855,0.0,,,
234,08/30/24 05:30:00  AM,17.475,0.0,,,
235,08/30/24 06:30:00  AM,17.189,850.4,,,
236,08/30/24 07:30:00  AM,16.903,1313.2,,,
237,08/30/24 08:30:00  AM,17.665,3961.1,,,
238,08/30/24 09:30:00  AM,19.377,8266.7,,,
239,08/30/24 10:30:00  AM,23.966,3788.9,,,
240,08/30/24 10:44:50  AM,,,Logged,,
241,08/30/24 10:45:05  AM,,,,Logged,Logged
